acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
137.128,-309.392,1728.496,-235.2,-199.15,0.35
223.992,-359.656,1810.48,-236.11,-189.21,1.54
193.736,-349.896,1758.264,-236.53,-180.11,7.07
251.808,-471.408,1755.336,-236.74,-171.43,11.83
237.168,-565.104,1708.976,-238.14,-164.01,11.83
175.192,-614.88,1654.32,-240.31,-157.22,8.12
88.328,-625.616,1616.256,-242.76,-150.78,1.47
10.248,-675.88,1555.256,-245.0,-144.9,-10.78
-70.76,-678.808,1495.72,-247.73,-140.0,-29.68
-142.984,-721.264,1373.72,-250.39,-136.22,-52.85
-192.272,-758.352,1467.904,-253.12,-133.21,-72.8
-177.632,-737.368,1426.424,-255.64,-130.83,-83.79
-216.672,-738.344,1480.104,-257.74,-129.01,-86.87
-279.136,-828.136,1401.536,-260.4,-126.98,-86.03
-368.928,-892.064,1413.736,-265.3,-124.46,-87.64
-341.6,-930.616,1296.128,-272.37,-122.15,-97.93
-219.6,-1082.384,1280.512,-281.12,-122.01,-117.95
-106.872,-1214.144,1314.184,-291.76,-125.02,-140.7
-42.456,-1354.2,1325.896,-303.52,-130.76,-157.92
6.832,-1514.752,1261.48,-316.33,-138.18,-168.14
39.528,-1610.4,1135.576,-330.75,-146.86,-176.19
179.096,-1667.496,1014.064,-345.87,-157.22,-189.0
451.888,-1726.056,768.6,-360.5,-171.01,-209.51
648.064,-1873.432,528.504,-373.59,-188.86,-227.64
830.576,-1943.704,405.04,-385.0,-208.6,-229.67
1034.56,-1904.176,135.176,-393.26,-228.48,-215.95
1319.552,-1777.784,-83.936,-397.25,-248.22,-196.0
1547.448,-1519.632,-484.096,-395.71,-268.38,-178.29
1751.432,-1311.744,-989.664,-387.45,-288.26,-165.83
1956.392,-918.416,-1564.528,-372.33,-307.72,-161.0
2190.632,-629.52,-2194.048,-348.11,-326.9,-165.97
2534.672,-284.992,-2627.88,-314.79,-346.36,-177.87
2711.328,288.896,-2957.28,-270.97,-365.82,-186.41
2949.96,768.112,-3326.208,-215.11,-382.97,-184.17
3235.44,1348.344,-3529.216,-149.38,-398.16,-176.26
3553.616,1892.464,-3686.84,-73.78,-412.3,-163.45
3768.336,2559.56,-3788.344,10.57,-425.18,-136.36
3834.216,3074.888,-4014.776,102.13,-436.31,-91.56
3402.336,3288.632,-4260.24,196.77,-444.5,-36.47
2530.28,3397.456,-4546.696,290.08,-446.11,20.02
1359.08,3960.608,-4735.552,382.2,-438.41,65.24
257.176,4485.208,-5136.2,477.96,-420.28,75.95
-373.808,5624.688,-5211.352,582.19,-392.21,24.5
-142.008,6842.248,-5167.92,702.52,-354.97,-81.69
1105.808,8804.984,-4391.024,841.12,-312.62,-183.61
2760.128,10484.192,-3283.752,998.2,-276.92,-220.85
4167.52,12559.656,-1989.088,1172.57,-266.07,-183.89
5548.072,14157.856,-761.28,1344.07,-281.26,-98.35
6869.576,15454.96,474.336,1504.09,-330.12,-17.43
7749.44,14932.8,953.064,1637.23,-405.93,39.69
6315.696,12872.952,-34.16,1719.55,-490.77,85.89
6460.632,2859.68,2004.704,1271.48,-554.82,810.25
2153.544,3391.112,-1511.336,202.58,-467.53,1914.71
-1626.992,8356.512,-2250.168,185.36,-823.97,596.4
422.608,9486.72,-5592.968,366.17,-999.81,-773.43
237.168,5557.344,-5823.792,685.23,-865.34,-1123.5
1596.736,4248.04,-6556.768,814.24,-627.55,-757.96
3064.64,4015.264,-6120.496,817.74,-458.29,-211.47
2370.704,4842.912,-5685.688,770.63,-385.42,119.7
1566.968,5147.912,-5039.088,715.33,-348.39,112.63
1423.496,5363.12,-4233.4,675.71,-301.07,-89.67
2046.672,5093.744,-3835.192,651.0,-233.59,-271.6
2215.52,4511.072,-3853.248,631.4,-157.85,-326.97
2043.744,4615.992,-3965.0,611.94,-84.56,-276.99
2144.272,4998.584,-3932.792,599.41,-21.77,-210.0
2380.952,5578.816,-3635.112,599.2,28.14,-178.5
2588.84,5969.704,-3173.952,612.01,68.95,-159.39
2719.136,5959.944,-2777.208,632.66,101.99,-123.83
2556.144,5723.752,-2531.744,654.64,126.21,-78.75
2162.816,5379.224,-2363.384,673.47,144.41,-39.76
1813.896,4811.68,-2342.4,685.93,160.09,-19.88
1703.12,4209.0,-2421.456,688.87,175.63,-29.12
1998.848,3843.488,-2407.304,681.31,191.8,-58.03
2278.96,3428.2,-2329.712,665.21,206.78,-83.58
2123.776,2905.064,-2218.936,641.62,220.57,-87.57
