acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1002.0,-20.0,8.0,0.07,-0.35,-0.35
1002.0,-20.0,8.0,0.07,-0.35,-0.35
1001.0,-19.0,10.0,0.21,0.14,-0.42
1001.0,-19.0,11.0,0.0,-0.14,-0.56
1005.0,-18.0,10.0,-0.21,-0.07,-0.63
1000.0,-20.0,10.0,-0.28,0.7,-0.35
1000.0,-20.0,11.0,-0.07,0.98,-0.56
1002.0,-19.0,11.0,-0.07,0.63,-0.7
1000.0,-20.0,11.0,-0.14,0.7,-0.77
999.0,-19.0,14.0,0.0,0.84,-0.91
1000.0,-20.0,12.0,-0.35,0.14,-0.7
1002.0,-19.0,12.0,-0.14,-0.21,-0.49
1001.0,-19.0,14.0,0.28,-0.42,-0.28
1000.0,-20.0,14.0,0.28,-0.77,-0.42
1000.0,-18.0,13.0,0.14,-0.77,-0.63
1001.0,-18.0,13.0,0.07,-0.84,-0.42
1000.0,-19.0,13.0,0.07,-1.12,-0.28
1002.0,-19.0,12.0,-0.07,-1.68,-0.35
1001.0,-18.0,12.0,0.14,-1.33,-0.28
1000.0,-19.0,12.0,0.21,-1.12,-0.07
1000.0,-18.0,14.0,0.21,-1.19,0.0
1001.0,-19.0,11.0,0.0,-2.17,0.07
1001.0,-19.0,11.0,0.07,-2.17,0.0
1001.0,-19.0,11.0,-0.07,-1.96,-0.35
1002.0,-18.0,11.0,-0.21,-1.75,-0.42
1002.0,-19.0,9.0,0.0,-1.26,-0.21
1000.0,-20.0,10.0,0.21,-0.91,-0.07
1001.0,-19.0,10.0,0.28,-1.54,-0.07
1002.0,-19.0,9.0,0.35,-1.61,-0.07
999.0,-20.0,11.0,0.35,-0.91,-0.07
999.0,-20.0,10.0,0.0,-1.19,-0.42
1002.0,-18.0,9.0,0.07,-1.26,-0.42
1003.0,-19.0,9.0,0.21,-0.63,-0.35
1002.0,-19.0,10.0,0.28,0.07,-0.28
1001.0,-19.0,11.0,0.14,0.28,-0.21
1001.0,-19.0,10.0,0.07,-0.21,-0.21
1000.0,-19.0,11.0,0.0,-0.49,-0.21
1002.0,-19.0,11.0,0.0,-0.49,-0.42
999.0,-20.0,11.0,0.0,-0.28,-0.56
999.0,-20.0,11.0,0.0,-0.28,-0.56
1000.0,-19.0,11.0,0.0,-0.35,-0.77
1000.0,-19.0,11.0,-0.07,-0.63,-0.7
1000.0,-19.0,11.0,0.0,-0.84,-0.63
1002.0,-20.0,11.0,0.14,-0.56,-0.56
1002.0,-19.0,11.0,0.28,0.0,-0.7
999.0,-18.0,12.0,0.07,0.21,-0.98
1001.0,-18.0,12.0,-0.14,0.0,-0.84
999.0,-19.0,12.0,-0.14,0.0,-0.63
1001.0,-18.0,12.0,-0.07,-0.49,-0.49
1000.0,-19.0,13.0,0.14,-0.84,-0.28
1001.0,-18.0,12.0,0.21,-1.26,-0.21
1002.0,-18.0,12.0,0.21,-1.54,-0.14
1001.0,-18.0,11.0,0.28,-1.54,-0.28
999.0,-18.0,12.0,0.21,-1.4,-0.56
1000.0,-17.0,11.0,-0.07,-1.54,-0.7
1002.0,-18.0,11.0,-0.07,-1.61,-0.63
1001.0,-19.0,10.0,0.14,-1.61,-0.42
1000.0,-19.0,11.0,0.14,-2.03,-0.56
1001.0,-18.0,10.0,0.07,-2.1,-0.98
1001.0,-13.0,10.0,0.0,-1.68,-0.84
1001.0,-17.0,9.0,0.0,-1.54,-0.21
1002.0,-18.0,9.0,0.07,-1.47,-0.21
1001.0,-17.0,9.0,0.14,-1.75,0.0
1002.0,-18.0,8.0,0.14,-1.54,-0.21
1001.0,-17.0,8.0,0.07,-1.4,-0.35
1001.0,-17.0,8.0,0.0,-0.98,-0.42
1001.0,-17.0,8.0,0.0,-0.7,-0.42
1001.0,-17.0,7.0,0.07,-0.56,-0.49
1001.0,-17.0,9.0,0.14,-0.56,-0.56
1001.0,-18.0,8.0,0.07,-0.98,-0.56
1002.0,-16.0,8.0,0.07,-0.84,-0.49
1001.0,-17.0,8.0,0.0,-0.77,-0.28
1001.0,-17.0,8.0,0.07,-0.7,-0.28
1001.0,-17.0,8.0,0.21,-0.7,-0.28
1001.0,-17.0,9.0,0.21,-0.7,-0.28
1001.0,-17.0,9.0,0.14,-1.05,-0.28
999.0,-17.0,9.0,-0.14,-1.54,-0.35
1002.0,-17.0,6.0,-0.21,-1.96,-0.42
1002.0,-17.0,6.0,-0.21,-1.96,-0.42
1001.0,-16.0,7.0,0.07,-1.54,-0.35
1001.0,-17.0,7.0,0.07,-1.61,-0.42
1001.0,-17.0,7.0,0.0,-1.61,-0.28
1000.0,-17.0,7.0,0.07,-1.61,-0.07
1002.0,-17.0,5.0,0.0,-1.89,-0.14
1001.0,-17.0,6.0,0.07,-1.47,-0.28
1001.0,-17.0,6.0,0.07,-0.91,-0.42
1002.0,-17.0,5.0,0.07,-0.42,-0.42
1001.0,-17.0,6.0,0.21,-0.14,-0.21
1001.0,-17.0,7.0,0.0,-0.77,-0.21
1001.0,-17.0,6.0,-0.07,-1.05,-0.35
1002.0,-17.0,6.0,0.0,-0.49,-0.49
1000.0,-16.0,7.0,0.14,0.42,-0.7
1000.0,-16.0,7.0,0.0,0.21,-0.63
1002.0,-17.0,7.0,-0.07,-0.07,-0.42
1002.0,-16.0,7.0,0.0,-0.28,-0.28
1001.0,-16.0,7.0,0.07,-0.07,-0.42
1001.0,-16.0,9.0,0.07,-0.28,-0.49
1001.0,-16.0,8.0,-0.07,-0.42,-0.35
1000.0,-16.0,9.0,-0.07,-0.49,-0.42
1001.0,-16.0,8.0,-0.14,-0.63,-0.63
1001.0,-17.0,8.0,-0.14,-0.77,-0.63
1001.0,-17.0,8.0,-0.07,-1.19,-0.21
1001.0,-17.0,7.0,0.07,-1.47,0.0
1001.0,-16.0,7.0,0.28,-1.12,-0.07
1001.0,-17.0,8.0,0.35,-0.49,-0.14
999.0,-16.0,10.0,0.21,-0.28,-0.28
1000.0,-16.0,8.0,-0.07,-1.05,-0.35
1002.0,-17.0,7.0,-0.07,-1.54,-0.42
1002.0,-16.0,7.0,0.07,-1.05,-0.42
1001.0,-16.0,9.0,0.14,-0.42,-0.42
1002.0,-16.0,7.0,0.0,-0.42,-0.42
1001.0,-17.0,8.0,0.0,-0.42,-0.28
1001.0,-17.0,7.0,0.0,-0.77,-0.21
1001.0,-16.0,8.0,0.14,-0.77,-0.28
1001.0,-15.0,8.0,0.07,-0.63,-0.49
1002.0,-17.0,8.0,-0.07,-0.14,-0.56
1001.0,-16.0,8.0,0.07,0.0,-0.49
1001.0,-16.0,8.0,0.07,0.0,-0.49
1000.0,-16.0,9.0,0.14,-0.42,-0.42
1000.0,-16.0,9.0,0.07,-1.12,-0.35
1002.0,-16.0,8.0,0.07,-1.33,-0.28
1001.0,-16.0,9.0,0.21,-0.84,-0.21
1001.0,-16.0,8.0,0.14,-0.91,-0.21
1001.0,-16.0,8.0,0.07,-0.98,-0.14
1002.0,-16.0,8.0,0.14,-0.91,-0.21
1001.0,-17.0,8.0,0.21,-0.63,-0.21
1000.0,-16.0,9.0,0.21,-0.49,-0.21
1000.0,-16.0,9.0,0.07,-0.91,-0.14
1001.0,-16.0,8.0,0.0,-1.33,-0.21
1001.0,-16.0,7.0,0.07,-1.05,-0.35
1000.0,-16.0,8.0,0.0,-0.63,-0.42
1002.0,-16.0,7.0,-0.07,-0.77,-0.35
1001.0,-16.0,8.0,0.21,-0.63,-0.14
1000.0,-16.0,9.0,0.35,-0.07,-0.35
1002.0,-16.0,9.0,0.07,0.0,-0.63
