acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-966,-64,262,6.44,0.84,8.82
-969,-54,257,2.31,1.05,8.61
-974,-56,250,-2.03,1.05,8.19
-978,-64,246,-5.53,0.98,7.42
-976,-66,239,-7.77,0.84,6.51
-975,-73,241,-9.1,0.77,5.88
-975,-78,240,-9.17,0.77,5.11
-974,-79,240,-7.91,0.77,4.2
-973,-82,238,-5.95,0.84,3.22
-972,-88,237,-3.92,0.91,2.59
-969,-101,236,-1.75,0.77,2.1
-966,-108,236,1.12,0.56,1.54
-967,-111,238,4.34,0.49,1.19
-966,-109,239,6.93,0.56,1.05
-964,-108,239,8.75,0.56,0.91
-965,-107,243,9.87,0.56,0.91
-968,-100,245,10.22,0.56,1.12
-967,-95,245,9.59,0.63,1.4
-964,-90,246,7.77,0.63,1.68
-966,-90,247,4.9,0.42,2.03
-969,-89,245,1.82,0.42,2.38
-971,-85,243,-0.98,0.35,2.8
-971,-80,244,-3.43,0.21,3.01
-969,-78,247,-5.53,0.14,3.08
-970,-77,245,-7.14,0.0,3.08
-973,-79,239,-8.12,0.07,3.08
-973,-87,236,-8.19,0.0,2.8
-973,-89,234,-7.07,-0.21,2.45
-973,-87,232,-5.18,-0.35,2.1
-971,-90,235,-3.5,-0.49,1.75
-972,-92,232,-1.82,-0.63,1.33
-975,-88,231,0.56,-0.63,0.77
-969,-87,234,2.52,-0.7,0.14
-973,-79,237,4.2,-0.98,-0.42
-979,-72,236,5.32,-1.12,-0.7
-968,-70,240,4.9,-1.12,-1.05
-968,-70,242,3.78,-1.26,-1.4
-972,-71,245,2.59,-1.47,-1.75
-969,-74,246,1.12,-1.54,-2.17
-969,-75,242,-0.07,-1.47,-2.45
-973,-82,240,-1.54,-1.4,-2.66
-970,-90,240,-2.38,-1.4,-2.87
-967,-92,240,-2.24,-1.47,-3.08
-968,-92,242,-1.96,-1.47,-3.22
-966,-96,241,-1.89,-1.4,-3.36
