acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-95,-39,-1010,1.4,-1.12,0.14
-96,-39,-1011,1.54,-1.19,0.0
-96,-36,-1009,1.47,-1.33,0.0
-97,-33,-1006,1.19,-1.47,-0.07
-94,-32,-1003,1.12,-1.47,-0.21
-94,-30,-997,0.63,-1.33,-0.28
-96,-30,-996,0.0,-1.12,-0.21
-93,-35,-998,-0.42,-0.98,-0.21
-95,-37,-997,-0.7,-0.84,-0.07
-96,-39,-1001,-0.49,-0.56,0.07
-97,-43,-1002,0.14,-0.49,0.07
-98,-39,-1004,0.91,-0.49,0.14
-97,-37,-1003,0.91,-0.42,0.14
-97,-32,-1003,0.35,-0.35,0.28
-96,-35,-1006,-0.07,-0.35,0.35
-92,-38,-1009,-0.21,-0.49,0.35
-93,-37,-1008,-0.35,-0.56,0.35
-94,-37,-1011,-0.28,-0.7,0.35
-93,-40,-1011,-0.56,-0.98,0.28
-93,-40,-1007,-0.98,-1.19,0.14
-93,-41,-1006,-1.19,-1.33,0.07
-91,-44,-1003,-1.19,-1.4,0.0
-95,-41,-1007,-0.98,-1.26,0.0
-96,-41,-1006,-0.42,-1.12,0.0
-99,-36,-1003,-0.42,-1.05,0.0
-99,-33,-1004,-0.63,-1.05,-0.07
-95,-34,-1003,-1.19,-1.12,-0.07
-96,-34,-1004,-1.61,-0.98,0.0
-96,-36,-1005,-1.68,-1.12,0.0
-96,-37,-1006,-1.54,-1.12,0.0
-99,-37,-1008,-1.05,-1.12,0.07
-97,-38,-1006,-0.35,-1.19,0.14
-96,-35,-1002,-0.35,-1.19,0.21
-97,-36,-1008,-0.35,-1.26,0.35
-93,-36,-1007,0.07,-1.33,0.42
-92,-33,-1003,0.28,-1.26,0.42
-94,-36,-1003,0.42,-1.12,0.49
-93,-37,-1002,0.77,-1.05,0.7
-96,-38,-1004,1.33,-1.05,0.77
-99,-33,-1007,1.82,-0.98,0.77
-99,-33,-1005,1.4,-1.05,0.77
-99,-33,-1010,0.77,-1.12,0.7
-99,-35,-1009,0.28,-1.26,0.7
-101,-37,-1005,-0.35,-1.33,0.56
-101,-41,-1002,-0.98,-1.4,0.56
-99,-44,-1002,-1.33,-1.26,0.56
-94,-45,-1005,-1.4,-1.12,0.63
-95,-43,-1001,-1.47,-1.12,0.77
-96,-42,-1001,-1.82,-0.91,0.77
-95,-43,-1004,-1.68,-0.7,0.7
-98,-42,-1001,-1.47,-0.63,0.7
-100,-39,-998,-1.82,-0.63,0.63
-98,-38,-1003,-2.1,-0.77,0.63
-96,-37,-1001,-2.66,-0.7,0.49
-98,-34,-1008,-2.87,-0.56,0.49
-95,-33,-1010,-3.01,-0.7,0.28
-97,-27,-1011,-3.5,-0.7,0.14
-98,-27,-1007,-4.2,-0.77,0.07
-96,-27,-1006,-4.9,-1.05,-0.07
-93,-31,-1003,-5.04,-1.05,-0.21
-96,-31,-1006,-5.11,-0.98,-0.14
-94,-31,-1007,-4.34,-0.91,-0.14
-94,-26,-1005,-3.36,-0.98,-0.14
-95,-19,-1006,-2.8,-0.98,-0.21
-94,-14,-1006,-2.8,-1.05,-0.21
-95,-12,-1003,-3.15,-1.19,-0.14
-94,-14,-1004,-2.94,-1.12,-0.21
-96,-18,-1002,-2.8,-0.98,-0.21
-102,-20,-1000,-2.38,-0.84,-0.07
-102,-23,-1003,-1.82,-0.7,0.0
-96,-22,-1007,-1.05,-0.7,0.07
-93,-18,-1009,-0.56,-0.7,0.21
