acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
347,-22,937,-0.56,-2.1,-0.7
346,-13,929,-0.07,-2.1,-0.63
345,-9,921,0.35,-2.1,-0.49
347,-3,917,0.63,-2.1,-0.42
344,-3,921,0.49,-2.1,-0.35
343,-2,920,0.14,-2.17,-0.28
344,-1,915,-0.14,-2.1,-0.14
349,-3,909,-0.28,-1.89,0.0
349,-12,908,-0.28,-1.54,0.28
348,-20,909,0.14,-1.12,0.35
349,-16,910,0.91,-0.7,0.49
356,-15,910,1.12,-0.28,0.77
359,-14,910,0.91,0.21,0.84
359,-13,910,0.77,0.7,0.77
356,-14,914,0.77,0.91,0.84
351,-18,912,0.35,0.98,1.05
347,-24,912,0.07,1.12,0.91
344,-27,915,-0.14,1.33,0.91
340,-27,921,-0.35,1.61,0.98
342,-18,924,-0.49,1.75,0.84
345,-19,926,-0.91,1.54,0.84
342,-27,929,-1.47,1.54,0.7
344,-30,931,-1.75,1.54,0.28
345,-29,937,-2.1,1.68,0.07
343,-34,941,-2.8,1.82,0.21
342,-36,942,-3.36,1.96,0.21
339,-35,946,-3.57,2.03,0.21
339,-34,948,-3.5,1.89,-0.07
338,-29,948,-3.29,1.54,-0.42
337,-25,950,-3.15,1.05,-0.7
335,-16,949,-3.64,0.56,-0.91
336,-7,953,-4.9,0.14,-0.84
337,-8,960,-7.07,-0.07,-0.49
339,-7,965,-9.59,0.0,-0.21
340,-6,971,-11.48,0.14,-0.07
344,-19,968,-11.97,-0.14,0.07
344,-35,970,-10.99,-0.21,-0.07
340,-43,970,-8.75,-0.56,-0.28
343,-32,968,-6.23,-0.91,-0.35
346,-22,967,-4.76,-1.33,-0.07
343,-21,971,-4.76,-1.47,0.56
341,-20,971,-5.11,-1.54,0.7
341,-24,966,-4.69,-1.82,0.63
340,-34,965,-3.64,-1.96,0.7
338,-36,961,-2.17,-2.03,0.63
341,-27,958,-0.7,-2.24,0.56
343,-19,953,0.07,-2.38,0.91
341,-18,950,0.21,-2.59,1.26
339,-20,946,-0.07,-2.73,1.61
336,-24,943,-0.56,-2.87,1.75
337,-18,935,-1.26,-2.94,1.68
339,-22,930,-2.17,-2.8,1.75
341,-36,930,-2.73,-2.66,1.82
344,-40,927,-2.52,-2.31,1.96
348,-45,928,-2.31,-1.96,2.17
345,-47,926,-2.24,-1.68,2.31
345,-55,923,-1.96,-1.47,2.45
345,-63,923,-1.4,-1.12,2.31
345,-64,927,-1.05,-0.98,2.03
346,-66,929,-0.35,-0.98,1.75
345,-66,924,0.07,-1.05,1.4
343,-72,923,0.7,-1.12,0.91
343,-69,926,1.61,-1.05,0.49
341,-62,930,2.17,-1.12,0.28
341,-50,927,2.1,-1.26,0.07
344,-43,922,1.54,-1.12,0.0
346,-34,919,0.63,-0.91,-0.28
348,-19,914,-0.42,-0.7,-0.49
348,-9,912,-1.68,-0.42,-0.28
347,-8,911,-3.71,-0.14,0.14
347,-7,909,-5.81,0.49,0.63
348,-8,914,-7.77,1.12,1.33
345,-25,921,-9.52,1.89,2.1
342,-37,921,-9.66,2.17,2.31
341,-55,928,-8.89,2.52,2.52
339,-67,936,-7.0,2.66,2.24
342,-68,940,-4.48,2.24,1.89
345,-67,937,-2.31,1.68,1.68
344,-72,933,-1.26,1.05,1.54
342,-79,935,-0.77,0.91,1.26
