acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-715.061,-19.121,-712.577,0.507,-0.857,3.019
-715.688,-14.639,-714.080,0.644,-0.865,2.900
-715.018,-6.333,-713.934,0.163,-1.023,2.761
-716.006,-5.180,-712.833,-0.927,-1.203,2.659
-713.328,-6.112,-711.011,-1.901,-1.385,2.666
-710.806,-6.029,-711.353,-2.412,-1.531,2.535
-712.384,-11.465,-707.925,-2.482,-1.532,2.624
-713.165,-14.529,-707.846,-2.602,-1.588,2.852
-715.130,-20.225,-710.005,-2.229,-1.575,2.856
-717.012,-22.287,-705.688,-1.241,-1.436,2.891
-713.171,-16.240,-707.802,-0.538,-1.391,2.944
-709.000,-14.000,-711.000,0.070,-1.260,2.940
-707.969,-6.513,-712.401,0.310,-1.246,2.882
-709.186,-0.153,-715.449,-0.164,-1.320,2.816
-711.199,0.118,-711.696,-1.123,-1.390,2.736
-709.164,1.433,-709.088,-2.082,-1.546,2.553
-705.975,-3.686,-708.496,-2.635,-1.502,2.408
-706.248,-8.695,-708.064,-3.107,-1.478,2.385
-706.976,-11.255,-709.080,-3.121,-1.462,2.457
-705.179,-13.954,-710.789,-2.326,-1.336,2.517
-705.026,-12.649,-713.006,-1.063,-1.283,2.567
-711.145,-9.088,-711.538,-0.037,-1.152,2.686
-716.855,-3.305,-710.346,0.255,-1.142,2.777
-717.795,-0.189,-709.255,0.470,-1.205,2.808
-716.621,0.088,-709.056,0.501,-1.192,2.791
-717.228,-0.210,-707.481,-0.123,-1.276,2.809
-717.000,-3.000,-705.000,-0.840,-1.330,2.870
-714.079,-5.719,-707.653,-1.004,-1.333,2.813
-715.575,-6.424,-707.586,-0.840,-1.283,2.749
-714.513,-4.248,-706.413,-0.932,-1.217,2.651
-712.325,-1.679,-707.684,-0.965,-1.149,2.558
-714.854,1.090,-709.625,-0.898,-1.140,2.613
-714.843,1.762,-709.597,-1.032,-1.295,2.573
-717.369,-0.100,-708.006,-1.355,-1.328,2.599
-720.936,-0.888,-709.858,-1.422,-1.386,2.665
-720.829,-2.864,-710.214,-0.956,-1.584,2.538
-721.934,-0.933,-708.834,-0.567,-1.620,2.553
-720.151,3.373,-705.637,-0.425,-1.607,2.609
-716.242,3.952,-702.954,-0.411,-1.608,2.577
-714.610,4.091,-701.311,-0.173,-1.616,2.603
-714.017,3.917,-700.059,0.088,-1.600,2.676
-716.000,3.000,-702.000,0.140,-1.470,2.800
-720.329,0.489,-702.851,0.279,-1.346,2.809
-723.626,-1.877,-704.533,0.137,-1.264,2.749
-723.595,-1.476,-704.633,-0.015,-1.298,2.660
