acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
-9006.04,-12488.896,-9846.864,-6871.04,-9760.0,3740.032
2677.656,-7200.928,1147.288,4895.616,-3490.176,2311.168
11823.264,4852.672,-1568.92,12875.392,4919.04,-2842.112
6974.984,3759.064,6473.808,4981.504,3271.552,7105.28
2623.976,-1212.68,-1267.336,2545.408,-1905.152,-3989.888
22.448,9178.792,7792.384,-5270.4,20628.736,6543.104
-682.224,15988.832,10461.744,710.528,23572.352,12984.704
3114.416,15988.832,7681.608,3521.408,23103.872,3357.44
2342.888,11128.84,2332.152,476.288,-6012.16,-2670.336
-2259.928,-11121.032,-2637.152,-3201.28,-15592.576,-4208.512
-6102.928,-10065.976,2819.664,-6059.008,10314.368,-4434.944
-523.624,-223.504,-4429.576,1022.848,-1218.048,-1905.152
2851.384,-3662.928,-6497.72,3677.568,-5395.328,-9642.88
8754.72,-7599.624,-6852.496,2451.712,-4528.64,-6238.592
5580.28,-237.656,-8604.416,3568.256,109.312,-14483.84
-905.728,483.12,-3466.264,-999.424,-359.168,2685.952
-4954.176,-344.528,2189.656,-5036.16,1374.208,812.032
-3625.84,1230.736,-1390.312,-3474.56,1311.744,-2334.592
-2343.864,1178.52,342.576,-2084.736,929.152,921.344
-570.472,-1070.184,-1179.496,562.176,-1592.832,-1788.032
-213.744,-1347.856,-1428.864,-320.128,-1303.936,-1600.64
893.528,-1707.512,-1016.992,936.96,-1780.224,-1858.304
136.152,-2061.312,-2698.64,-413.824,-3310.592,-1257.088
1499.624,-443.592,-249.368,1842.688,-171.776,-1663.104
771.04,-437.248,-618.784,468.48,-421.632,-249.856
-626.104,-668.072,263.032,-866.688,-632.448,-117.12
-1443.504,-531.92,-129.808,-1303.936,-343.552,117.12
-585.6,-796.904,-45.872,-421.632,-780.8,-429.44
103.456,-831.552,-168.848,195.2,-765.184,-413.824
316.224,-688.568,-377.712,109.312,-523.136,-523.136
-33.184,-615.368,-131.272,-46.848,-601.216,-320.128
4.392,-663.68,-124.44,242.048,-679.296,-585.6
219.6,-725.168,-193.736,382.592,-796.416,-601.216
233.264,-872.056,-361.608,163.968,-796.416,-491.904
-54.168,-854.488,-298.168,-124.928,-757.376,-429.44
-290.36,-832.04,-157.136,-499.712,-929.152,-234.24
-362.584,-1217.56,-185.44,-366.976,-1155.584,-343.552
-188.856,-1128.744,-138.592,31.232,-1436.672,-585.6
38.552,-1441.064,-422.12,7.808,-929.152,-31.232
-187.392,-955.992,-458.232,-288.896,-1030.656,-991.616
-345.992,-1202.432,-343.552,-429.44,-1069.696,-46.848
-819.352,-1448.384,316.712,-491.904,-1389.824,-242.048
-236.192,-833.504,896.944,-234.24,-905.728,515.328
-76.616,-2698.152,-584.624,-62.464,-2904.576,-718.336
-322.568,-2772.816,996.008,-851.072,-54.656,2748.416
-1064.816,-3092.944,-339.648,-1147.776,-4434.944,-1670.912
-1363.472,-7379.536,623.176,-2693.76,-6121.472,1858.304
-2518.08,-6500.648,2368.264,-2037.888,-7550.336,-1780.224
-2220.888,-13396.088,-6355.712,-2561.024,-23517.696,-10415.872
-5474.384,-15720.432,-10865.32,-12422.528,-33230.848,20222.72
-10416.848,4900.984,12981.776,-9385.216,9322.752,554.368
-9292.496,-7385.392,-12342.984,-7854.848,-10087.936,-8659.072
-6360.592,-6619.232,1999.336,-2123.776,-6207.36,1561.6
8248.664,-2231.624,-127.856,9104.128,-421.632,-1670.912
8568.304,5307.488,-6804.672,8940.16,6769.536,-4919.04
10267.52,4317.824,5654.944,10056.704,9330.56,140.544
7543.016,11982.84,218.136,6433.792,12430.336,249.856
731.512,11117.616,554.368,-530.944,10189.44,-140.544
-5005.416,7178.968,2373.632,-8854.272,5848.192,2467.328
-9258.824,6786.128,3348.168,-9291.52,7011.584,3287.168
-8203.28,5400.208,1410.808,-7534.72,4591.104,39.04
-3851.784,1912.472,-22.448,1670.912,-2404.864,-3935.232
3602.416,-10526.648,-6032.168,3794.688,-15046.016,-6792.96
3532.632,-7374.168,3678.544,3138.816,-1780.224,7480.064
1971.032,11710.048,-3267.16,4021.12,1491.328,-2685.952
-788.608,-3367.688,-900.36,-1179.008,-4606.72,1202.432
642.696,-2169.16,269.864,507.52,-452.864,-2607.872
2089.128,2918.24,-3139.792,1631.872,3396.48,-2795.264
-1530.368,-3727.832,-500.688,-1538.176,-4427.136,140.544
3066.104,5480.24,-651.968,3794.688,7550.336,-2685.952
4055.28,3888.872,-4582.808,1116.544,-2186.24,-1608.448
-2064.24,-1991.528,-172.752,-2561.024,-1366.4,39.04
-3430.152,701.744,-610.0,-3654.144,1007.232,-1350.784
-3747.352,-377.712,-854.488,-2342.4,-3255.936,-585.6
-1026.264,-3116.368,-641.232,-757.376,-2826.496,-1241.472
243.512,-151.28,33.184,210.816,-101.504,-171.776
234.24,-183.0,39.528,163.968,-101.504,-140.544
162.992,-148.84,34.648,117.12,-70.272,-124.928
167.872,-168.36,38.552,124.928,-101.504,-156.16
168.36,-151.768,40.016,117.12,-733.952,-772.992
-28.304,-655.872,278.648,-70.272,-445.056,491.904
49.776,-253.272,134.2,78.08,-249.856,-546.56
79.544,-644.648,-585.112,-85.888,-804.224,-257.664
-57.584,-1008.208,-155.184,-70.272,-952.576,-445.056
-263.52,-1137.04,-424.072,-335.744,-976.0,-171.776
-198.128,-326.472,619.76,226.432,-366.976,-648.064
145.424,-1044.32,-318.176,93.696,-1194.624,-530.944
-48.312,-1792.424,-252.296,-179.584,-1866.112,-452.864
-779.336,-1298.568,396.256,-694.912,-1467.904,-1881.728
-659.776,-3084.648,-892.552,-624.64,-3076.352,31.232
-552.904,-3210.552,601.704,-491.904,-3131.008,31.232
212.768,-2454.64,-1818.776,-905.728,-2795.264,265.472
-1582.584,-3581.432,-96.624,-1811.456,-3615.104,-7.808
-1418.616,-3047.56,189.344,-1194.624,-2795.264,-1100.928
-817.888,-1497.672,-521.184,-93.696,-3497.984,-1296.128
-82.472,-5045.92,-35.624,-1421.056,-6707.072,671.488
-1159.976,-6210.776,1393.728,-2701.568,-9517.952,-499.712
-3820.552,-12634.808,-69.784,-4216.32,-14155.904,-374.784
-5376.784,-15594.04,259.616,-5824.768,-18262.912,484.096
-6305.936,-15018.2,2563.952,-5980.928,-16295.296,-4809.728
-7850.944,-15647.232,-10837.504,-7964.16,-49604.224,-10322.176
-6130.744,-15223.648,7201.904,-5356.288,-26125.568,23338.112
-9417.912,-11967.224,4996.144,-10618.88,-16795.008,257.664
-6169.296,1192.672,7490.312,-4770.688,1592.832,13343.872
-1268.8,9928.848,15858.536,593.408,11134.208,8690.304
6340.096,-3026.576,-8585.872,11813.504,13913.856,2147.2
9132.92,14496.528,4068.456,8377.984,13289.216,819.84
6843.712,15988.832,8125.688,7565.952,19363.84,9627.264
11438.232,15988.832,3122.712,8276.48,4263.168,-9424.256
1674.328,-6589.952,-460.184,-320.128,-6722.688,3708.8
-6349.856,-2720.6,3220.8,-8799.616,3505.792,1748.992
-9080.704,2617.144,927.688,-8260.864,-554.368,1803.648
-5594.432,-2692.784,3667.32,-4442.752,-2709.376,5449.984
-989.176,-2130.12,-445.544,-398.208,-1342.976,-2592.256
2691.32,-3765.896,-3249.592,3388.672,1709.952,-1108.736
2182.336,2196.976,-2103.768,2311.168,2654.72,-93.696
3049.512,621.712,-3782.0,-1905.152,-2389.248,-897.92
1464.488,1295.64,822.768,2389.248,1819.264,-468.48
2101.328,-126.392,-4973.208,1811.456,-327.936,-4013.312
-98.576,-1439.112,-162.504,765.184,-1077.504,-2069.12
298.656,-1717.76,-2413.16,-1413.248,2779.648,382.592
-179.096,2759.152,-119.072,601.216,3185.664,-835.456
3277.408,5218.184,-2365.336,3560.448,5340.672,-4520.832
3979.152,5330.424,-3837.632,5129.856,2779.648,-4380.288
3550.2,1495.232,-3175.416,804.224,-445.056,-1624.064
-1356.152,-2304.336,-2174.04,-1905.152,-2724.992,-2397.056
-250.832,-27.328,-1016.016,-249.856,-31.232,-1202.432
-256.688,-123.952,-999.912,-288.896,-78.08,-1179.008
-270.84,-115.656,-1012.112,-335.744,562.176,-1007.232
-221.064,384.544,-975.512,-124.928,101.504,-1210.24
-225.456,-262.056,-1095.56,-296.704,-288.896,-1335.168
-320.128,-246.928,-1117.032,-359.168,-148.352,-1319.552
-344.04,-2.928,-1054.08,-273.28,132.736,-1155.584
-182.512,68.808,-963.8,-203.008,117.12,-1171.2
-211.304,-40.992,-1052.128,-249.856,-23.424,-1225.856
-352.336,-2.44,-1003.328,-351.36,78.08,-1218.048
-244.488,-19.52,-1142.408,-242.048,23.424,-1366.4
-243.024,-202.52,-1157.536,-265.472,-23.424,-1311.744
-234.728,-96.136,-1091.168,-265.472,70.272,-1303.936
-338.672,-103.456,-1088.24,-366.976,-78.08,-1249.28
-337.696,-43.92,-1066.28,-343.552,-7.808,-1288.32
-326.472,-25.376,-1066.28,-257.664,31.232,-1233.664
-203.984,-66.856,-1052.128,-234.24,7.808,-1233.664
-258.64,-196.176,-1043.832,-413.824,-406.016,-1202.432
-355.264,-451.888,-1037.488,-523.136,-445.056,-1116.544
-494.832,-564.616,-965.752,-538.752,-554.368,-1147.776
-561.2,-991.616,-1005.768,-616.832,-1100.928,-1202.432
-855.952,-2157.448,-1031.144,-3138.816,-12508.416,-3091.968
-9408.152,-15531.576,-7112.6,-11766.656,-53016.32,-8698.112
-15988.832,-15735.56,435.784,-14679.04,-8182.784,-6917.888
-7212.64,-12700.688,-7362.456,-4755.072,-16451.456,1686.528
-4806.8,5394.352,2662.04,-3224.704,14280.832,343.552
10384.64,15988.832,-8497.056,5473.408,-14366.72,17630.464
15210.96,-15206.08,-10475.408,24345.344,-55460.224,-20386.688
6627.04,-15706.28,-4919.528,2084.736,-28686.592,1952.0
-3265.208,10467.6,8357.488,-2912.384,41522.944,-7971.968
-10801.392,-4227.056,13036.432,-9018.24,-14679.04,4153.856
-4352.96,-15548.168,-10187.0,156.16,12461.568,1585.024
-2202.344,2984.608,6045.344,5754.496,-9416.448,-13867.008
-391.864,1765.096,8173.024,-2873.344,4911.232,11821.312
678.808,2059.36,-9097.784,1873.92,2084.736,-9346.176
-2866.024,3092.456,2228.208,-1444.48,655.872,-1655.296
-213.744,-36.6,1716.784,780.8,1147.776,827.648
2603.48,4055.768,-1278.072,1202.432,2272.128,85.888
389.424,1191.208,-185.928,851.072,-163.968,-5278.208
2164.768,2447.808,-2547.848,1748.992,4216.32,1889.536
769.088,5764.744,-1082.384,2646.912,1022.848,-2155.008
2424.872,1988.112,-1866.6,-1764.608,1655.296,1678.72
254.736,271.816,-2424.384,718.336,62.464,-4380.288
-2931.904,57.584,606.096,-3732.224,-413.824,1202.432
-1532.808,-2222.84,-1650.416,-2037.888,-1897.344,-827.648
-240.096,-1145.336,-992.592,-39.04,-1897.344,-2037.888
-209.84,-3766.872,-2066.68,351.36,-1233.664,-663.68
2333.128,552.904,-1596.248,2373.632,1342.976,-2233.088
1305.888,1157.048,-1234.152,1264.896,858.88,-1444.48
492.392,1582.096,-573.888,-46.848,2397.056,-983.808
-240.584,2431.704,-772.992,-390.4,3232.512,-1233.664
-842.288,1576.24,-1280.024,-788.608,1210.24,-1015.04
-64.904,-117.608,-1063.352,-70.272,-70.272,-1257.088
-32.208,-122.0,-1066.28,-54.656,-140.544,-1311.744
-4.88,-239.12,-1142.896,-70.272,-171.776,-1421.056
-122.0,172.264,-1033.584,-163.968,242.048,-1085.312
-60.024,-90.768,-1115.08,-218.624,-187.392,-1249.28
-157.624,-84.424,-1025.776,-171.776,15.616,-1241.472
-90.768,-16.592,-1124.84,-101.504,15.616,-1350.784
-81.008,-126.88,-1090.68,-62.464,-101.504,-1358.592
-34.16,-123.952,-1144.848,-78.08,-93.696,-1335.168
-61.488,-134.688,-1125.328,-101.504,-117.12,-1319.552
-60.024,-144.448,-1160.464,-140.544,-101.504,-1311.744
-106.384,-117.608,-1098.0,-132.736,-46.848,-1335.168
-94.672,-41.48,-1123.864,-140.544,7.808,-1249.28
-71.736,-53.192,-1107.272,-70.272,-54.656,-1311.744
-69.296,-125.416,-1117.032,-109.312,-93.696,-1280.512
-64.904,-197.152,-1168.272,-78.08,-179.584,-1382.016
-128.344,-304.024,-1156.56,-210.816,-382.592,-1296.128
-160.552,-398.696,-1155.584,-195.2,-398.208,-1397.632
-244.0,-723.216,-1047.248,-234.24,-757.376,-1249.28
-371.856,-1154.12,-1125.328,-429.44,-1116.544,-1249.28
-392.352,-1159.0,-1036.024,-569.984,-1741.184,-1061.888
-1878.312,-10594.48,-5481.704,-3052.928,-28811.52,-11563.648
-13541.024,-15697.008,-13435.616,-25672.704,-31903.488,32715.52
-15988.832,-1908.08,512.888,-15647.232,-5840.384,-17060.48
-6720.736,-10324.616,-3573.624,2826.496,69225.728,-10860.928
5429.0,15988.832,-11338.192,26266.112,91025.664,10509.568
4660.4,-4722.864,10778.944,10650.112,-27468.544,9884.928
15988.832,-15610.144,-13898.24,5465.6,-38930.688,-1460.096
-12312.728,5483.656,14956.224,-11149.824,15046.016,16092.288
-7750.904,15988.832,-12155.592,-7526.912,41702.528,-18091.136
-9996.192,15988.832,3545.32,-13015.936,-3412.096,9291.52
-7377.096,-15214.864,-10252.392,-2724.992,-46004.736,-19192.064
1926.624,-15707.744,-7534.72,3037.312,-29834.368,7737.728
2710.84,8103.24,11020.992,16576.384,16334.336,-11508.992
5326.032,11741.768,2699.128,2092.544,9135.36,3380.864
1554.28,-328.912,-4761.904,812.032,-2412.672,-4302.208
-3516.528,-3520.92,1482.544,-140.544,3466.752,-2615.68
64.416,7777.744,-3293.024,-437.248,8666.88,4130.432
-739.32,5101.064,-895.48,-1108.736,3240.32,-6933.504
-877.912,622.2,1693.848,2115.968,1147.776,-6972.544
2206.248,2089.128,-34.648,2084.736,1553.792,-437.248
2564.44,371.368,-769.576,2732.8,499.712,288.896
1610.888,-1747.528,-2992.416,-2888.96,-3240.32,507.52
-4839.984,-2203.32,-1038.952,-5168.896,-1905.152,-281.088
-4174.352,-2603.968,1310.768,-3123.2,-2162.816,-171.776
-2413.648,1073.6,-603.656,4153.856,-858.88,-6316.672
3562.4,223.504,-278.648,3622.912,187.392,1600.64
5095.208,1787.544,-2100.352,5161.088,2295.552,-3255.936
2156.96,2136.952,-1435.696,-2756.224,1858.304,460.672
-3525.8,950.624,-1109.224,-3818.112,874.496,-1054.08
-2875.784,2371.68,1117.52,-2264.32,2990.464,7.808
-111.264,195.2,-1007.72,-39.04,320.128,-1194.624
-74.664,258.152,-797.392,-140.544,-148.352,-1225.856
-158.6,-137.128,-944.28,-195.2,-31.232,-1077.504
-184.952,36.6,-917.44,-195.2,0.0,-1210.24
-181.048,-4.88,-1034.56,-218.624,-62.464,-1069.696
-108.824,-0.488,-968.68,-109.312,70.272,-1171.2
-56.608,64.904,-986.736,-109.312,85.888,-1194.624
-92.72,6.344,-917.928,-132.736,93.696,-1124.352
-151.28,35.624,-976.488,-203.008,70.272,-1116.544
-196.664,-13.176,-937.936,-179.584,148.352,-1077.504
-100.04,116.144,-926.712,-132.736,163.968,-1093.12
-35.624,31.72,-984.296,-78.08,78.08,-1171.2
-58.56,-0.976,-901.336,-140.544,78.08,-1054.08
-69.784,-24.888,-936.96,-187.392,-101.504,-1132.16
-201.544,-183.976,-947.208,-242.048,-117.12,-1163.392
-172.264,-90.28,-1079.944,-187.392,23.424,-1335.168
-132.248,-271.328,-1219.024,-171.776,-257.664,-1413.248
-208.376,-329.4,-1040.416,-234.24,-296.704,-1155.584
-219.112,-223.016,-960.384,-304.512,-398.208,-1132.16
-278.16,-365.024,-949.648,-429.44,-765.184,-1186.816
-475.8,-913.048,-917.44,-538.752,-890.112,-1100.928
-523.136,-1164.856,-872.056,-562.176,-1327.36,-1108.736
-1419.104,-8808.888,-4015.752,-13242.368,-74090.112,-11212.288
-15988.832,-15725.8,8732.76,-15366.144,1873.92,-8448.256
-15988.832,-501.176,8312.592,-9057.28,-11813.504,-1163.392
-7814.832,7799.704,2365.824,-6605.568,13796.736,10212.864
5832.088,15988.832,-4457.88,12274.176,90518.144,-15178.752
10399.28,11311.84,1991.04,18356.608,-43857.536,-21417.344
15988.832,-15731.656,-12693.856,16451.456,-44443.136,-4185.088
222.528,-4031.368,9670.696,-5153.28,4419.328,9916.16
841.312,15988.832,-1282.952,-5129.856,39367.936,14101.248
-11896.464,2796.24,12657.744,-12063.36,-3677.568,4434.944
-14314.992,-15008.928,-14622.92,-4036.736,-27538.816,10907.776
-4303.184,-15719.456,6546.032,-655.872,12242.944,4442.752
7829.472,15988.832,-12437.168,8729.344,21081.6,-16107.904
4796.064,12487.92,2371.68,1819.264,-5465.6,-9572.608
3434.544,-3730.76,-6620.696,-812.032,-6152.704,10103.552
1912.472,1876.848,-1142.896,2381.44,3458.944,-7480.064
2440.976,7274.616,-3221.776,-3240.32,5489.024,62.464
-1323.944,2379.0,-660.752,-304.512,1983.232,-936.96
556.808,132.248,-216.184,694.912,499.712,-819.84
2968.016,4060.648,-2371.68,1553.792,163.968,-1186.816
1941.264,654.408,-876.448,-1225.856,-1834.88,-2865.536
-1515.24,-3726.368,-17.08,-382.592,-2139.392,2006.656
-1700.192,2244.312,-3489.688,-2787.456,-2022.272,921.344
-1609.912,-2501.0,-2926.048,-1147.776,-2490.752,-772.992
28.304,-1230.736,-138.592,31.232,-366.976,-1374.208
1990.064,178.608,-2143.784,1975.424,1694.336,-2225.28
2190.144,1117.032,-153.72,163.968,39.04,-905.728
-982.832,1465.952,493.856,-1296.128,2326.784,413.824
-1964.2,1864.16,-594.872,-1748.992,1585.024,-1124.352
-387.96,1822.192,-423.096,788.608,1592.832,-1030.656
-462.136,-741.76,-897.92,-530.944,-765.184,-1139.968
-521.672,-912.072,-877.912,-562.176,-874.496,-1038.464
-481.168,-733.464,-861.808,-499.712,-976.0,-1670.912
-676.368,-1309.792,-1319.064,-749.568,-1264.896,-1296.128
-687.104,-843.752,-1124.352,-702.72,-632.448,-1233.664
-456.28,-232.288,-1125.816,-460.672,-499.712,-1225.856
-491.416,-572.912,-928.176,-515.328,-476.288,-1069.696
-427.976,-98.088,-812.032,-468.48,46.848,-1030.656
-367.464,86.864,-807.64,-265.472,54.656,-897.92
-89.304,28.792,-874.008,-93.696,78.08,-1132.16
-55.144,11.712,-884.256,-93.696,62.464,-1030.656
-102.968,33.184,-845.216,-234.24,187.392,-1054.08
-344.04,184.464,-768.112,-374.784,226.432,-960.384
-349.896,117.12,-899.384,-343.552,132.736,-1054.08
-306.952,59.048,-939.888,-296.704,93.696,-1124.352
-250.832,84.912,-1001.376,-242.048,124.928,-1147.776
-200.08,-5.856,-940.376,-156.16,-39.04,-1179.008
-235.704,-145.424,-947.696,-265.472,-117.12,-1155.584
-368.44,-275.72,-986.248,-437.248,-273.28,-1132.16
-568.52,-507.032,-838.384,-718.336,-796.416,-1093.12
-810.08,-1065.792,-854.976,-897.92,-1100.928,-952.576
-976.0,-2358.016,-819.352,-1186.816,-3880.576,-1561.6
-5025.424,-13922.152,-9946.904,-16709.12,-75003.648,3185.664
-15988.832,-11183.984,15988.832,-18622.08,-12274.176,30177.92
-14965.496,-6057.056,-4920.992,-13117.44,-11829.12,-13484.416
-10428.56,-5437.296,-1968.104,11110.784,117057.536,-14202.752
12531.352,15988.832,229.36,11469.952,46356.096,28850.56
3998.672,-11700.288,14135.896,18489.344,-40710.912,-4739.456
15610.144,-15718.48,-15988.832,858.88,-22487.04,10267.52
-9892.736,7092.592,10342.184,-8877.696,18879.744,-468.48
-10101.6,15988.832,-11267.432,-9986.432,32270.464,-6371.328
-13557.128,15988.832,1540.128,-11243.52,10048.896,17607.04
-13349.728,-13154.04,-906.216,-11313.792,-45700.224,-24126.72
3470.168,-15264.64,-4912.208,3466.752,-28335.232,12157.056
1933.456,5704.232,7416.624,12711.424,15217.792,-7519.104
7225.328,11111.272,1447.896,4895.616,7245.824,484.096
1491.328,1011.136,-2628.856,843.264,-585.6,-2561.024
-44.896,-3913.76,-1031.144,-2568.832,4880.0,-4122.624
-2685.464,9188.552,482.144,-2888.96,8901.12,4973.696
-2966.552,4988.824,-28.304,-2974.848,4122.624,-1475.712
-1390.8,-2314.584,-873.032,2069.12,366.976,-1093.12
3563.376,292.8,-1805.112,4208.512,242.048,-2787.456
3475.048,397.232,-1096.536,890.112,-3146.624,-3982.08
-1910.032,-1048.224,359.656,-2849.92,-765.184,1428.864
-4209.488,-1264.408,-609.024,-4224.128,-1225.856,-874.496
-3569.72,128.832,199.104,-952.576,2186.24,2061.312
1964.688,703.696,-2465.864,1944.192,359.168,-4591.104
3399.896,229.36,-288.896,4052.352,429.44,-132.736
3570.208,1908.08,-1484.008,1194.624,1366.4,-2139.392
-1556.72,364.536,-278.16,-2053.504,31.232,897.92
-2097.424,395.768,-608.536,-2123.776,1132.16,-1788.032
-743.224,-133.224,-873.032,-866.688,0.0,-1108.736
-707.112,-76.616,-926.712,-710.528,-23.424,-1085.312
-329.888,-27.328,-881.328,179.584,39.04,-1296.128
496.296,81.008,-1158.512,554.368,218.624,-1350.784
515.816,458.72,-894.992,359.168,569.984,-1054.08
329.4,535.336,-903.288,-93.696,530.944,-1015.04
-283.528,422.12,-774.456,-335.744,437.248,-936.96
-444.568,384.056,-836.432,-499.712,390.4,-1061.888
-482.144,235.216,-946.72,-398.208,171.776,-1108.736
-145.912,128.344,-1058.96,-117.12,148.352,-1335.168
103.456,-28.792,-1274.168,117.12,15.616,-1460.096
192.272,-31.72,-1250.744,140.544,-163.968,-1577.216
-51.728,-104.432,-1252.696,-101.504,-39.04,-1350.784
-293.288,-10.736,-1142.408,-359.168,31.232,-1319.552
-514.84,-57.584,-1056.52,-593.408,23.424,-1077.504
-590.968,-27.816,-897.92,-484.096,-117.12,-1389.824
-452.376,-645.624,-1346.88,-499.712,-827.648,-1647.488
-558.272,-1434.72,-1470.832,-515.328,-1358.592,-1522.56
-241.072,-1166.32,-1385.432,-187.392,-1108.736,-1585.024
-120.048,-1289.784,-1270.752,-163.968,-1241.472,-1342.976
-201.544,-1259.04,-989.664,-655.872,-1897.344,-1264.896
-3296.44,-10958.04,-5666.656,-4614.528,-28834.944,-11024.896
-10900.456,-15702.864,-14488.72,-12477.184,-73051.648,-8307.712
-15988.832,-15209.984,11971.616,-13382.912,-12594.304,-7206.784
-15559.392,-11454.336,-2698.152,-15038.208,-7675.264,-2787.456
-6297.64,14686.36,6530.416,-4036.736,66391.424,-554.368
9510.632,15988.832,-14490.672,10322.176,-17607.04,29358.08
15444.224,-15606.24,-6054.616,34948.608,-74847.488,-50345.984
15840.968,-15728.24,-13209.184,-12000.896,3013.888,13101.824
-7456.152,15988.832,-5838.92,-7722.112,32887.296,-11188.864
-15298.312,15988.832,-5484.632,-17528.96,35221.888,-1139.968
-13899.216,15988.832,11592.928,-10384.64,-16201.6,6012.16
-4683.824,-15493.024,-13738.664,913.536,-52016.896,-23853.44
2724.016,-10885.816,12364.944,-1342.976,-3950.848,15381.76
4437.384,8245.736,-7963.184,13437.568,15295.872,-2428.288
5490.0,6382.064,-2670.824,4895.616,4653.568,312.32
1153.144,-2315.56,-758.84,-484.096,-3724.416,-1655.296
-199.592,-2713.768,747.128,-1077.504,7495.68,265.472
-3511.648,6040.464,-1522.072,-3630.72,5379.712,-1069.696
-2848.944,2928.0,1062.864,-2935.808,1952.0,-359.168
-638.304,1901.736,849.12,2670.336,-2693.76,-5801.344
3236.416,-981.368,83.936,3084.16,-335.744,1061.888
2471.72,-293.288,-1176.08,2069.12,-827.648,-4052.352
-230.824,-2775.256,-3219.336,-5114.24,-3529.216,1553.792
-4860.968,-1830.0,85.4,-4559.872,-601.216,-671.488
-2637.152,1405.44,306.952,-2233.088,1350.784,-749.568
864.736,179.096,-3030.48,2888.96,843.264,1163.392
4453.0,2221.864,-1644.072,4786.304,1897.344,-4965.888
3188.592,273.28,-3245.688,2436.096,218.624,-1210.24
-1308.816,489.952,956.48,-3271.552,1436.672,-2709.376
-3037.8,2397.056,1830.488,-2967.04,2443.904,2100.352
-1634.8,548.512,-2684.488,-1264.896,335.744,-2795.264
201.544,-58.072,-1145.824,210.816,-46.848,-1319.552
236.192,-263.52,-1090.68,-15.616,62.464,-1350.784
-144.936,309.88,-1007.72,-156.16,304.512,-1132.16
-408.944,-245.952,-1157.048,-538.752,-335.744,-1335.168
-592.432,-468.48,-929.152,-327.936,109.312,-1249.28
-75.152,144.936,-1120.936,-85.888,179.584,-1303.936
115.168,-222.04,-1179.984,78.08,-265.472,-1358.592
118.584,-301.096,-1099.952,-39.04,15.616,-1319.552
-135.176,-17.08,-1069.696,-171.776,39.04,-1218.048
-230.824,-53.192,-994.544,-304.512,-7.808,-1116.544
-199.104,0.488,-965.752,-101.504,-39.04,-1249.28
-24.888,-122.976,-1072.624,-39.04,-85.888,-1225.856
-22.448,-39.04,-1015.04,-78.08,31.232,-1233.664
-106.384,-97.6,-1102.392,-203.008,-218.624,-1264.896
-125.416,-197.64,-1035.536,-124.928,-101.504,-1186.816
-53.68,-164.456,-1091.168,-70.272,-101.504,-1319.552
-34.648,-156.16,-1066.28,-46.848,-273.28,-1327.36
-147.376,-477.752,-1050.664,-265.472,-429.44,-1218.048
-258.64,-714.92,-1128.256,-312.32,-710.528,-1342.976
-438.224,-1068.72,-1074.088,-577.792,-1225.856,-1194.624
-600.24,-1413.248,-858.88,-648.064,-1428.864,-960.384
-1000.888,-6788.568,-2641.056,-1436.672,-13679.616,-6800.768
-6618.256,-15532.552,-15988.832,-19207.68,-56483.072,25711.744
-15988.832,-6081.456,12635.296,-16467.072,-2155.008,1054.08
-13467.336,-13370.224,-5551.976,-6972.544,25009.024,2881.152
-13077.912,7543.016,673.928,12719.232,147040.256,-18934.4
9881.024,13389.256,10546.168,7831.424,1202.432,40835.84
13088.648,-14688.312,5496.832,29272.192,-62323.456,-16615.424
-2609.824,-10467.112,10668.168,-10806.272,-7128.704,20894.208
-8408.24,14619.016,1109.224,-5871.616,23619.2,-12976.896
-7279.984,15988.832,-10094.28,-12266.368,46121.856,22088.832
-14535.08,2034.96,15988.832,-14850.816,-5528.064,11579.264
-8641.504,-14968.912,-9941.048,-2436.096,-13476.608,14374.528
3499.936,-13353.144,2318.976,4614.528,6691.456,-6980.352
12137.048,15438.856,-8201.816,13695.232,18450.304,-8198.4
7874.856,11405.048,419.192,6714.88,8588.8,3232.512
7136.024,201.056,-1886.608,-437.248,-2358.016,6660.224
-1691.408,1377.136,-1735.816,-1936.384,3224.704,-5606.144
-3791.76,7420.528,1495.232,-3232.512,3958.656,913.536
-2571.272,825.208,-210.816,-2412.672,999.424,1194.624
974.536,-645.136,-1585.512,1460.096,-1452.288,-2771.84
4313.432,-1715.808,-1145.824,5067.392,-1100.928,-3950.848
5008.344,-960.872,-2221.864,-132.736,-1991.04,741.76
-2177.456,-2646.424,1182.912,-2295.552,-2389.248,-46.848
-3108.56,-684.664,-198.616,-3287.168,-406.016,-538.752
-1918.328,2471.72,1720.688,-1444.48,2022.272,999.424
1767.048,403.088,-1447.408,2318.976,468.48,-1889.536
3276.92,2226.744,-305.976,3045.12,-7.808,-2639.104
3158.824,349.408,-1959.32,616.832,757.376,851.072
-741.76,1242.448,566.568,-718.336,1452.288,-2287.744
-1041.88,1781.2,-1355.176,-1311.744,1756.8,1030.656
-118.584,-141.52,-1018.456,-156.16,-78.08,-1194.624
-124.44,-154.696,-1029.68,-163.968,-163.968,-1179.008
-117.12,-285.48,-1037.976,-140.544,-242.048,-1249.28
-37.088,38.064,-1023.824,-23.424,234.24,-1038.464
-35.136,445.544,-883.768,23.424,-117.12,-1436.672
-77.104,-530.944,-1177.544,-101.504,-507.52,-1179.008
