acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
-919.392,284.992,217.16,13.79,-5.39,-2.31,-851.072,351.36,187.392
-918.416,287.92,216.184,13.58,-5.25,-2.31,-897.92,335.744,187.392
-915.488,288.896,217.648,13.09,-5.18,-2.38,-843.264,343.552,187.392
-913.536,289.872,216.672,12.67,-5.11,-2.45,-874.496,359.168,203.008
-911.096,289.872,213.744,12.39,-5.11,-2.66,-866.688,335.744,195.2
-909.144,287.92,214.72,11.76,-4.97,-2.8,-866.688,320.128,187.392
-908.168,289.872,215.208,11.27,-4.83,-3.01,-866.688,335.744,187.392
-908.168,290.848,213.744,10.78,-4.69,-3.29,-866.688,335.744,179.584
-907.68,291.336,214.72,10.29,-4.55,-3.5,-851.072,335.744,195.2
-907.68,292.8,215.208,9.8,-4.41,-3.71,-858.88,327.936,203.008
-907.192,295.728,212.768,9.24,-4.27,-3.78,-866.688,351.36,187.392
-909.632,298.168,214.232,8.89,-4.2,-3.85,-866.688,335.744,187.392
-909.632,299.632,213.744,8.61,-4.2,-3.92,-858.88,359.168,171.776
-912.072,299.632,214.72,8.12,-4.2,-4.06,-858.88,351.36,171.776
-911.584,300.608,215.208,7.77,-4.2,-3.99,-851.072,366.976,187.392
-912.56,300.12,219.6,7.42,-4.13,-4.06,-851.072,327.936,203.008
-911.584,299.144,219.6,7.07,-4.2,-4.06,-866.688,335.744,179.584
-908.656,297.192,215.696,6.65,-4.27,-4.13,-858.88,335.744,203.008
-908.656,297.192,217.648,6.44,-4.34,-4.27,-866.688,366.976,187.392
-906.704,295.24,216.184,6.09,-4.34,-4.27,-851.072,343.552,187.392
-903.776,294.752,219.6,5.67,-4.13,-4.34,-812.032,351.36,187.392
-901.824,295.24,219.6,5.25,-4.34,-4.34,-835.456,343.552,210.816
-901.336,296.704,222.04,4.97,-4.27,-4.27,-835.456,366.976,203.008
-899.384,298.656,222.04,4.76,-4.2,-4.13,-835.456,382.592,203.008
-896.944,299.632,224.968,4.34,-4.2,-4.06,-866.688,343.552,187.392
-896.456,299.632,226.432,3.99,-4.13,-3.92,-851.072,351.36,203.008
-895.48,299.144,225.944,3.64,-3.99,-3.78,-866.688,343.552,203.008
-893.04,298.656,230.824,3.36,-4.06,-3.57,-827.648,359.168,210.816
-893.04,296.216,232.288,2.87,-3.99,-3.5,-835.456,351.36,210.816
-892.064,296.216,232.288,2.38,-3.92,-3.36,-835.456,366.976,210.816
-889.624,294.264,232.288,2.1,-4.06,-3.36,-843.264,335.744,195.2
-888.16,293.288,232.288,1.75,-3.99,-3.29,-835.456,366.976,210.816
-887.184,289.872,231.8,1.47,-3.99,-3.29,-827.648,327.936,226.432
-885.72,289.872,232.776,1.05,-3.85,-3.36,-827.648,359.168,203.008
-884.256,290.848,232.776,0.63,-3.92,-3.36,-835.456,335.744,187.392
-882.792,288.896,234.24,0.35,-3.92,-3.36,-827.648,327.936,203.008
-883.28,288.408,233.264,0.07,-3.92,-3.43,-827.648,335.744,226.432
-880.352,287.432,231.312,-0.28,-3.85,-3.43,-843.264,343.552,195.2
-878.888,287.432,232.776,-0.49,-3.99,-3.43,-819.84,359.168,226.432
-876.448,285.48,232.776,-0.91,-3.99,-3.36,-827.648,343.552,218.624
-875.472,284.504,231.8,-1.12,-3.99,-3.22,-843.264,343.552,203.008
-874.984,281.576,231.8,-1.4,-3.92,-3.36,-804.224,320.128,203.008
-873.032,277.672,230.824,-1.82,-3.99,-3.29,-843.264,335.744,210.816
-870.592,275.232,231.312,-2.17,-4.06,-3.5,-804.224,343.552,218.624
-869.616,273.28,233.752,-2.45,-4.06,-3.57,-804.224,320.128,203.008
-868.152,270.84,233.752,-2.59,-4.06,-3.57,-812.032,320.128,218.624
-868.64,268.888,236.192,-2.73,-3.92,-3.64,-812.032,320.128,210.816
-870.104,266.936,235.704,-2.73,-3.92,-3.78,-804.224,304.512,218.624
-870.104,263.52,236.192,-2.87,-3.85,-3.78,-812.032,327.936,226.432
-873.52,262.544,236.68,-2.87,-3.78,-3.71,-819.84,288.896,234.24
-874.496,258.64,237.168,-2.87,-3.85,-3.78,-819.84,335.744,210.816
-875.472,257.176,237.168,-2.87,-3.71,-3.71,-819.84,296.704,203.008
-876.936,256.688,238.144,-2.66,-3.78,-3.78,-827.648,281.088,226.432
-879.376,253.76,236.68,-2.59,-3.71,-3.78,-827.648,288.896,218.624
-882.304,253.272,236.192,-2.59,-3.85,-3.85,-843.264,304.512,226.432
-884.256,254.248,237.656,-2.52,-3.85,-3.71,-851.072,312.32,210.816
-888.648,256.2,238.632,-2.52,-3.92,-3.71,-851.072,304.512,195.2
-889.624,257.664,239.608,-2.45,-3.92,-3.57,-835.456,288.896,218.624
-892.064,259.128,238.632,-2.45,-4.13,-3.5,-835.456,288.896,195.2
-894.016,261.568,237.168,-2.59,-4.27,-3.36,-835.456,320.128,218.624
-895.968,263.52,234.728,-2.59,-4.34,-3.15,-851.072,312.32,203.008
-898.896,264.984,234.728,-2.8,-4.41,-3.01,-835.456,320.128,210.816
-897.92,266.448,231.8,-3.01,-4.55,-2.8,-851.072,320.128,210.816
-897.92,265.96,229.36,-3.29,-4.83,-2.66,-851.072,335.744,226.432
-897.92,265.472,228.872,-3.36,-4.9,-2.52,-851.072,304.512,179.584
-896.944,264.984,227.896,-3.71,-5.11,-2.45,-812.032,312.32,195.2
-898.408,266.936,226.92,-4.13,-5.25,-2.24,-843.264,320.128,195.2
-895.968,264.496,228.384,-4.41,-5.46,-2.1,-827.648,296.704,203.008
-895.968,262.056,226.432,-4.83,-5.6,-2.1,-858.88,312.32,210.816
-894.992,263.032,222.04,-5.32,-5.6,-1.96,-843.264,288.896,218.624
-894.016,262.544,223.016,-5.74,-5.81,-1.89,-827.648,312.32,195.2
-894.016,261.568,220.088,-6.16,-5.95,-1.82,-851.072,312.32,187.392
-894.992,260.104,220.576,-6.58,-5.95,-1.61,-843.264,335.744,203.008
-895.968,258.152,219.112,-6.79,-6.09,-1.54,-858.88,312.32,218.624
-895.48,255.224,217.16,-7.14,-6.23,-1.54,-851.072,327.936,171.776
-894.992,251.808,214.72,-7.49,-6.37,-1.4,-835.456,312.32,195.2
-893.528,248.88,211.304,-7.84,-6.58,-1.33,-827.648,281.088,187.392
-892.552,246.44,208.864,-8.26,-6.65,-1.4,-827.648,304.512,163.968
-893.04,244.0,205.936,-8.75,-6.79,-1.61,-827.648,296.704,163.968
-892.552,240.584,203.496,-9.31,-6.86,-1.75,-851.072,304.512,156.16
-891.576,238.632,200.08,-9.87,-7.0,-1.96,-851.072,281.088,163.968
-890.112,237.168,198.128,-10.22,-7.21,-2.24,-843.264,281.088,179.584
-889.136,234.24,195.688,-10.78,-7.07,-2.24,-851.072,273.28,171.776
-888.16,232.288,192.76,-11.34,-7.14,-2.38,-858.88,288.896,156.16
-890.112,230.824,191.784,-12.04,-7.0,-2.59,-827.648,265.472,171.776
-892.552,228.384,190.32,-12.53,-7.07,-2.73,-835.456,281.088,156.16
-893.04,224.48,187.88,-13.16,-7.0,-2.87,-851.072,281.088,156.16
-894.016,220.576,188.368,-13.65,-7.0,-2.94,-835.456,265.472,148.352
-894.992,216.184,188.856,-14.07,-6.93,-3.15,-851.072,281.088,148.352
-898.896,213.744,186.904,-14.56,-7.0,-3.36,-843.264,265.472,187.392
-899.872,210.328,189.832,-14.91,-6.86,-3.5,-843.264,273.28,187.392
-902.312,207.4,191.296,-15.19,-7.0,-3.71,-843.264,234.24,171.776
-904.752,203.008,191.296,-15.4,-6.79,-3.92,-843.264,257.664,171.776
-907.192,202.52,193.248,-15.61,-6.86,-4.13,-851.072,265.472,171.776
-908.656,199.592,197.152,-15.89,-6.72,-4.34,-866.688,249.856,163.968
-911.584,198.128,197.152,-16.03,-6.72,-4.55,-882.304,249.856,171.776
-914.024,197.152,199.592,-16.17,-6.58,-4.76,-843.264,257.664,140.544
-917.928,194.712,199.104,-16.17,-6.44,-4.9,-858.88,242.048,179.584
-920.368,191.784,196.664,-16.31,-6.44,-5.11,-874.496,226.432,171.776
-923.784,190.808,200.08,-16.24,-6.44,-5.18,-866.688,234.24,163.968
-925.736,188.856,202.032,-16.17,-6.37,-5.25,-851.072,242.048,171.776
-929.64,184.952,203.008,-16.17,-6.44,-5.46,-905.728,242.048,179.584
-930.616,181.048,203.496,-15.96,-6.65,-5.53,-874.496,242.048,195.2
-932.08,178.12,206.424,-15.82,-6.58,-5.53,-874.496,226.432,179.584
-933.544,176.168,208.376,-15.54,-6.72,-5.6,-866.688,249.856,187.392
-934.52,176.168,211.792,-15.33,-6.72,-5.67,-866.688,203.008,187.392
-935.984,174.704,213.256,-14.98,-6.79,-5.67,-882.304,234.24,187.392
-936.96,173.24,216.184,-14.63,-6.86,-5.67,-890.112,226.432,179.584
-935.496,170.8,216.672,-14.21,-7.0,-5.6,-874.496,203.008,203.008
-935.496,170.8,217.648,-13.86,-7.07,-5.53,-874.496,187.392,195.2
-934.52,170.8,218.136,-13.37,-7.21,-5.32,-858.88,203.008,179.584
-935.496,166.408,220.576,-13.02,-7.28,-5.18,-858.88,218.624,179.584
-934.52,164.944,223.016,-12.46,-7.21,-5.04,-866.688,203.008,203.008
-933.056,163.48,226.432,-11.9,-7.21,-4.9,-897.92,195.2,218.624
-930.616,162.992,222.528,-11.34,-7.28,-4.83,-882.304,210.816,179.584
-928.664,161.04,222.04,-10.71,-7.28,-4.69,-874.496,195.2,210.816
-928.664,158.6,219.112,-10.22,-7.28,-4.62,-866.688,218.624,203.008
-926.224,155.184,217.648,-9.73,-7.14,-4.69,-858.88,195.2,179.584
-925.736,153.72,217.648,-9.31,-7.14,-4.62,-866.688,210.816,195.2
-925.248,152.744,215.696,-8.96,-7.21,-4.55,-882.304,203.008,195.2
-921.832,151.768,214.72,-8.54,-7.21,-4.48,-874.496,218.624,203.008
-919.392,150.304,212.768,-8.12,-7.28,-4.41,-874.496,203.008,171.776
-916.952,149.816,211.792,-7.56,-7.35,-4.41,-835.456,203.008,179.584
-913.536,150.304,211.792,-7.14,-7.28,-4.34,-835.456,195.2,171.776
-913.536,149.816,211.304,-6.72,-7.14,-4.27,-843.264,210.816,171.776
-910.608,150.304,208.376,-6.37,-7.14,-4.41,-835.456,179.584,218.624
-909.632,151.28,208.376,-6.09,-7.07,-4.48,-866.688,195.2,171.776
-909.144,151.28,204.96,-5.74,-6.86,-4.41,-866.688,195.2,171.776
-904.752,151.28,199.104,-5.53,-6.93,-4.48,-843.264,195.2,163.968
-903.288,149.328,196.176,-5.32,-6.72,-4.55,-851.072,210.816,179.584
-900.848,149.816,195.2,-5.04,-6.51,-4.62,-843.264,203.008,163.968
-899.384,148.352,194.712,-4.76,-6.44,-4.76,-835.456,171.776,163.968
-896.456,149.816,193.248,-4.69,-6.37,-4.83,-827.648,203.008,179.584
-894.992,148.352,192.272,-4.55,-6.3,-4.9,-827.648,187.392,156.16
-893.528,148.352,190.808,-4.48,-6.09,-4.83,-843.264,187.392,156.16
-892.064,150.304,188.856,-4.34,-5.81,-4.97,-843.264,203.008,156.16
-892.552,149.816,188.856,-4.2,-5.67,-5.04,-843.264,210.816,179.584
-891.088,151.768,187.392,-3.99,-5.6,-5.11,-827.648,210.816,163.968
-889.136,151.768,185.44,-4.06,-5.32,-5.18,-851.072,210.816,156.16
-890.6,152.744,183.0,-3.99,-5.04,-5.25,-835.456,195.2,148.352
-889.624,155.184,185.44,-4.06,-4.83,-5.32,-835.456,210.816,148.352
-887.672,156.16,183.976,-3.92,-4.76,-5.46,-835.456,195.2,156.16
-889.624,159.576,186.416,-3.99,-4.48,-5.6,-843.264,218.624,156.16
-890.6,159.088,185.928,-3.99,-4.27,-5.6,-827.648,234.24,156.16
-890.6,161.528,184.952,-3.99,-4.13,-5.67,-827.648,210.816,156.16
-892.064,163.48,185.928,-4.2,-3.92,-5.67,-858.88,226.432,148.352
-892.552,163.968,187.392,-4.27,-3.78,-5.74,-843.264,203.008,163.968
-894.504,164.944,188.856,-4.34,-3.64,-5.67,-851.072,234.24,171.776
-893.04,164.944,189.832,-4.48,-3.57,-5.67,-882.304,226.432,148.352
-894.992,163.48,191.784,-4.62,-3.57,-5.67,-858.88,226.432,171.776
-896.456,162.992,193.248,-4.83,-3.43,-5.53,-835.456,203.008,163.968
-894.016,163.48,193.736,-4.9,-3.36,-5.53,-835.456,210.816,163.968
-895.968,163.968,197.152,-4.9,-3.29,-5.53,-835.456,218.624,171.776
-896.944,161.528,196.664,-4.97,-3.08,-5.53,-835.456,226.432,156.16
-896.944,159.088,198.128,-5.04,-3.08,-5.39,-851.072,218.624,187.392
-897.432,154.696,202.032,-4.97,-3.01,-5.32,-858.88,218.624,163.968
-898.408,151.768,203.984,-4.83,-2.87,-5.25,-835.456,187.392,171.776
-897.432,146.4,202.032,-4.83,-2.94,-5.18,-843.264,187.392,171.776
-896.456,143.96,201.056,-4.76,-2.87,-5.11,-851.072,210.816,179.584
-895.968,141.52,202.032,-4.76,-2.94,-5.18,-851.072,179.584,195.2
-894.504,141.032,202.032,-4.62,-3.01,-5.18,-843.264,187.392,171.776
-891.088,138.592,201.544,-4.55,-2.94,-5.18,-827.648,195.2,171.776
-888.648,138.592,200.08,-4.55,-2.94,-5.18,-835.456,187.392,163.968
-886.208,136.152,200.568,-4.27,-2.8,-5.18,-835.456,203.008,156.16
-883.768,134.2,201.056,-3.99,-2.73,-5.25,-843.264,163.968,156.16
-882.304,133.712,201.544,-3.92,-2.66,-5.11,-819.84,179.584,179.584
-882.304,131.272,202.52,-3.57,-2.59,-5.11,-851.072,195.2,179.584
-879.376,130.296,204.472,-3.36,-2.45,-5.11,-819.84,179.584,195.2
-876.936,128.832,204.472,-3.08,-2.24,-5.04,-796.416,163.968,179.584
-876.448,124.928,203.984,-2.73,-2.1,-4.97,-827.648,187.392,163.968
-875.472,124.44,203.496,-2.52,-1.96,-4.9,-812.032,179.584,179.584
-872.544,122.488,203.984,-2.24,-1.68,-5.04,-819.84,171.776,156.16
-872.544,119.56,202.52,-1.89,-1.61,-5.04,-804.224,179.584,179.584
-873.032,117.608,203.984,-1.61,-1.19,-5.18,-835.456,179.584,187.392
-872.056,115.656,202.52,-1.19,-1.05,-5.32,-827.648,148.352,179.584
-872.056,113.704,202.032,-0.84,-0.84,-5.46,-819.84,171.776,179.584
-871.08,113.704,201.544,-0.49,-0.63,-5.67,-827.648,156.16,187.392
-872.056,113.704,198.616,-0.07,-0.35,-5.74,-812.032,163.968,195.2
-871.08,113.704,197.64,0.35,-0.07,-5.81,-827.648,163.968,179.584
-872.056,115.168,199.592,0.7,0.14,-6.02,-843.264,171.776,187.392
-873.52,116.144,199.104,0.98,0.42,-6.09,-796.416,156.16,187.392
-874.984,116.632,199.104,1.19,0.56,-6.16,-819.84,179.584,163.968
-875.96,117.12,198.616,1.4,0.77,-6.23,-827.648,148.352,171.776
-876.936,116.632,196.176,1.75,0.98,-6.23,-835.456,148.352,179.584
-877.912,117.12,196.664,2.03,1.19,-6.23,-788.608,156.16,171.776
-877.424,116.144,197.152,2.38,1.33,-6.3,-835.456,187.392,187.392
-875.96,116.144,196.664,2.73,1.54,-6.23,-835.456,163.968,163.968
-876.936,117.12,197.152,3.08,1.54,-6.3,-796.416,187.392,179.584
-876.936,115.168,198.128,3.57,1.89,-6.3,-819.84,163.968,179.584
-877.912,115.656,194.712,4.06,1.89,-6.3,-827.648,163.968,171.776
-878.4,115.656,195.688,4.48,2.03,-6.3,-819.84,163.968,179.584
-876.936,114.68,196.176,4.9,2.24,-6.37,-819.84,148.352,187.392
-875.472,116.144,194.224,5.11,2.45,-6.37,-819.84,163.968,163.968
-875.472,116.144,195.2,5.53,2.59,-6.44,-812.032,171.776,187.392
-876.448,118.584,194.224,5.95,2.8,-6.44,-812.032,171.776,163.968
-875.96,121.024,194.224,6.3,3.01,-6.44,-835.456,148.352,171.776
-875.472,122.0,196.664,6.58,3.15,-6.51,-819.84,163.968,163.968
-876.936,122.976,196.176,7.0,3.22,-6.51,-827.648,171.776,163.968
-876.936,121.512,197.152,7.28,3.57,-6.58,-827.648,163.968,171.776
-878.888,122.488,196.664,7.49,3.78,-6.79,-827.648,163.968,187.392
-880.352,122.0,194.712,7.77,3.78,-6.86,-812.032,163.968,179.584
-881.816,122.976,196.176,7.98,3.85,-7.07,-819.84,179.584,179.584
-882.304,124.44,197.64,8.26,3.85,-7.21,-851.072,163.968,179.584
-881.816,123.952,197.152,8.61,4.13,-7.42,-851.072,179.584,203.008
-884.256,126.392,201.544,8.89,4.13,-7.56,-858.88,171.776,171.776
-886.696,127.856,203.008,9.24,4.2,-7.7,-858.88,163.968,179.584
-888.16,127.856,202.032,9.52,4.27,-7.7,-851.072,179.584,148.352
-891.088,129.808,202.032,9.94,4.2,-7.77,-835.456,187.392,187.392
-893.528,131.272,204.472,10.08,4.2,-7.91,-835.456,195.2,179.584
-894.016,133.224,201.056,10.36,4.27,-7.98,-827.648,203.008,163.968
-894.504,136.152,201.544,10.57,4.34,-8.19,-851.072,195.2,179.584
-896.944,137.616,198.616,10.78,4.27,-8.26,-851.072,163.968,171.776
-897.432,138.592,202.032,10.99,4.34,-8.33,-843.264,203.008,187.392
-899.384,137.616,202.032,11.2,4.2,-8.54,-866.688,187.392,203.008
-902.312,138.592,203.984,11.55,4.13,-8.61,-827.648,179.584,179.584
-903.288,139.08,204.472,11.76,4.06,-8.75,-843.264,203.008,179.584
-903.776,138.592,204.472,12.04,3.92,-8.82,-843.264,203.008,179.584
-904.752,137.128,203.008,12.25,3.92,-8.89,-874.496,210.816,163.968
-903.776,137.128,204.472,12.67,3.78,-9.1,-882.304,179.584,187.392
-903.288,135.176,204.472,12.88,3.92,-9.17,-835.456,171.776,163.968
-905.24,133.712,205.936,13.37,3.85,-9.24,-851.072,195.2,171.776
-906.216,132.736,208.376,13.72,3.71,-9.24,-858.88,195.2,187.392
-906.216,131.272,205.448,14.21,3.57,-9.31,-866.688,179.584,171.776
-905.24,131.272,205.936,14.7,3.5,-9.24,-851.072,187.392,156.16
-904.264,131.272,204.472,15.12,3.5,-9.24,-843.264,179.584,179.584
-903.288,130.296,202.52,15.68,3.5,-9.24,-843.264,163.968,187.392
-901.824,131.272,202.52,16.03,3.43,-9.24,-858.88,163.968,187.392
-901.336,133.712,200.568,16.52,3.29,-9.24,-851.072,171.776,171.776
-900.848,136.152,202.52,16.94,3.5,-9.1,-874.496,195.2,171.776
-896.944,137.616,203.496,17.22,3.5,-9.17,-835.456,163.968,179.584
-896.944,140.056,203.008,17.71,3.5,-8.96,-835.456,203.008,171.776
-895.968,140.056,202.032,18.06,3.64,-8.89,-874.496,187.392,179.584
-894.992,140.544,201.544,18.34,3.71,-8.89,-851.072,195.2,187.392
-895.48,140.544,201.056,18.55,3.85,-8.89,-843.264,195.2,179.584
-892.064,140.544,198.616,18.55,3.92,-8.96,-851.072,210.816,179.584
-891.576,139.568,202.032,18.69,4.06,-9.03,-858.88,179.584,179.584
-890.6,139.08,202.032,18.9,4.13,-9.1,-835.456,163.968,163.968
-889.136,139.568,201.544,19.18,4.41,-9.24,-835.456,203.008,171.776
-887.672,140.056,202.032,19.32,4.62,-9.24,-835.456,187.392,187.392
-889.624,139.08,201.544,19.53,4.69,-9.24,-827.648,210.816,187.392
-888.648,136.152,201.056,19.81,4.9,-9.24,-843.264,195.2,187.392
-888.16,134.2,200.568,19.88,5.04,-9.17,-819.84,171.776,163.968
-886.208,133.712,202.032,20.09,5.18,-9.17,-835.456,179.584,179.584
-885.72,131.76,202.52,20.37,5.25,-9.17,-835.456,195.2,163.968
-885.232,128.832,200.568,20.58,5.32,-9.1,-843.264,171.776,163.968
-887.184,129.32,200.568,20.79,5.6,-9.03,-819.84,179.584,195.2
-883.768,127.368,200.568,21.07,5.6,-8.96,-835.456,195.2,187.392
-883.768,126.88,200.08,21.42,5.74,-9.1,-819.84,163.968,171.776
-882.792,124.928,202.52,21.56,5.95,-9.17,-835.456,171.776,171.776
-881.816,127.368,202.52,21.84,6.09,-9.24,-843.264,171.776,171.776
-881.328,124.928,203.984,22.26,6.3,-9.17,-827.648,163.968,179.584
-881.328,123.952,203.984,22.61,6.51,-9.17,-851.072,163.968,179.584
-881.816,122.976,206.912,22.89,6.65,-9.24,-827.648,156.16,179.584
-882.304,122.0,210.328,23.45,6.72,-9.1,-819.84,179.584,203.008
-883.28,121.024,212.768,23.87,6.93,-9.1,-819.84,156.16,195.2
-883.768,116.632,213.744,24.29,7.07,-9.1,-835.456,163.968,203.008
-882.792,115.168,213.256,24.71,7.21,-9.1,-858.88,156.16,163.968
-885.232,111.752,214.232,25.13,7.49,-9.1,-835.456,163.968,179.584
-887.184,108.336,215.696,25.69,7.63,-9.31,-819.84,163.968,218.624
-889.624,107.848,215.696,26.18,7.77,-9.38,-827.648,171.776,171.776
-891.088,108.336,217.16,26.95,7.84,-9.52,-819.84,148.352,179.584
-891.576,108.336,216.184,27.51,7.84,-9.52,-851.072,179.584,210.816
-893.04,110.288,218.136,28.21,7.91,-9.66,-874.496,171.776,195.2
-894.992,112.24,219.112,28.84,7.98,-9.66,-835.456,148.352,203.008
-896.944,114.68,220.088,29.54,7.91,-9.8,-835.456,156.16,210.816
-896.944,115.168,220.576,30.03,7.91,-9.8,-843.264,187.392,187.392
-894.992,115.168,219.6,30.59,7.91,-9.87,-851.072,171.776,203.008
-895.968,116.144,220.088,30.94,7.91,-9.94,-819.84,171.776,195.2
-893.528,116.144,219.6,31.29,7.91,-10.01,-827.648,171.776,195.2
-893.528,117.608,219.112,31.78,7.91,-10.22,-835.456,195.2,226.432
-893.04,118.584,221.064,32.27,7.84,-10.29,-827.648,187.392,203.008
-891.576,118.096,222.528,32.62,7.91,-10.5,-827.648,171.776,203.008
-889.624,118.096,222.04,32.97,7.84,-10.5,-835.456,156.16,195.2
-889.136,121.512,222.528,33.25,7.98,-10.64,-819.84,179.584,179.584
-887.672,121.512,222.04,33.46,7.98,-10.71,-835.456,187.392,195.2
-887.184,122.976,221.552,33.81,8.05,-10.99,-827.648,163.968,203.008
-884.744,122.976,221.064,34.02,8.19,-11.13,-843.264,171.776,203.008
-884.744,122.976,223.504,34.37,8.26,-11.41,-819.84,179.584,218.624
-883.768,122.976,220.576,34.72,8.47,-11.55,-827.648,163.968,195.2
-883.28,125.416,220.576,34.93,8.54,-11.83,-835.456,179.584,187.392
-884.256,125.416,220.576,35.14,8.68,-11.97,-819.84,163.968,203.008
-885.232,126.392,221.064,35.35,8.82,-12.11,-843.264,179.584,195.2
-882.792,127.856,220.088,35.56,8.96,-12.18,-843.264,171.776,195.2
-883.768,128.344,219.6,35.91,9.1,-12.39,-858.88,163.968,187.392
-885.72,128.832,217.648,36.12,9.24,-12.46,-819.84,187.392,195.2
-886.696,129.808,218.136,36.19,9.24,-12.53,-835.456,187.392,195.2
-888.16,129.32,219.112,36.33,9.38,-12.67,-819.84,171.776,195.2
-890.112,128.344,217.648,36.47,9.45,-12.95,-835.456,171.776,195.2
-891.088,130.784,216.184,36.61,9.73,-13.16,-851.072,171.776,187.392
-890.6,133.224,216.672,36.61,9.73,-13.37,-851.072,195.2,187.392
-892.552,135.664,217.16,36.82,9.87,-13.58,-843.264,195.2,163.968
-893.04,137.616,219.112,36.82,10.01,-13.65,-827.648,179.584,195.2
-893.528,140.056,221.064,36.82,10.08,-13.72,-843.264,195.2,203.008
-894.016,140.544,222.528,36.96,10.08,-13.93,-843.264,187.392,187.392
-896.456,142.008,222.528,36.89,10.15,-13.86,-866.688,203.008,210.816
-894.992,142.008,223.016,36.89,10.22,-13.93,-851.072,210.816,187.392
-894.504,142.984,224.48,36.75,10.36,-14.0,-835.456,187.392,203.008
-893.04,143.96,221.552,36.75,10.36,-14.07,-858.88,203.008,187.392
-890.6,142.496,219.6,36.75,10.43,-14.21,-866.688,179.584,203.008
-891.088,142.496,220.088,36.75,10.5,-14.35,-835.456,179.584,210.816
-890.112,143.472,218.624,36.75,10.78,-14.42,-851.072,179.584,195.2
-890.112,142.496,222.04,36.75,10.85,-14.56,-858.88,203.008,218.624
-890.112,142.984,221.552,36.68,10.92,-14.7,-827.648,203.008,179.584
-890.6,143.472,223.504,36.68,10.99,-14.91,-819.84,179.584,226.432
-890.112,144.448,222.528,36.61,11.13,-15.05,-835.456,195.2,195.2
-892.064,144.936,223.504,36.68,11.34,-15.19,-835.456,203.008,195.2
-891.576,144.936,225.944,36.68,11.48,-15.19,-843.264,195.2,203.008
-893.04,144.448,227.896,36.89,11.62,-15.26,-835.456,203.008,195.2
-893.528,142.984,231.312,36.89,11.83,-15.33,-851.072,210.816,210.816
-896.944,142.008,232.288,36.96,11.97,-15.4,-835.456,203.008,218.624
-897.432,141.52,233.752,37.17,12.11,-15.54,-858.88,218.624,210.816
-898.896,143.96,234.728,37.1,12.25,-15.61,-858.88,187.392,210.816
-901.824,142.008,235.704,37.24,12.46,-15.68,-866.688,195.2,195.2
-904.264,142.496,237.656,37.31,12.53,-15.89,-858.88,179.584,210.816
-905.728,144.448,238.632,37.31,12.6,-15.89,-827.648,195.2,234.24
-908.168,145.912,239.608,37.24,12.6,-15.96,-866.688,210.816,226.432
-909.632,147.376,243.024,37.24,12.74,-15.96,-858.88,195.2,210.816
-912.072,148.352,243.024,37.17,12.81,-16.03,-858.88,187.392,226.432
-914.024,148.352,244.0,37.1,12.88,-16.03,-913.536,218.624,226.432
-914.512,147.864,244.976,37.03,13.02,-16.1,-874.496,210.816,226.432
-916.952,149.816,243.512,36.96,13.02,-16.17,-835.456,210.816,226.432
-916.952,148.84,245.464,37.03,13.02,-16.31,-882.304,203.008,242.048
-916.952,149.328,246.44,37.03,13.02,-16.38,-874.496,210.816,226.432
-918.904,149.328,245.464,36.96,13.02,-16.52,-866.688,195.2,218.624
-920.368,148.352,246.928,36.96,12.95,-16.66,-874.496,195.2,218.624
-919.88,147.864,245.464,37.03,12.81,-16.73,-890.112,179.584,257.664
-918.416,147.864,246.44,37.03,12.74,-16.87,-851.072,179.584,226.432
-919.392,146.888,247.416,37.03,12.81,-17.01,-890.112,218.624,210.816
-918.416,148.84,247.904,37.1,12.74,-17.01,-874.496,203.008,210.816
-917.44,148.352,249.856,37.1,12.81,-17.08,-866.688,210.816,257.664
-916.464,148.84,250.344,37.1,12.81,-17.08,-874.496,179.584,218.624
-916.464,150.304,252.296,37.24,12.88,-17.15,-874.496,210.816,218.624
-915.976,149.816,250.344,37.45,12.95,-17.22,-843.264,210.816,226.432
-915.488,150.304,252.784,37.66,13.02,-17.22,-858.88,226.432,226.432
-913.536,150.792,250.344,37.8,13.16,-17.29,-858.88,195.2,234.24
-913.536,150.304,250.344,37.94,13.23,-17.22,-866.688,203.008,234.24
-913.048,150.792,247.904,37.94,13.3,-17.22,-874.496,226.432,218.624
-912.072,149.328,246.44,38.01,13.3,-17.22,-858.88,195.2,242.048
-912.56,147.376,246.44,37.73,13.3,-17.22,-858.88,203.008,242.048
-912.072,144.448,244.976,37.87,13.23,-17.22,-843.264,203.008,195.2
-910.12,144.448,245.464,37.94,13.3,-17.29,-866.688,218.624,249.856
-909.144,143.472,244.976,38.08,13.3,-17.29,-882.304,195.2,226.432
-908.168,142.496,243.024,38.29,13.44,-17.29,-866.688,179.584,242.048
-905.728,142.496,243.024,38.36,13.58,-17.22,-851.072,203.008,226.432
-907.192,142.984,242.048,38.64,13.58,-17.29,-851.072,187.392,234.24
-905.24,144.936,240.096,38.71,13.79,-17.36,-858.88,195.2,234.24
-904.752,146.888,243.024,38.78,13.79,-17.36,-851.072,179.584,226.432
-905.728,148.84,243.024,38.78,13.79,-17.43,-851.072,210.816,218.624
