acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
348.211,-21.116,928.613,-0.725,0.327,-0.469
348.183,-13.579,926.577,-0.462,0.342,-0.683
348.905,-12.183,925.851,-0.493,0.387,-0.645
343.886,-13.291,927.368,-0.789,0.407,-0.557
339.859,-15.437,928.228,-1.011,0.348,-0.643
340.000,-15.000,931.000,-1.190,0.350,-0.700
339.455,-7.782,929.669,-1.312,0.224,-0.826
347.035,-7.468,927.142,-1.463,0.277,-0.777
353.669,-12.048,931.515,-1.781,0.529,-0.533
353.897,-13.485,935.937,-2.075,0.734,-0.513
355.804,-14.345,941.129,-1.764,0.898,-0.564
355.427,-15.247,945.430,-1.233,0.993,-0.453
350.543,-17.208,944.984,-0.961,0.976,-0.266
345.281,-19.899,947.632,-0.654,0.973,-0.140
343.175,-17.648,951.530,-0.352,1.059,-0.287
342.701,-10.625,953.757,-0.079,0.917,-0.465
343.931,-12.951,960.471,-0.265,0.781,-0.270
345.487,-18.955,964.821,-0.766,0.729,-0.279
346.174,-16.773,963.427,-0.792,0.454,-0.565
345.743,-13.696,962.945,-0.512,0.083,-0.630
343.000,-13.000,962.000,-0.210,-0.280,-0.630
341.211,-14.009,965.089,-0.175,-0.644,-0.570
339.944,-11.109,969.183,-0.510,-0.974,-0.592
341.540,-4.473,967.232,-0.919,-1.202,-0.651
343.371,-3.023,966.940,-1.660,-1.523,-0.378
340.684,-4.533,963.994,-2.856,-1.871,-0.182
338.627,-6.882,959.066,-3.809,-2.177,-0.322
336.886,-13.591,955.694,-4.300,-2.463,-0.424
336.911,-18.865,952.110,-4.606,-2.456,-0.484
337.270,-18.436,952.705,-4.647,-2.437,-0.512
335.998,-16.552,952.868,-4.486,-2.463,-0.354
336.340,-15.903,953.261,-4.307,-2.457,-0.187
337.793,-18.442,950.545,-4.268,-2.582,-0.134
341.032,-20.265,942.724,-4.093,-2.550,-0.276
343.266,-21.298,939.866,-3.357,-2.352,-0.525
346.000,-24.000,939.000,-2.380,-2.240,-0.700
348.059,-25.905,939.773,-1.460,-2.181,-0.772
347.103,-24.046,938.755,-0.728,-2.112,-0.719
346.712,-16.122,931.862,-0.250,-2.095,-0.665
344.821,-10.947,925.333,0.133,-2.101,-0.565
345.859,-7.079,918.302,0.473,-2.101,-0.459
346.673,-2.367,917.606,0.641,-2.097,-0.407
343.831,-3.104,921.142,0.467,-2.103,-0.346
343.023,-2.189,920.218,0.161,-2.167,-0.287
343.381,-0.861,916.272,-0.091,-2.130,-0.167
347.426,-1.993,910.410,-0.254,-1.970,-0.060
349.593,-6.626,907.769,-0.297,-1.724,0.147
348.374,-16.682,908.099,-0.194,-1.369,0.343
347.870,-19.599,909.389,0.354,-1.011,0.355
349.647,-15.490,909.979,0.979,-0.642,0.531
356.000,-15.000,910.000,1.120,-0.280,0.770
358.954,-14.313,910.150,0.945,0.137,0.841
359.051,-12.913,909.427,0.774,0.592,0.793
357.711,-13.570,912.492,0.803,0.857,0.771
353.503,-15.116,913.535,0.613,0.946,0.961
349.483,-20.329,911.168,0.214,1.012,1.037
346.376,-24.665,912.484,0.041,1.161,0.878
343.752,-27.214,915.296,-0.159,1.345,0.921
340.180,-27.361,920.588,-0.342,1.589,0.986
340.981,-19.654,923.810,-0.446,1.761,0.861
344.827,-16.991,924.760,-0.736,1.607,0.833
343.348,-23.498,927.750,-1.221,1.514,0.805
341.955,-29.020,929.341,-1.622,1.549,0.551
344.895,-29.708,932.253,-1.803,1.553,0.175
344.678,-29.243,937.831,-2.182,1.708,0.082
343.000,-34.000,941.000,-2.800,1.820,0.210
342.329,-36.207,941.728,-3.303,1.936,0.212
339.562,-34.924,944.769,-3.551,2.039,0.222
338.813,-35.061,947.621,-3.544,1.960,0.080
338.601,-31.660,947.571,-3.422,1.765,-0.251
337.655,-27.736,948.502,-3.203,1.373,-0.512
336.593,-23.734,950.051,-3.190,0.958,-0.755
334.958,-15.241,948.968,-3.698,0.525,-0.916
335.894,-7.304,952.459,-4.787,0.159,-0.855
