@relation 'MLC'

@attribute F1_MEAN_ACC_X numeric
@attribute F2_VARIANCE_ACC_X numeric
@attribute F3_ENERGY_ACC_X numeric
@attribute F4_PEAK_TO_PEAK_ACC_X numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_MAXIMUM_ACC_X numeric
@attribute F7_MEAN_ACC_Y numeric
@attribute F8_MINIMUM_ACC_Y numeric
@attribute F9_MAXIMUM_ACC_Y numeric
@attribute F10_MEAN_ACC_Z numeric
@attribute F11_ENERGY_ACC_Z numeric
@attribute F12_MINIMUM_ACC_Z numeric
@attribute F13_MAXIMUM_ACC_Z numeric
@attribute F14_ABS_MEAN_ACC_V numeric
@attribute F15_ABS_MINIMUM_ACC_V numeric
@attribute class {stationary, walking, running, cycling}

@data
-1.12402, 0.201172, 102.563, 1.53223, -2.0332, -0.501465, 0.492188, 0.118835, 0.885254, 0.171021, 4.37109, -0.255859, 0.615234, 1.27441, 0.55957, walking
-1.09766, 0.178711, 96.875, 1.49023, -1.95801, -0.468018, 0.505371, 0.164307, 0.869141, 0.216309, 4.55859, -0.0108032, 0.459229, 1.25488, 0.508789, walking
-1.0957, 0.334961, 107.5, 1.87598, -2.19531, -0.319336, 0.516602, 0.116516, 0.92041, 0.161499, 3.45508, -0.0752563, 0.501953, 1.25781, 0.359375, walking
-0.904297, 0.288574, 77.5, 1.89746, -2.03516, -0.138184, 0.464111, 0.0985107, 0.827637, 0.182007, 8.48438, -0.354736, 0.855469, 1.11719, 0.306885, walking
-1.02832, 0.297852, 94.875, 1.76172, -2.09375, -0.332275, 0.425049, 0.10199, 0.72168, 0.17395, 4.06641, -0.111389, 0.648926, 1.16113, 0.417725, walking
-0.857422, 0.260742, 69.75, 1.72266, -1.91211, -0.189331, 0.493652, 0.112305, 1.43945, 0.183716, 6.69141, -0.177124, 0.753906, 1.07422, 0.345947, walking
-0.945313, 0.113281, 70.5, 1.52832, -1.89453, -0.366455, 0.468994, 0.0619507, 1.03223, 0.206421, 6.35156, -0.200684, 0.796387, 1.1084, 0.564453, walking
-0.876953, 0.278809, 73.375, 1.90625, -2.0918, -0.185425, 0.492188, -0.139771, 1.5625, 0.213013, 7.15234, -0.247559, 0.858398, 1.08691, 0.391602, walking
-0.802734, 0.0883789, 51.3125, 1.37207, -1.50586, -0.133911, 0.534668, 0.218506, 1.83203, 0.220947, 7.45703, -0.242798, 0.857422, 1.04004, 0.310059, walking
-0.963867, 0.111816, 72.875, 1.22852, -1.72656, -0.498291, 0.421875, 0.164429, 0.848633, 0.205811, 4.30078, -0.0488281, 0.525391, 1.0918, 0.55957, walking
-0.998047, 0.202148, 83.875, 1.47754, -1.81543, -0.338135, 0.421143, 0.111023, 0.731934, 0.194336, 4.25391, -0.102051, 0.516113, 1.13574, 0.461182, walking
-0.903809, 0.143555, 67.25, 1.70996, -1.96875, -0.258545, 0.412598, 0.0412598, 0.787598, 0.266846, 8.92969, -0.146851, 0.870605, 1.0752, 0.473877, walking
-0.996094, 0.146484, 79.75, 1.27539, -1.68652, -0.410889, 0.400635, 0.129761, 0.67627, 0.200562, 4.25781, -0.0274048, 0.504395, 1.11621, 0.509766, walking
-0.978516, 0.185059, 80, 1.57324, -1.95801, -0.385254, 0.374756, 0.0362549, 0.663086, 0.251221, 6.49219, -0.0504761, 0.637207, 1.10645, 0.436279, walking
-0.913574, 0.125977, 67.25, 1.39844, -1.74121, -0.342773, 0.426758, 0.0687866, 0.717285, 0.213867, 7.90625, -0.19165, 0.816895, 1.08105, 0.547363, walking
-0.990723, 0.150391, 79.25, 1.33398, -1.77051, -0.437012, 0.404053, 0.171265, 0.666992, 0.234985, 5.06641, -0.0338745, 0.490723, 1.11914, 0.507813, walking
-0.952637, 0.230957, 79.75, 1.90039, -2.16406, -0.263672, 0.370117, 0.0369873, 0.830566, 0.242188, 6.09766, -0.0115356, 0.757324, 1.08203, 0.308594, walking
-0.943359, 0.0649414, 66.875, 1.15332, -1.69434, -0.541016, 0.374512, 0.0748291, 0.722656, 0.192871, 5.19922, -0.13208, 0.620117, 1.05469, 0.650879, walking
-0.944336, 0.157227, 73.4375, 1.41797, -1.79004, -0.372559, 0.38916, 0.118347, 0.669434, 0.243286, 5.94531, -0.0117798, 0.606445, 1.07422, 0.448975, walking
-0.978516, 0.155762, 77.9375, 1.40234, -1.78613, -0.384033, 0.359619, -0.00177002, 0.745117, 0.243896, 6.8125, -0.180908, 0.663086, 1.10938, 0.495605, walking
-0.925781, 0.0698242, 64.875, 1.0791, -1.65625, -0.577148, 0.375488, 0.119751, 0.702637, 0.206787, 5.18359, -0.193115, 0.576172, 1.04297, 0.657715, walking
-0.958008, 0.225586, 80.0625, 1.73535, -2.03711, -0.301758, 0.362061, 0.0316162, 0.658203, 0.245239, 6.48828, -0.00592041, 0.697266, 1.0791, 0.434082, walking
-0.506836, 0.52002, 54.4063, 2.63477, -2.24219, 0.393311, 0.649414, 0.0252686, 1.27148, 0.152588, 4.23438, -0.241455, 0.661621, 1.06055, 0.355225, walking
-1.01074, 0.266602, 90.1875, 1.69238, -2.01563, -0.323486, 0.432617, 0.0482788, 0.820801, 0.263428, 9.26563, -0.0853271, 0.9375, 1.17773, 0.408691, walking
-1.00098, 0.162109, 81.5, 1.37695, -1.82715, -0.449951, 0.413574, 0.0362549, 0.73877, 0.295654, 8.92188, 0.0065918, 0.713867, 1.15137, 0.494141, walking
-1.00195, 0.158203, 81.375, 1.3457, -1.75488, -0.409668, 0.398682, 0.0186157, 0.818848, 0.27417, 8.52344, -0.0598145, 0.734375, 1.13477, 0.45459, walking
-1.06152, 0.217773, 94.125, 1.64258, -2.08398, -0.441895, 0.414795, 0.0598145, 0.755859, 0.27832, 8.69531, -0.0545044, 0.776855, 1.20703, 0.483643, walking
-1.0332, 0.162109, 86.0625, 1.40137, -1.81641, -0.415283, 0.41748, 0.0448608, 0.758789, 0.301514, 8.69531, 0.0119019, 0.708496, 1.18262, 0.453613, walking
-1.0293, 0.146484, 84.4375, 1.33301, -1.78613, -0.452881, 0.438232, -0.173096, 0.883301, 0.258545, 8.49219, -0.131714, 0.785156, 1.20215, 0.535645, walking
-1.00195, 0.19043, 83.625, 1.3125, -1.72363, -0.411133, 0.389648, 0.0704346, 0.810547, 0.292236, 8.88281, -0.0209961, 0.773926, 1.14746, 0.461426, walking
-1.06738, 0.192383, 93.25, 1.54688, -1.95801, -0.411133, 0.390137, 0.0737915, 0.845215, 0.281494, 8.95313, -0.0776978, 0.788574, 1.20898, 0.452637, walking
-1.06152, 0.216797, 94.0625, 1.6123, -2.04883, -0.436768, 0.380859, -0.0240479, 0.761719, 0.286377, 9.07813, -0.0875244, 0.699707, 1.19727, 0.464111, walking
-1.03027, 0.171875, 86.375, 1.34277, -1.78516, -0.442139, 0.394775, -0.0219116, 0.710449, 0.292236, 9.10156, -0.0543823, 0.806152, 1.17188, 0.478271, walking
-1.02734, 0.180664, 86.5625, 1.49902, -1.96777, -0.469238, 0.408936, 0.0360107, 0.749512, 0.295166, 8.5, -0.0217896, 0.756348, 1.17578, 0.505859, walking
-1.0293, 0.157227, 85.1875, 1.35254, -1.85059, -0.497803, 0.394287, 0.131836, 0.731445, 0.290527, 8.65625, -0.0161743, 0.752441, 1.16602, 0.527344, walking
-1.02637, 0.141602, 83.6875, 1.28711, -1.80371, -0.51709, 0.383545, 0.135376, 0.70752, 0.296387, 8.71094, -0.0148315, 0.637695, 1.16016, 0.546387, walking
-1.02246, 0.180664, 85.875, 1.41016, -1.8584, -0.448486, 0.390137, -0.0217285, 0.719727, 0.312256, 10.3438, -0.0604248, 0.896973, 1.16992, 0.482422, walking
-1.01855, 0.225586, 88.4375, 1.62598, -2.01953, -0.393799, 0.387695, -0.0335083, 0.780273, 0.28418, 9.69531, -0.0945435, 0.867676, 1.16699, 0.415039, walking
-1.00586, 0.229492, 86.875, 1.56152, -1.96094, -0.399414, 0.391602, -0.196045, 0.772461, 0.275879, 8.91406, -0.0576172, 0.88916, 1.15723, 0.446533, walking
-0.955078, 0.292969, 84.375, 2.04883, -1.87793, 0.169556, 0.485596, 0.0750122, 1.19434, 0.294434, 10.0781, -0.136841, 0.78125, 1.1875, 0.345459, walking
0.250732, 0.0124512, 5.27344, 0.498779, 0.00183105, 0.500488, 0.963867, 0.286865, 1.76563, -0.150635, 3.31055, -0.539551, 0.0973511, 1.02441, 0.385254, walking
0.0343018, 0.119263, 8.42969, 1.7793, -1.35059, 0.428711, 0.911621, 0.320313, 1.64258, -0.124084, 3.3125, -0.499756, 0.239258, 1.00879, 0.461914, walking
-0.937988, 0.217773, 76.875, 1.5957, -1.89746, -0.301758, 0.407227, 0.0495605, 0.675293, 0.291748, 8.45313, 0.00653076, 0.776855, 1.08984, 0.409668, walking
-0.97998, 0.175293, 79.5, 1.37793, -1.77539, -0.397705, 0.395264, -0.0301514, 0.686523, 0.311768, 9.52344, -0.0310059, 0.775879, 1.12988, 0.463867, walking
-0.963379, 0.134277, 74.375, 1.29297, -1.68555, -0.393066, 0.413086, 0.0661621, 0.70752, 0.312744, 9.83594, -0.0830688, 0.800293, 1.12305, 0.44751, walking
-0.959473, 0.192871, 77.9375, 1.45215, -1.84766, -0.395264, 0.360107, -0.0951538, 0.627441, 0.318848, 10.1797, -0.0244141, 0.82959, 1.10352, 0.457275, walking
-0.977539, 0.217285, 82.125, 1.41699, -1.79004, -0.372803, 0.393066, -0.0532227, 0.732422, 0.312988, 10.5, -0.0370483, 0.788574, 1.12695, 0.415771, walking
-0.987305, 0.191406, 81.625, 1.42676, -1.88184, -0.455078, 0.395508, -0.233154, 0.722656, 0.334473, 11.5859, -0.0223999, 0.871582, 1.14746, 0.486816, walking
-0.963867, 0.186035, 78.0625, 1.55566, -1.90527, -0.349609, 0.398926, -0.0641479, 0.772461, 0.306152, 10.0391, -0.0129395, 0.867676, 1.12305, 0.473389, walking
-0.956055, 0.143555, 74.0625, 1.16211, -1.58496, -0.423096, 0.381592, 0.0178833, 0.725098, 0.318115, 9.74219, 0.0213013, 0.809082, 1.10547, 0.477051, walking
-0.989746, 0.182617, 81.375, 1.33789, -1.75781, -0.419922, 0.352295, -0.0455322, 0.724609, 0.302002, 9.80469, -0.0385742, 0.758301, 1.12207, 0.485107, walking
-0.96875, 0.148438, 76.125, 1.4375, -1.79102, -0.354004, 0.403564, -0.065979, 0.802246, 0.26709, 9, -0.090271, 0.880859, 1.12207, 0.532715, walking
-0.961426, 0.145996, 74.9375, 1.22852, -1.64355, -0.414795, 0.377686, 0.0187378, 0.679688, 0.338379, 10.3203, 0.0374756, 0.763672, 1.11035, 0.486084, walking
-1.0166, 0.131836, 81.5625, 1.12695, -1.64551, -0.518555, 0.410645, 0.125854, 0.710938, 0.302734, 9.03125, -0.00256348, 0.740723, 1.16504, 0.583984, walking
-0.981934, 0.124512, 76.25, 1.19043, -1.625, -0.434326, 0.404785, 0.169067, 0.71582, 0.315186, 9.60938, -0.0067749, 0.750977, 1.13477, 0.486816, walking
-0.9375, 0.130859, 70.6875, 1.19531, -1.6709, -0.47583, 0.388184, 0.0760498, 0.619629, 0.303223, 8.75, 0.039978, 0.695313, 1.07715, 0.543457, walking
-0.922852, 0.125, 68.375, 1.11133, -1.52637, -0.415527, 0.369873, 0.12561, 0.559082, 0.314453, 9.20313, -0.0161743, 0.710938, 1.06445, 0.514648, walking
-0.927246, 0.110352, 67.9375, 1.03809, -1.49023, -0.452637, 0.371826, 0.0828857, 0.615723, 0.320313, 9.35938, 0.0306396, 0.730957, 1.06836, 0.519531, walking
-0.97998, 0.144043, 77.3125, 1.22656, -1.71191, -0.485596, 0.400146, 0.0288086, 0.771973, 0.309082, 9.53906, -0.0407715, 0.76123, 1.13477, 0.521973, walking
-1.00586, 0.1875, 83.9375, 1.45703, -1.88477, -0.428223, 0.4104, -0.00714111, 0.777832, 0.307373, 9.92188, -0.0257568, 0.862793, 1.16406, 0.467773, walking
-1.0127, 0.151367, 82.375, 1.37402, -1.83496, -0.461426, 0.433105, 0.109253, 0.77002, 0.30835, 9.80469, -0.0291748, 0.74707, 1.1748, 0.519531, walking
-0.995117, 0.126953, 78.25, 1.16992, -1.71094, -0.541504, 0.419922, 0.0565796, 0.787598, 0.307617, 9.22656, -0.0205078, 0.745117, 1.15039, 0.587402, walking
-0.993652, 0.125, 77.875, 1.22559, -1.7168, -0.490967, 0.413818, 0.0507202, 0.725098, 0.290283, 8.26563, 0.0166016, 0.702148, 1.14453, 0.522949, walking
-1.00684, 0.180664, 83.625, 1.40234, -1.81543, -0.413574, 0.384521, -0.00421143, 0.747559, 0.30127, 9.26563, -0.0158691, 0.787109, 1.15332, 0.485352, walking
-1.00195, 0.154297, 81.0625, 1.35645, -1.80176, -0.445557, 0.390625, 0.144775, 0.719238, 0.317627, 9.96094, -0.0238037, 0.730957, 1.14941, 0.492432, walking
-0.995117, 0.142578, 79.3125, 1.24609, -1.71875, -0.473145, 0.380371, 0.0170288, 0.69043, 0.323486, 9.8125, 0.0110474, 0.75, 1.1377, 0.520508, walking
-1.03516, 0.199219, 88.9375, 1.51855, -1.89648, -0.378174, 0.418457, -0.00921631, 0.715332, 0.302979, 9.33594, -0.0424805, 0.698242, 1.18359, 0.405029, walking
-1.06445, 0.191406, 92.75, 1.45996, -1.92285, -0.462891, 0.4646, 0.16333, 0.911621, 0.300049, 10.3281, -0.079834, 0.777344, 1.23926, 0.501465, walking
-1.0166, 0.166016, 83.9375, 1.39941, -1.7998, -0.400391, 0.437988, 0.109314, 0.773926, 0.287598, 8.63281, -0.0167847, 0.756836, 1.17676, 0.435547, walking
-1.01563, 0.120117, 80.625, 1.17676, -1.69629, -0.52002, 0.454834, 0.138428, 0.85791, 0.31543, 10.2813, -0.0140991, 0.718262, 1.18652, 0.591309, walking
-1.01465, 0.138672, 81.75, 1.39941, -1.88477, -0.485352, 0.441162, 0.0696411, 0.807617, 0.305908, 9.48438, -0.00396729, 0.797852, 1.17285, 0.530762, walking
-1.00195, 0.173828, 82.4375, 1.47168, -1.87402, -0.402588, 0.401367, -0.111206, 0.791504, 0.313721, 10.0156, -0.0257568, 0.850098, 1.15527, 0.447266, walking
-1.01367, 0.151367, 82.5625, 1.2666, -1.75879, -0.492188, 0.413818, 0.143066, 0.778809, 0.300049, 10.1719, -0.0730591, 0.765137, 1.17383, 0.583496, walking
-0.989258, 0.1875, 81.625, 1.6416, -1.98535, -0.344238, 0.40918, -0.130371, 0.884277, 0.290771, 9.5625, -0.0819092, 0.802246, 1.14746, 0.374023, walking
-1.00195, 0.206055, 84.75, 1.58398, -1.91797, -0.334473, 0.434814, 0.0559082, 1.0957, 0.298828, 9.22656, -0.00671387, 0.743652, 1.16406, 0.401855, walking
-1.00879, 0.177734, 83.6875, 1.45898, -1.87109, -0.412109, 0.43042, 0.149536, 0.787598, 0.306885, 9.46875, -0.0032959, 0.693359, 1.16895, 0.47998, walking
-1.02148, 0.169922, 84.9375, 1.50879, -1.87207, -0.363281, 0.439209, 0.166992, 0.817383, 0.295166, 8.40625, 0.0106812, 0.64209, 1.17969, 0.438477, walking
-0.999023, 0.147461, 80.1875, 1.20996, -1.67578, -0.46582, 0.453125, 0.157227, 0.802734, 0.306885, 8.64844, 0.0494385, 0.620117, 1.16797, 0.520508, walking
-1, 0.168945, 81.8125, 1.42871, -1.81055, -0.381836, 0.441406, 0.0240479, 0.834473, 0.293457, 8.89844, -0.0266724, 0.795898, 1.16406, 0.497314, walking
-0.985352, 0.227539, 83.875, 1.6123, -1.97949, -0.366943, 0.42749, -0.0600586, 0.779297, 0.298828, 9.58594, -0.0234375, 0.794922, 1.16016, 0.444336, walking
-1.00781, 0.227539, 87.0625, 1.64941, -2.01953, -0.370361, 0.415283, -0.0908203, 0.849609, 0.30127, 11.3281, -0.0720215, 0.919434, 1.1748, 0.437012, walking
-0.986328, 0.239258, 84.875, 1.71191, -2.00391, -0.291992, 0.411377, -0.191528, 0.887207, 0.310303, 11.0156, -0.0796509, 0.973633, 1.15527, 0.370361, walking
-1.01758, 0.393555, 100.063, 2.25391, -2.4668, -0.213257, 0.433105, -0.38501, 0.92627, 0.299561, 13.0391, -0.0696411, 1.1416, 1.21191, 0.291992, walking
-0.960449, 0.205566, 79, 1.59473, -1.91309, -0.318359, 0.510254, -0.407227, 0.942383, 0.201782, 9.10938, -0.277832, 0.848633, 1.17676, 0.430908, walking
-0.975586, 0.13916, 76.375, 1.27246, -1.68066, -0.408691, 0.418457, -0.145386, 0.897461, 0.275879, 8.85156, -0.0501709, 0.762207, 1.13281, 0.459961, walking
-1.00098, 0.220703, 85.625, 1.65039, -1.97168, -0.321045, 0.412598, 0.0783691, 0.793945, 0.319092, 10.5, -0.0200195, 0.821777, 1.16699, 0.353516, walking
-0.990723, 0.234375, 85.125, 1.80469, -2.06445, -0.260254, 0.41333, -0.0823975, 0.798828, 0.319336, 10.4844, -0.0155029, 0.938965, 1.15918, 0.327393, walking
-0.923828, 0.133789, 69.125, 1.29785, -1.63672, -0.339355, 0.377686, 0.0437622, 0.659668, 0.368164, 11.5859, 0.0428467, 0.657715, 1.08789, 0.455566, walking
-0.956055, 0.249023, 81.4375, 1.77832, -2.05859, -0.280518, 0.428223, -0.0409546, 0.754883, 0.293213, 9.16406, -0.0360718, 0.989746, 1.12695, 0.384277, walking
-1.04199, 0.258789, 94.1875, 1.75488, -2.13672, -0.381592, 0.421875, -0.158569, 0.862305, 0.273193, 9.47656, -0.0684814, 0.968262, 1.20117, 0.416992, walking
-1.05566, 0.349609, 102.5, 2.01563, -2.2207, -0.204834, 0.434814, -0.385498, 0.990723, 0.253906, 8.75781, -0.0932617, 0.756348, 1.23242, 0.302002, walking
-1.11426, 0.317383, 109.125, 2.19727, -2.51172, -0.314209, 0.515625, 0.000183105, 1.10645, 0.233398, 7.46875, -0.124695, 0.72998, 1.30664, 0.396973, walking
-1.09375, 0.22168, 99.25, 1.57227, -2.00391, -0.432129, 0.459229, -0.13916, 0.915039, 0.269775, 8.44531, -0.120483, 0.793945, 1.26172, 0.454102, walking
-1.05762, 0.201172, 92.375, 1.4248, -1.92188, -0.496826, 0.446777, -0.0905762, 0.895996, 0.281982, 9.35938, -0.0795898, 0.839355, 1.22461, 0.512695, walking
-1.04785, 0.174805, 89.125, 1.4707, -1.95508, -0.484863, 0.4375, 0.0175781, 1.00684, 0.29248, 8.84375, 0.00164795, 0.708496, 1.20605, 0.510742, walking
-1.04102, 0.15918, 87.0625, 1.48828, -1.99512, -0.507324, 0.476563, 0.0117798, 0.817871, 0.247437, 7.24609, -0.0876465, 0.804199, 1.20605, 0.533203, walking
-0.98291, 0.206543, 82.125, 1.51563, -1.88574, -0.370117, 0.431885, 0.0549927, 0.769531, 0.283691, 9.39844, -0.0860596, 0.820801, 1.15234, 0.503418, walking
-0.969238, 0.231445, 82, 1.40332, -1.71875, -0.31543, 0.404297, -0.239868, 0.78418, 0.282471, 9.59375, -0.116211, 0.890137, 1.13379, 0.388428, walking
-0.987305, 0.25293, 85.9375, 1.49805, -1.83008, -0.33252, 0.408936, 0.0470581, 0.728516, 0.30249, 10.5859, -0.0650635, 0.911621, 1.1543, 0.377197, walking
-1.00391, 0.268555, 89.375, 1.64746, -1.97949, -0.332275, 0.443359, 0.158813, 0.818848, 0.288086, 9.65625, -0.0574951, 0.879395, 1.16895, 0.415283, walking
-0.99707, 0.227539, 85.5625, 1.64844, -1.99512, -0.34668, 0.403809, -0.273926, 0.763672, 0.299316, 10.5234, -0.0819702, 0.824707, 1.16602, 0.454834, walking
-0.95166, 0.163574, 74.875, 1.41113, -1.8252, -0.414307, 0.494873, 0.185303, 0.919922, 0.287109, 8.50781, 0.003479, 0.666992, 1.13477, 0.497314, walking
-0.969238, 0.180664, 78.4375, 1.375, -1.78809, -0.413086, 0.404785, 0.0377808, 0.711426, 0.30127, 9.4375, -0.00500488, 0.764648, 1.12402, 0.475586, walking
-0.964844, 0.161621, 76.5, 1.33008, -1.79785, -0.468018, 0.37793, 0.171021, 0.699219, 0.31543, 9.96094, -0.00286865, 0.775391, 1.10645, 0.507813, walking
-0.988281, 0.134766, 77.8125, 1.22168, -1.74609, -0.524902, 0.401123, 0.0913696, 0.775879, 0.311768, 9.25, -0.00378418, 0.746582, 1.13477, 0.567383, walking
-0.967773, 0.139648, 75.375, 1.34375, -1.75488, -0.411621, 0.411621, 0.123596, 0.772461, 0.31543, 8.9375, 0.0229492, 0.741699, 1.12109, 0.46167, walking
-1.00781, 0.160156, 82.3125, 1.42871, -1.87598, -0.447021, 0.441406, 0.173462, 0.770508, 0.297852, 9.1875, -0.0188599, 0.70752, 1.17285, 0.517578, walking
-0.974609, 0.177246, 78.875, 1.54102, -1.91699, -0.375732, 0.44458, -0.0744019, 0.82959, 0.309814, 10.0078, -0.0344238, 0.741699, 1.15234, 0.463379, walking
-0.959473, 0.122559, 73, 1.27246, -1.72656, -0.454346, 0.442871, 0.150757, 0.787109, 0.317139, 9.51563, 0.0145264, 0.753418, 1.13086, 0.525879, walking
-0.420898, 0.364502, 37.9063, 3.11328, -2.52539, 0.587402, 0.753418, 0.138184, 1.91406, -0.0808716, 5.05078, -0.547852, 0.44043, 1.06836, 0.367432, walking
-0.287598, 0.0828247, 11.5938, 1.62891, -1.38574, 0.24292, 0.590332, -0.676758, 2.0957, 0.658691, 40.2813, 0.103027, 1.60254, 1.01953, 0.4729, walking
-0.154907, 0.297119, 22.4844, 1.90234, -1.28125, 0.620605, 0.113464, -0.806152, 1.37402, 0.674805, 42.4688, -0.266357, 1.41895, 1.04004, 0.431396, walking
-0.988281, 0.396484, 96.125, 2.49219, -2.70117, -0.20874, 0.340088, -0.910645, 1.56152, 0.0254517, 6.75, -1.41406, 0.793457, 1.12109, 0.273682, walking
-0.919434, 0.368652, 85, 2.51563, -2.6582, -0.143555, 0.444824, -0.178223, 1.61914, 0.0782471, 2.79492, -0.405273, 0.54248, 1.07813, 0.224976, walking
-0.912109, 0.216797, 73.4375, 2.38672, -2.82617, -0.438965, 0.38623, -0.0545044, 0.857422, 0.0609741, 2.26953, -0.383789, 0.677734, 1.02832, 0.466309, walking
-0.592773, 0.476807, 57.9688, 3.07422, -2.45898, 0.614258, 0.69873, 0.0177612, 2.35156, 0.0715942, 6.01953, -0.448975, 0.99707, 1.11914, 0.176514, walking
-0.862793, 0.172852, 64.25, 2.28906, -2.42578, -0.137451, 0.437988, -0.251221, 1.26367, 0.116699, 4.86328, -0.453369, 0.70752, 1.05469, 0.393066, walking
-0.9375, 0.339844, 85.3125, 2.71875, -2.94141, -0.22229, 0.372559, -0.104919, 1.85156, 0.122864, 2.99023, -0.505859, 0.828125, 1.05273, 0.269531, walking
-0.850098, 0.264648, 69.125, 2.06445, -2.37891, -0.31543, 0.415527, 0.0792236, 1.01953, 0.0965576, 1.99414, -0.145142, 0.641602, 0.976563, 0.411621, walking
-0.830566, 0.179199, 60.8438, 2.33984, -2.4707, -0.131714, 0.451904, -0.459961, 1.24219, -0.115845, 11.1484, -0.996094, 0.419434, 1.07715, 0.533691, walking
-0.942871, 0.268066, 81, 2.52148, -2.75391, -0.232178, 0.389648, -0.00512695, 1.10352, 0.0783081, 2.72852, -0.662109, 0.534668, 1.05762, 0.312744, walking
-0.928223, 0.252441, 78, 1.99902, -2.42383, -0.425049, 0.314453, -0.249146, 0.977539, 0.176514, 3.35352, -0.0930786, 0.611816, 1.02832, 0.460938, walking
-0.512207, 0.273193, 37.5, 2.46875, -2.05664, 0.411621, 0.687988, 0.098999, 1.82617, 0.0050087, 9.73438, -0.816895, 0.794922, 1.06348, 0.316895, walking
-0.83252, 0.369629, 74.375, 2.74414, -2.4668, 0.2771, 0.494873, -0.0404663, 1.75098, 0.188965, 5.67578, -0.373779, 0.848145, 1.08496, 0.228882, walking
-0.926758, 0.30127, 81.25, 2.43359, -2.66797, -0.234375, 0.401123, -0.240967, 1.5127, 0.171509, 4.0625, -0.114563, 0.585449, 1.08984, 0.267334, walking
-0.818359, 0.236328, 63.4375, 2.71094, -2.51367, 0.196777, 0.542969, 0.0249023, 1.7832, 0.102905, 3.62109, -0.19812, 1.05664, 1.03809, 0.146484, walking
-0.95166, 0.378418, 89.9375, 2.42773, -2.58789, -0.160034, 0.398193, -0.163452, 1.19629, 0.0706177, 1.98926, -0.381836, 0.450928, 1.08301, 0.242065, walking
-0.906738, 0.236328, 74.125, 2.26563, -2.55469, -0.290039, 0.380127, -0.0377197, 0.993652, 0.116821, 2.8457, -0.323486, 0.635254, 1.02148, 0.384277, walking
-0.850098, 0.34375, 74.6875, 2.87305, -2.67969, 0.19397, 0.453857, -0.328857, 1.20605, -0.0465088, 5.50781, -0.808594, 0.48584, 1.0752, 0.085083, walking
-0.835449, 0.240234, 65.6875, 1.98438, -2.16016, -0.175781, 0.479004, -0.536133, 1.44531, -0.147339, 11.4922, -1.05469, 1.18457, 1.08594, 0.373291, walking
-1.05273, 0.270508, 96.5625, 1.85645, -2.19922, -0.343018, 0.270752, -0.155029, 0.884766, 0.169434, 4.09375, -0.104309, 0.773926, 1.12793, 0.387207, walking
-0.863281, 0.145508, 62.3438, 2.21289, -2.41211, -0.199829, 0.422119, -0.292236, 1.40234, 0.136963, 3.55078, -0.193237, 1.01855, 1.02148, 0.284424, walking
-0.992676, 0.160156, 80.1875, 2.4668, -2.93945, -0.472656, 0.367432, -0.242432, 0.758301, 0.0990601, 3.30859, -0.254395, 1.05664, 1.09668, 0.516602, walking
-0.900879, 0.366211, 82.4375, 2.27539, -2.46484, -0.189209, 0.395264, -0.319092, 2.26953, 0.0409851, 15.5313, -2.0957, 0.686523, 1.14941, 0.272461, walking
0.0800781, 0.0235748, 2.09961, 0.806152, -0.451416, 0.354736, 0.744629, 0.0458374, 1.93457, -0.717773, 52.125, -2.20313, 0.0166626, 1.08301, 0.263672, walking
0.169922, 0.023468, 3.66406, 0.76709, -0.282959, 0.483887, 0.566895, 0.0990601, 1.81055, -0.802734, 59.4688, -2.04688, 0.0699463, 1.04395, 0.243042, walking
0.405273, 0.155273, 22.375, 1.71582, -0.387207, 1.32813, 0.664063, -0.291748, 1.69434, -0.462402, 29.875, -1.69336, 0.397461, 1.06055, 0.351074, walking
0.488281, 0.0511475, 20.2813, 0.974609, 0.232666, 1.20703, 0.785645, 0.24646, 1.86719, -0.351563, 12.9375, -1.14746, 0.03479, 1.03125, 0.501465, walking
0.43335, 0.0301514, 15.2578, 0.913574, 0.0325317, 0.946289, 0.501953, -0.0308228, 1.17773, -0.736816, 50.9063, -1.91602, 0.312012, 1.05762, 0.264404, walking
-0.905762, 0.246094, 74.6875, 2.68945, -2.95313, -0.263428, 0.278076, -0.558105, 0.981934, 0.21521, 5.83594, -0.2771, 0.783203, 1.04688, 0.482666, walking
-1.05469, 0.438477, 108.563, 2.89844, -2.93359, -0.0351563, 0.329834, -1.01367, 1.49219, 0.121948, 5.33203, -0.51123, 0.927734, 1.25586, 0.384521, walking
-0.201904, 0.259033, 20.9844, 2.06641, -1.19531, 0.870117, 0.782715, -0.0339966, 1.52344, -0.262207, 29.25, -1.38672, 0.915039, 1.13574, 0.297607, walking
-0.575684, 0.259033, 41.3438, 3.17773, -3.03906, 0.137817, 0.463379, 0.0167236, 1.52441, 0.587891, 31.2188, 0.0765381, 1.38867, 1.02832, 0.325439, walking
-0.667969, 0.117188, 39.4688, 1.86035, -1.68848, 0.171387, 0.463379, -0.43335, 1.72852, 0.423828, 26.4063, -0.649414, 1.19629, 1.07031, 0.310547, walking
-0.587402, 0.136963, 33.75, 1.99414, -2.02344, -0.0292358, 0.149536, -0.698242, 0.683594, 0.735352, 41.4688, 0.280029, 1.70313, 1.03809, 0.552734, walking
