acc_x[g],acc_y[g],acc_z[g]
-0.297,0.069,0.972
-0.254,0.073,0.998
-0.248,0.018,1.035
-0.266,0.053,0.938
-0.262,0.011,1.004
-0.303,0.076,0.915
-0.291,0.062,0.96
-0.308,0.064,0.912
-0.271,-0.013,1.016
-0.297,0.053,0.95
-0.257,0.077,0.968
-0.255,0.029,1.043
-0.268,0.07,0.971
-0.257,0.011,0.925
-0.308,0.046,0.98
-0.264,0.088,0.927
-0.289,0.021,0.978
-0.313,0.007,0.937
-0.303,0.073,0.934
-0.279,0.054,1.005
-0.277,0.05,0.952
-0.268,0.015,1.017
-0.286,0.067,0.977
-0.261,0.022,1.006
-0.285,0.086,0.93
-0.266,0.047,0.957
-0.294,0,0.978
-0.32,0.068,0.912
-0.278,0.045,0.981
-0.28,0.052,0.946
-0.251,0.027,1.032
-0.303,0.065,0.926
-0.27,0.001,0.995
-0.283,0.085,0.975
-0.275,0.066,0.976
-0.277,0.001,0.97
-0.289,0.038,0.922
-0.288,0.047,0.977
-0.287,0.089,0.94
-0.255,0.016,1.048
-0.302,0.052,0.939
-0.247,0.016,1.004
-0.283,0.056,0.958
-0.266,0.07,0.953
-0.26,0.037,0.994
-0.278,0.024,0.973
-0.284,0.032,0.98
-0.303,0.086,0.905
-0.274,0.026,1.004
-0.296,0.06,0.922
-0.263,0.025,0.982
-0.294,0.029,0.979
-0.253,0.078,0.99
-0.243,0.05,1.041
-0.279,0.031,0.961
-0.251,-0.006,1.004
-0.283,0.089,0.931
-0.262,0.05,1.003
-0.296,0.059,0.94
-0.274,0.029,0.97
-0.271,0.026,0.994
-0.254,0.059,0.978
-0.244,0.066,1.025
-0.261,0.049,0.966
-0.254,-0.016,1.026
-0.302,0.097,0.917
-0.25,0.034,0.989
-0.285,0.052,0.948
-0.272,0.054,0.989
-0.296,0.033,0.943
-0.288,0.04,0.971
-0.249,0.046,1.03
-0.271,0.078,0.945
-0.243,-0.012,1.04
-0.296,0.062,0.936
-0.251,0.044,0.986
-0.272,0.075,0.958
-0.271,0.031,0.967
-0.295,0.029,0.928
-0.311,0.046,0.925
-0.283,0.039,0.987
-0.297,0.094,0.939
-0.252,0.011,1.028
-0.29,0.034,0.945
-0.266,0.058,0.988
-0.279,0.064,0.976
-0.255,0.037,0.989
-0.248,0.043,1.02
-0.302,0.046,0.915
-0.288,0.01,0.971
-0.289,0.1,0.932
-0.245,0.042,1.037
-0.291,0.022,0.932
-0.27,0.027,0.985
-0.286,0.073,0.979
-0.244,0.054,0.986
-0.243,0.013,1.006
-0.281,0.059,0.912
-0.27,0.003,1.014
-0.303,0.091,0.898
-0.271,0.052,0.97
-0.312,0.045,0.909
-0.269,0.004,1
-0.297,0.077,0.979
-0.259,0.056,0.971
-0.247,0.027,1.036
-0.272,0.078,0.948
-0.27,-0.002,0.981
-0.309,0.068,0.909
-0.266,0.049,0.994
-0.28,0.067,0.959
-0.281,-0.005,0.947
-0.3,0.041,0.938
-0.292,0.093,0.955
-0.272,0.021,1.004
-0.28,0.049,0.938
-0.253,0.023,0.977
-0.29,0.061,0.99
-0.248,0.065,0.941
-0.271,0.013,0.966
-0.267,0.001,0.984
-0.31,0.096,0.914
-0.272,0.029,0.996
-0.292,0.054,0.941
-0.23,0.035,1.045
-0.3,0.057,0.933
-0.26,0.013,0.98
-0.27,0.097,0.967
-0.273,0.047,0.965
-0.289,-0.008,0.976
-0.295,0.062,0.908
-0.284,0.056,0.984
-0.283,0.055,0.958
-0.254,0.015,1.031
-0.3,0.071,0.931
-0.274,0.009,1.001
-0.291,0.067,0.96
-0.258,0.071,0.953
-0.264,0,1.011
-0.294,0.038,0.935
-0.276,0.053,0.984
-0.3,0.066,0.916
-0.27,0.02,0.983
-0.31,0.064,0.923
-0.282,0.013,0.969
-0.306,0.044,0.962
-0.254,0.083,0.976
-0.257,0.033,1.024
-0.275,0.016,0.942
-0.27,0.019,0.973
-0.289,0.102,0.946
-0.255,0.02,1.001
-0.297,0.047,0.912
-0.29,0.04,0.949
-0.297,0.029,0.972
-0.268,0.073,0.966
-0.254,0.049,0.997
-0.282,0.037,0.955
-0.257,-0.009,1.017
-0.3,0.11,0.934
-0.263,0.012,0.983
-0.287,0.056,0.939
-0.267,0.054,0.984
-0.305,0.015,0.937
-0.305,0.054,0.933
-0.26,0.054,1.018
-0.283,0.064,0.935
-0.265,-0.026,1.007
-0.31,0.072,0.894
-0.267,0.042,0.99
-0.287,0.059,0.941
-0.282,0.03,0.944
-0.305,0.022,0.932
-0.294,0.031,0.948
-0.278,0.039,0.974
-0.288,0.094,0.92
-0.256,0,1.036
-0.3,0.042,0.919
-0.266,0.06,1.001
-0.265,0.053,0.97
-0.27,0.032,0.964
-0.262,0.046,0.987
-0.303,0.036,0.916
-0.292,0.013,0.959
-0.28,0.097,0.936
-0.26,0.034,1.014
-0.309,0.024,0.924
-0.272,0.031,0.98
-0.288,0.075,0.973
-0.265,0.044,0.966
-0.261,0.018,0.982
-0.294,0.056,0.922
-0.277,-0.005,0.991
-0.301,0.084,0.924
-0.267,0.048,0.966
-0.305,0.038,0.925
-0.287,0,0.987
-0.304,0.084,0.967
-0.253,0.05,0.975
-0.246,0.019,1.019
-0.278,0.088,0.946
-0.29,-0.016,0.946
-0.324,0.068,0.895
-0.27,0.046,0.969
-0.289,0.061,0.938
-0.282,-0.007,0.94
-0.318,0.043,0.929
-0.302,0.089,0.932
-0.28,0.018,1.008
-0.281,0.053,0.943
-0.259,0.018,1.016
-0.288,0.058,0.961
-0.276,0.033,0.975
-0.289,0.089,0.937
-0.291,0.014,0.94
-0.302,0,0.952
-0.303,0.086,0.917
-0.274,0.026,0.99
-0.29,0.058,0.935
-0.231,0.033,1.044
-0.299,0.058,0.947
-0.274,0.008,0.944
-0.287,0.059,0.959
-0.282,-0.007,0.932
-0.331,0.051,0.885
-0.294,0.047,0.963
-0.296,0.064,0.929
-0.251,0.009,1.004
-0.304,0.077,0.916
-0.265,0.003,1.001
-0.284,0.072,0.948
-0.279,0.07,0.942
-0.278,0.003,0.965
-0.292,0.035,0.933
-0.289,0.052,0.951
-0.305,0.063,0.926
-0.28,0.017,0.967
-0.308,0.08,0.905
-0.293,0.018,0.942
-0.318,0.04,0.944
-0.258,0.078,0.979
-0.255,0.031,1.001
-0.296,0.033,0.927
-0.289,0.003,0.943
-0.302,0.086,0.92
-0.269,0.033,0.971
-0.298,0.052,0.921
-0.3,0.035,0.956
-0.291,0.022,0.975
-0.285,0.071,0.953
-0.261,0.05,0.994
-0.276,0.042,0.94
-0.266,-0.025,0.987
-0.314,0.106,0.894
-0.275,0.025,0.95
-0.285,0.052,0.941
-0.274,0.049,0.971
-0.311,0.026,0.926
-0.297,0.039,0.921
-0.266,0.063,1.003
-0.293,0.076,0.927
-0.265,-0.036,1.005
-0.312,0.067,0.899
-0.283,0.047,0.96
-0.3,0.061,0.927
-0.29,0.028,0.935
-0.299,0.018,0.935
-0.307,0.036,0.927
-0.283,0.032,0.967
-0.282,0.098,0.926
-0.251,0.007,1.016
-0.299,0.043,0.942
-0.279,0.045,0.97
-0.283,0.061,0.958
-0.279,0.035,0.969
-0.277,0.042,0.965
-0.305,0.035,0.901
-0.303,0.015,0.955
-0.294,0.09,0.922
-0.258,0.02,1.001
-0.304,0.033,0.909
-0.28,0.022,0.971
-0.3,0.071,0.932
-0.273,0.048,0.961
-0.279,0.021,0.97
-0.302,0.058,0.907
-0.294,-0.004,0.964
-0.303,0.076,0.889
-0.283,0.054,0.966
-0.301,0.037,0.91
-0.28,-0.002,0.978
-0.301,0.08,0.939
-0.276,0.051,0.949
-0.261,0.014,1.002
-0.283,0.094,0.952
-0.289,-0.009,0.96
-0.314,0.069,0.894
-0.283,0.055,0.965
-0.3,0.067,0.933
-0.286,-0.006,0.951
-0.32,0.034,0.925
-0.293,0.085,0.945
-0.28,0.03,0.999
-0.283,0.051,0.943
-0.252,0.006,0.993
-0.282,0.064,0.948
-0.279,0.04,0.944
-0.303,0.089,0.916
-0.294,0.022,0.94
-0.313,0.004,0.949
-0.293,0.086,0.915
-0.272,0.026,0.991
-0.285,0.05,0.924
-0.238,0.036,1.02
-0.313,0.065,0.932
-0.275,0.011,0.953
-0.295,0.09,0.932
-0.288,0.051,0.937
-0.301,-0.004,0.948
-0.31,0.052,0.907
-0.289,0.049,0.961
-0.305,0.065,0.926
-0.256,0.015,1.005
-0.301,0.068,1.025
-0.268,0,0.953
-0.294,0.075,0.942
-0.27,0.006,0.977
-0.308,0.043,0.934
-0.29,0.064,0.972
-0.299,0.054,0.922
-0.285,0.022,0.992
-0.31,0.074,0.894
-0.3,0.021,0.943
-0.314,0.041,0.954
-0.257,0.084,0.984
-0.26,0.022,0.999
-0.301,0.025,0.903
-0.282,0.015,0.958
-0.288,0.101,0.938
-0.26,0.02,1.018
-0.299,0.049,0.917
-0.292,0.047,0.954
-0.305,0.022,0.963
-0.286,0.074,0.96
-0.266,0.052,1.004
-0.287,0.034,0.939
-0.281,-0.005,0.983
-0.302,0.108,0.91
-0.272,0.015,0.978
-0.293,0.059,0.935
-0.279,0.055,0.986
-0.318,0.026,0.93
-0.307,0.058,0.935
-0.264,0.051,0.997
-0.285,0.061,0.932
-0.273,-0.03,0.983
-0.316,0.087,0.901
-0.28,0.047,0.984
-0.301,0.043,0.927
-0.296,0.029,0.928
-0.301,0.032,0.933
-0.314,0.041,0.951
-0.272,0.055,0.978
-0.272,0.076,0.949
-0.257,-0.003,1.019
-0.308,0.061,0.924
-0.278,0.074,0.978
-0.292,0.041,0.961
-0.28,0.039,0.962
-0.264,0.043,0.977
-0.308,0.039,0.923
-0.286,0.031,0.957
-0.282,0.083,0.947
-0.252,0.033,1.023
-0.317,0.032,0.903
-0.284,0.051,0.986
-0.288,0.078,0.961
-0.274,0.037,0.963
-0.284,0.011,0.965
-0.294,0.055,0.915
-0.29,0.006,0.987
-0.304,0.097,0.894
-0.269,0.035,0.99
-0.31,0.021,0.925
-0.277,0.023,0.995
-0.289,0.094,0.96
-0.264,0.031,0.984
-0.26,0.036,1.009
-0.279,0.074,0.932
-0.303,-0.012,0.943
-0.31,0.085,0.894
-0.271,0.04,0.978
-0.282,0.04,0.962
-0.287,0.005,0.957
-0.304,0.072,0.926
-0.29,0.088,0.959
-0.289,0.008,0.983
-0.297,0.054,0.921
-0.264,0.016,1.013
-0.296,0.06,0.958
-0.265,0.05,0.964
-0.29,0.069,0.939
-0.293,-0.01,0.936
-0.307,0.047,0.935
-0.304,0.087,0.938
-0.279,0.011,0.983
-0.283,0.066,0.935
-0.261,0.03,1.014
-0.303,0.054,0.947
-0.258,0.026,0.983
-0.285,0.08,0.948
-0.28,0.024,0.968
-0.307,0,0.912
-0.314,0.086,0.907
-0.275,0.045,1.004
-0.298,0.046,0.914
-0.277,0.027,1
-0.295,0.06,0.933
-0.268,0.013,1.002
-0.285,0.085,0.93
-0.272,0.055,0.963
-0.295,-0.018,0.977
-0.295,0.076,0.928
-0.269,0.066,0.984
-0.296,0.045,0.926
-0.288,0.034,0.969
-0.312,0.056,0.919
-0.29,0.016,0.911
-0.298,0.076,0.992
-0.263,0.014,1.014
-0.268,0.029,0.919
-0.263,0.046,0.983
-0.286,0.088,0.952
-0.273,0.008,0.973
-0.31,0.053,0.895
-0.291,0.029,0.982
-0.289,0.045,0.983
-0.283,0.091,0.944
-0.264,0.025,1.002
-0.306,0.021,0.922
-0.265,0.038,1.012
-0.276,0.1,0.942
-0.276,0,0.971
-0.305,0.083,0.91
-0.281,0.023,0.97
-0.322,0.038,0.938
-0.285,0.076,0.95
-0.269,0.042,1.021
-0.297,0.038,0.944
-0.276,0,0.987
-0.293,0.11,0.937
-0.236,0.035,1.025
-0.295,0.044,0.951
-0.283,0.03,0.935
-0.3,0.031,0.943
-0.304,0.065,0.937
-0.267,0.067,1.009
-0.275,0.041,0.929
-0.281,0.008,1.002
-0.308,0.085,0.919
-0.258,0.055,1.004
-0.291,0.03,0.966
-0.261,0.051,0.975
-0.284,0.026,0.977
-0.31,0.061,0.925
-0.283,0.047,0.97
-0.286,0.072,0.946
-0.258,0.004,1.02
-0.31,0.044,0.897
-0.27,0.073,0.99
-0.276,0.058,1.001
-0.281,0.035,0.964
-0.282,0.02,0.964
-0.288,0.056,0.957
-0.279,0.018,0.974
-0.302,0.1,0.902
-0.258,0.008,0.998
-0.311,0.03,0.926
-0.274,0.061,0.993
-0.257,0.068,0.984
-0.266,0.035,0.986
-0.267,0.044,1
-0.297,0.055,0.91
-0.297,0.013,0.973
-0.298,0.091,0.912
-0.258,0.025,0.976
-0.296,0.037,0.952
-0.289,0.016,0.957
-0.305,0.086,0.95
-0.268,0.068,0.984
-0.287,0.021,0.977
-0.287,0.051,0.926
-0.253,0.021,1.037
-0.293,0.081,0.963
-0.254,0.045,0.987
-0.274,0.049,0.953
-0.292,0.002,0.943
-0.298,0.075,0.96
-0.278,0.07,0.944
-0.278,0.015,1.008
-0.279,0.072,0.949
-0.239,0.02,1.055
-0.292,0.062,0.951
-0.248,0.05,1
-0.274,0.072,0.957
-0.273,0.014,0.988
-0.31,0.011,0.909
-0.303,0.107,0.929
-0.253,0.028,1.018
-0.293,0.051,0.915
-0.268,0.022,1
-0.299,0.066,0.943
-0.249,0.024,1.025
-0.274,0.089,0.967
-0.253,0.024,0.981
-0.294,-0.002,0.959
-0.295,0.091,0.93
-0.267,0.053,1.001
-0.3,0.042,0.921
-0.26,0.036,0.999
-0.3,0.047,0.933
-0.274,0.018,0.99
-0.288,0.084,0.954
-0.256,0.069,0.985
-0.267,0.009,1.015
-0.293,0.032,0.92
-0.271,0.051,0.996
-0.273,0.084,0.951
-0.272,0.009,0.977
-0.321,0.057,0.903
-0.27,0.024,0.993
-0.289,0.041,0.998
-0.254,0.08,1.017
-0.254,0.048,0.955
-0.285,0.044,1.016
-0.285,0.095,0.955
-0.268,-0.004,0.983
-0.288,0.075,0.935
-0.287,0.024,0.947
-0.321,0.047,0.946
-0.285,0.078,0.953
-0.244,0.029,1.029
-0.289,0.04,0.939
-0.27,-0.003,0.993
-0.293,0.116,0.932
-0.245,0.039,1.034
-0.291,0.039,0.935
-0.282,0.029,0.969
-0.281,0.031,0.973
-0.283,0.065,0.963
-0.254,0.057,0.998
-0.273,0.04,0.941
-0.263,-0.001,1.014
-0.292,0.101,0.954
-0.254,0.041,1.019
-0.284,0.041,0.976
-0.243,0.048,0.983
-0.259,0.026,1.01
-0.289,0.057,0.951
-0.266,0.051,0.978
-0.276,0.076,0.968
-0.246,-0.005,1.052
-0.298,0.048,0.907
-0.243,0.069,1.012
-0.273,0.062,0.986
-0.274,0.032,0.947
-0.282,0.027,0.965
-0.294,0.057,0.949
-0.273,0.026,1.002
-0.296,0.096,0.912
-0.258,0.003,1.006
-0.313,0.035,0.917
-0.265,0.057,0.988
-0.265,0.067,0.996
-0.259,0.033,0.983
-0.252,0.036,1.003
-0.279,0.044,0.956
-0.27,0.02,0.991
-0.288,0.095,0.916
-0.26,0.027,1.006
-0.293,0.036,0.954
-0.273,0.022,0.982
-0.294,0.088,0.967
-0.251,0.059,1.009
-0.268,0.016,0.997
-0.28,0.049,0.921
-0.259,0.018,1.016
-0.276,0.085,0.967
-0.252,0.05,0.992
-0.284,0.042,0.946
-0.291,0.013,0.955
-0.29,0.076,0.963
-0.28,0.064,0.97
-0.268,0.012,1.012
-0.28,0.069,0.948
-0.242,0.007,1.031
-0.3,0.076,0.937
-0.256,0.044,0.991
-0.275,0.057,0.969
-0.266,0.008,0.983
-0.309,0.033,0.918
-0.287,0.103,0.96
-0.251,0.025,1.041
-0.29,0.057,0.921
-0.249,0.006,1.024
-0.293,0.065,0.947
-0.245,0.035,1.011
-0.276,0.075,0.956
-0.263,0.012,0.97
-0.289,0.011,0.972
-0.297,0.091,0.944
-0.257,0.037,1.002
-0.309,0.052,0.925
-0.264,0.044,1.007
-0.307,0.044,0.93
-0.272,0.035,0.997
-0.274,0.081,0.965
-0.245,0.056,1.015
-0.27,-0.005,1.016
-0.295,0.051,0.909
-0.267,0.056,0.996
-0.273,0.062,0.961
-0.26,0.003,0.974
-0.296,0.048,0.891
-0.262,0.033,0.988
-0.28,0.062,0.989
-0.262,0.072,0.969
-0.253,0.005,1.006
-0.295,0.035,0.936
-0.277,0.045,0.986
-0.294,0.082,0.926
-0.271,0.005,0.983
-0.297,0.075,0.926
-0.269,0.007,0.971
-0.301,0.058,0.961
-0.269,0.079,1.018
-0.248,0.026,0.937
-0.296,-0.024,0.977
-0.282,0.116,0.934
-0.256,0.02,1.007
-0.29,0.046,0.924
-0.279,0.015,0.935
-0.284,0.024,0.963
-0.284,0.07,0.945
-0.255,0.057,0.997
-0.283,0.039,0.937
-0.276,-0.002,1.008
-0.296,0.097,0.927
-0.243,0.023,1.02
-0.272,0.051,0.956
-0.264,0.048,0.97
-0.275,0.017,0.972
-0.294,0.055,0.949
-0.263,0.046,0.97
-0.286,0.072,0.943
-0.255,-0.011,1.022
-0.316,0.055,0.894
-0.258,0.059,0.991
-0.273,0.059,0.983
-0.265,0.028,0.938
-0.296,0.023,0.934
-0.307,0.055,0.927
-0.273,0.026,0.982
-0.297,0.094,0.896
-0.246,0,1.015
-0.315,0.032,0.906
-0.258,0.052,1.006
-0.26,0.056,0.989
-0.266,0.029,0.967
-0.27,0.042,0.974
-0.281,0.055,0.942
-0.288,0.007,0.954
-0.303,0.095,0.901
-0.258,0.034,1.012
-0.287,0.031,0.959
-0.286,0.021,0.948
-0.302,0.086,0.973
-0.241,0.056,1.009
-0.278,0.016,0.976
-0.29,0.068,0.934
-0.267,0,1.006
-0.29,0.072,0.944
-0.264,0.046,0.963
-0.298,0.047,0.938
-0.293,-0.006,0.948
-0.299,0.07,0.951
-0.273,0.076,0.956
-0.275,0.01,1.012
-0.27,0.07,0.936
-0.251,0.001,1.01
-0.302,0.07,0.933
-0.266,0.035,0.955
-0.288,0.072,0.953
-0.279,0.006,0.957
-0.318,0.017,0.91
-0.312,0.096,0.931
-0.261,0.031,1.024
-0.299,0.052,0.912
-0.257,0.01,1.009
-0.29,0.059,0.943
-0.263,0.032,1.004
-0.285,0.085,0.931
-0.272,0.012,0.949
-0.313,0,0.935
-0.3,0.086,0.929
-0.269,0.044,0.997
-0.298,0.045,0.926
-0.265,0.038,1.011
-0.301,0.057,0.928
-0.266,0.009,1.006
-0.281,0.082,0.961
-0.258,0.055,1.006
-0.269,0.005,0.986
-0.295,0.033,0.917
-0.271,0.056,0.966
-0.277,0.072,0.945
-0.276,0.002,0.973
-0.305,0.061,0.899
-0.272,0.026,0.989
-0.294,0.052,0.976
-0.258,0.068,0.953
-0.267,0.013,0.981
-0.302,0.029,0.913
-0.297,0.033,0.961
-0.299,0.087,0.931
-0.277,0.005,0.962
-0.307,0.073,0.909
-0.282,0.01,0.932
-0.32,0.05,0.933
-0.284,0.078,0.934
-0.258,0.029,1.023
-0.285,0.045,0.946
-0.292,-0.012,0.95
-0.303,0.109,0.905
-0.26,0.035,1.009
-0.305,0.043,0.914
-0.296,0.035,0.933
-0.295,0.026,0.959
-0.278,0.056,0.962
-0.26,0.053,0.932
-0.288,0.047,1.009
-0.267,0.106,0.928
-0.297,0.029,0.96
-0.302,0.043,0.924
-0.28,0.044,0.933
-0.296,0.029,0.976
-0.309,0.05,0.925
-0.286,0.043,0.965
-0.285,0.068,0.929
-0.26,-0.011,1.009
-0.322,0.062,0.886
-0.275,0.054,0.96
-0.291,0.058,0.971
-0.282,0.025,0.941
-0.304,0.022,0.929
-0.314,0.058,0.937
-0.283,0.024,0.982
-0.303,0.089,0.897
-0.269,-0.005,0.99
-0.313,0.037,0.912
-0.281,0.06,0.977
-0.28,0.062,0.97
-0.267,0.027,0.949
-0.267,0.038,0.967
-0.296,0.046,0.926
-0.307,0.021,0.942
-0.307,0.096,0.885
-0.263,0.028,0.988
-0.305,0.023,0.939
-0.282,0.021,0.937
-0.308,0.092,0.942
-0.264,0.06,0.99
-0.29,0.01,0.969
-0.295,0.057,0.91
-0.274,0.001,0.97
-0.298,0.082,0.927
-0.28,0.043,0.946
-0.306,0.031,0.912
-0.308,0.024,0.927
-0.311,0.065,0.93
-0.281,0.062,0.95
-0.272,0.011,0.996
-0.287,0.072,0.903
-0.27,-0.004,0.999
-0.302,0.084,0.924
-0.27,0.035,0.963
-0.299,0.06,0.939
-0.292,0.004,0.962
-0.312,0.034,0.92
-0.297,0.094,0.918
-0.268,0.021,1.034
-0.29,0.049,0.91
-0.256,0.008,0.989
-0.308,0.072,0.941
-0.258,0.039,1.005
-0.288,0.071,0.936
-0.288,0.007,0.942
-0.311,0.019,0.932
-0.302,0.084,0.932
-0.273,0.042,0.984
-0.304,0.047,0.906
-0.269,0.036,0.994
-0.3,0.044,0.926
-0.269,0.039,0.997
-0.277,0.075,0.964
-0.256,0.041,0.992
-0.279,0.002,0.973
-0.302,0.046,0.909
-0.288,0.065,0.963
-0.301,0.056,0.95
-0.275,0.02,0.966
-0.312,0.045,0.881
-0.286,0.033,0.988
-0.294,0.059,0.968
-0.267,0.073,0.952
-0.257,-0.003,0.992
-0.301,0.051,0.913
-0.282,0.046,0.979
-0.289,0.069,0.942
-0.282,0.017,0.967
-0.306,0.071,0.913
-0.291,0.011,0.972
-0.309,0.05,0.952
-0.289,0.08,0.938
-0.249,0.023,1.033
-0.289,0.029,0.931
-0.278,0.003,0.972
-0.292,0.114,0.926
-0.26,0.023,1.028
-0.298,0.053,0.926
-0.279,0.03,0.962
-0.305,0.036,0.948
-0.296,0.071,0.947
-0.275,0.043,0.969
-0.295,0.037,0.934
-0.269,-0.003,1.004
-0.292,0.111,0.94
-0.266,0.024,0.993
-0.295,0.051,0.946
-0.268,0.042,0.953
-0.278,0.014,0.967
-0.297,0.061,0.949
-0.283,0.055,0.945
-0.294,0.068,1.003
-0.273,-0.021,0.888
-0.315,0.038,0.976
-0.264,0.051,0.966
-0.284,0.034,0.93
-0.309,0.021,0.925
-0.312,0.055,0.937
-0.274,0.037,0.994
-0.302,0.082,0.898
-0.271,0.001,0.989
-0.326,0.051,0.915
-0.291,0.052,0.976
-0.28,0.058,0.966
-0.275,0.035,0.971
-0.282,0.038,0.974
-0.291,0.041,0.948
-0.294,0.035,0.965
-0.293,0.091,0.929
-0.256,0.032,1.01
-0.307,0.027,0.947
-0.267,0.02,0.988
-0.284,0.09,0.961
-0.254,0.061,1.005
-0.276,0.026,0.973
-0.295,0.048,0.921
-0.269,0.007,0.993
-0.296,0.086,0.932
-0.278,0.05,0.957
-0.301,0.033,0.92
-0.3,0.02,0.955
-0.302,0.074,0.951
-0.261,0.056,0.976
-0.263,0.021,1.004
-0.29,0.072,0.938
-0.25,-0.001,1.028
-0.292,0.075,0.934
-0.267,0.039,0.97
-0.295,0.073,0.946
-0.275,-0.005,0.949
-0.327,0.04,0.905
-0.299,0.102,0.943
-0.252,0.027,1.041
-0.286,0.056,0.912
-0.259,0.006,1.003
-0.292,0.07,0.958
-0.251,0.045,1.003
-0.294,0.075,0.916
-0.273,0.005,0.95
-0.305,0.021,0.946
-0.279,0.08,0.958
-0.267,0.054,1.003
-0.297,0.05,0.927
-0.266,0.043,1.027
-0.288,0.052,0.938
-0.27,0.042,0.997
-0.291,0.091,0.957
-0.255,0.037,1.003
-0.279,0.001,0.976
-0.31,0.061,0.903
-0.282,0.057,0.974
-0.283,0.061,0.944
-0.265,0.026,0.976
-0.315,0.056,0.912
-0.269,0.028,1.004
-0.287,0.073,0.968
-0.258,0.069,0.972
-0.263,-0.012,1.001
-0.291,0.053,0.913
-0.288,0.053,0.959
-0.3,0.071,0.912
-0.281,0.014,0.978
-0.313,0.079,0.91
-0.269,0.01,0.984
-0.299,0.057,0.966
-0.268,0.074,0.974
-0.238,0.028,1.047
-0.276,0.04,0.959
-0.288,0.013,0.957
-0.298,0.114,0.932
-0.251,0.015,1.022
-0.299,0.056,0.912
-0.292,0.031,0.949
-0.309,0.045,0.946
-0.292,0.077,0.981
-0.258,0.042,1.001
-0.274,0.032,0.948
-0.277,0.015,1.002
-0.292,0.101,0.944
-0.262,0.019,1.008
-0.295,0.055,0.942
-0.275,0.043,0.947
-0.293,0.03,0.954
-0.302,0.069,0.943
-0.271,0.051,1.003
-0.265,0.057,0.982
-0.245,-0.004,1.037
-0.303,0.076,0.912
-0.256,0.053,1.012
-0.278,0.052,0.969
-0.269,0.034,0.965
-0.288,0.025,0.928
-0.303,0.066,0.943
-0.284,0.041,0.983
-0.298,0.081,0.899
-0.277,-0.002,0.911
-0.306,0.054,1.016
-0.259,0.057,0.979
-0.283,0.042,0.972
-0.265,0.033,0.994
-0.283,0.045,0.962
-0.286,0.043,0.978
-0.292,0.09,0.92
-0.246,0.015,1.024
-0.297,0.039,0.946
-0.26,0.031,0.999
-0.281,0.089,0.965
-0.254,0.048,1.016
-0.277,0.03,0.963
-0.292,0.05,0.916
-0.283,0.012,1.003
-0.277,0.095,0.939
-0.274,0.039,0.975
-0.302,0.025,0.934
-0.282,0.023,0.972
-0.281,0.074,0.972
-0.246,0.045,0.996
-0.27,0.04,1.003
-0.278,0.067,0.948
-0.269,0.009,0.996
-0.306,0.078,0.924
-0.262,0.035,0.978
-0.291,0.068,0.95
-0.286,0.006,0.965
-0.301,0.048,0.925
-0.274,0.088,0.978
-0.251,0.019,1.042
-0.289,0.063,0.914
-0.25,-0.003,1.007
-0.285,0.081,0.963
-0.253,0.064,1.014
-0.288,0.062,0.937
-0.27,0.003,0.965
-0.31,0.041,0.937
-0.289,0.084,0.961
-0.252,0.022,1.021
-0.282,0.064,0.952
-0.253,0.026,1.029
-0.291,0.045,0.954
-0.255,0.041,1.006
-0.275,0.089,0.965
-0.252,0.027,1.011
-0.277,0.007,0.972
-0.311,0.073,0.894
-0.277,0.046,0.985
-0.291,0.057,0.955
-0.259,0.018,1.01
-0.3,0.053,0.897
-0.259,0.033,1.02
-0.263,0.085,0.98
-0.26,0.048,0.976
-0.263,-0.008,0.985
-0.299,0.075,0.912
-0.275,0.042,1
-0.296,0.058,0.915
-0.277,0.034,0.997
-0.304,0.058,0.928
-0.266,0.009,0.993
-0.289,0.076,0.958
-0.254,0.067,0.989
-0.24,0.019,1.033
-0.283,0.04,0.948
-0.27,0.035,0.976
-0.284,0.086,0.939
-0.263,0.019,1.019
-0.308,0.076,0.904
-0.286,0.016,0.957
-0.301,0.045,0.964
-0.26,0.083,0.977
-0.268,0.026,0.997
-0.289,0.021,0.933
-0.249,0.038,1.007
-0.275,0.092,0.966
-0.245,0.008,1.012
-0.29,0.061,0.933
-0.284,0.037,0.948
-0.292,0.02,0.965
-0.286,0.09,0.954
-0.285,0.04,0.966
-0.282,0.053,0.962
-0.254,-0.006,1.035
-0.293,0.082,0.932
-0.234,0.039,1.016
-0.274,0.045,0.973
-0.269,0.055,0.974
-0.294,0.016,0.946
-0.284,0.076,0.966
-0.254,0.048,1.002
-0.307,0.057,0.906
-0.268,-0.019,1.003
-0.309,0.086,0.933
-0.242,0.037,1.01
-0.275,0.047,0.996
-0.258,0.048,0.962
-0.268,0.027,1.011
-0.284,0.049,0.952
-0.266,0.046,0.988
-0.286,0.078,0.929
-0.261,0.008,1.012
-0.304,0.044,1.02
-0.255,0.049,0.993
-0.261,0.035,1.011
-0.245,0.039,0.962
-0.303,0.039,0.901
-0.262,0.026,1.01
-0.28,0.093,0.935
-0.277,0.024,0.976
-0.316,0.022,0.915
-0.282,0.051,0.953
-0.289,0.066,0.981
-0.254,0.035,0.988
-0.26,0.036,1
-0.281,0.057,0.928
-0.264,-0.005,1.016
-0.294,0.097,0.916
-0.257,0.035,0.986
-0.298,0.047,0.936
-0.291,0.019,0.956
-0.305,0.067,0.934
-0.272,0.076,0.983
-0.252,0.011,1.038
-0.273,0.07,0.942
