acc_x[g],acc_y[g],acc_z[g]
-0.291,0.064,0.852
-0.26,-0.022,1.003
-0.312,0.045,0.961
-0.3,0.096,1.013
-0.274,0.08,0.907
-0.237,-0.03,0.99
-0.288,0.025,0.972
-0.314,0.078,0.961
-0.312,0.118,0.915
-0.228,0,1.023
-0.246,-0.005,1.02
-0.291,0.054,0.947
-0.341,0.108,0.877
-0.275,0.035,0.935
-0.235,-0.002,1.063
-0.289,0.04,0.944
-0.319,0.095,0.916
-0.271,0.034,0.892
-0.27,0,1.002
-0.275,0.057,1.007
-0.286,0.079,1.003
-0.291,0.055,0.895
-0.249,-0.019,0.991
-0.3,0.066,1.007
-0.308,0.065,0.951
-0.29,0.08,0.94
-0.208,-0.013,1.017
-0.271,0.022,0.971
-0.328,0.086,0.94
-0.326,0.077,1.006
-0.207,0.012,1.049
-0.22,0.047,0.936
-0.297,0.089,0.857
-0.296,0.044,0.93
-0.225,0.002,1.075
-0.236,0.071,1.052
-0.329,0.065,0.917
-0.307,0.048,0.854
-0.254,-0.002,1.021
-0.294,0.047,0.994
-0.302,0.078,0.984
-0.272,0.051,0.898
-0.24,0.003,0.988
-0.295,0.045,0.969
-0.311,0.078,0.988
-0.289,0.055,0.904
-0.217,-0.001,1.017
-0.266,0.034,1.002
-0.322,0.05,0.942
-0.332,0.113,0.92
-0.233,0.022,0.998
-0.219,0.009,1.053
-0.297,0.049,0.952
-0.352,0.077,0.886
-0.268,0.064,0.924
-0.235,0.019,1.075
-0.258,0.026,1.017
-0.296,0.062,0.972
-0.281,0.068,0.855
-0.261,0.005,0.975
-0.299,0.058,0.986
-0.315,0.026,0.985
-0.282,0.083,0.883
-0.219,0.014,1.029
-0.302,0.032,0.948
-0.332,0.064,0.944
-0.301,0.082,0.937
-0.2,0.014,1.018
-0.266,0.019,1.015
-0.334,0.058,0.907
-0.334,0.067,0.891
-0.226,0.053,0.995
-0.223,0.009,1.077
-0.287,0.009,0.951
-0.348,0.088,0.856
-0.274,0.063,0.897
-0.228,0.012,1.064
-0.274,0.042,1.044
-0.312,0.05,0.938
-0.283,0.083,0.854
-0.252,0.01,0.989
-0.308,0.038,0.981
-0.305,0.071,0.991
-0.297,0.091,0.889
-0.23,0.001,0.994
-0.296,0.031,0.976
-0.312,0.042,0.963
-0.294,0.107,0.905
-0.221,0.018,1.026
-0.254,-0.006,0.997
-0.328,0.041,0.917
-0.336,0.106,0.896
-0.231,0.03,0.987
-0.238,-0.005,1.055
-0.291,0.024,0.961
-0.331,0.096,0.893
-0.287,0.083,0.843
-0.265,-0.01,1.034
-0.264,0.02,1.021
-0.289,0.085,0.988
-0.271,0.09,0.87
-0.275,0.002,0.946
-0.316,0.014,0.978
-0.287,0.055,1.013
-0.248,0.105,0.967
-0.218,0.012,1.016
-0.31,0.003,0.932
-0.334,0.056,0.929
-0.315,0.095,0.916
-0.207,0.024,1.022
-0.252,0.014,1.047
-0.31,0.019,0.899
-0.336,0.119,0.869
-0.282,0.038,0.919
-0.249,-0.022,1.057
-0.286,0.036,0.969
-0.332,0.1,0.879
-0.292,0.068,0.875
-0.275,-0.022,1.019
-0.284,0.036,1.034
-0.27,0.07,1.008
-0.271,0.086,0.872
-0.246,-0.01,0.984
-0.304,0.025,0.963
-0.31,0.093,1.011
-0.28,0.087,0.93
-0.206,-0.009,1.007
-0.269,0.007,0.98
-0.337,0.06,0.895
-0.337,0.113,0.893
-0.255,0.011,1.002
-0.238,-0.014,1.042
-0.291,0.057,0.952
-0.328,0.1,0.915
-0.269,0.04,1.025
-0.269,0.02,1.023
-0.26,0.098,0.925
-0.306,0.063,0.833
-0.268,-0.025,1.02
-0.302,0.041,0.981
-0.282,0.097,1.012
-0.27,0.07,0.891
-0.255,-0.033,0.974
-0.306,0.036,0.935
-0.304,0.07,0.989
-0.296,0.107,0.946
-0.224,0.007,1.017
-0.285,-0.007,0.937
-0.324,0.067,0.929
-0.347,0.1,0.881
-0.245,0.024,0.988
-0.226,0.021,1.08
-0.286,0.047,0.961
-0.316,0.086,0.914
-0.267,0.037,0.921
-0.239,-0.007,1.058
-0.275,0.075,0.984
-0.3,0.068,0.958
-0.292,0.047,0.879
-0.272,-0.012,0.958
-0.293,0.057,1
-0.297,0.072,0.986
-0.277,0.069,0.898
-0.225,-0.013,0.986
-0.303,0.031,0.953
-0.333,0.091,0.966
-0.307,0.08,0.932
-0.204,0.008,1.054
-0.221,0.025,1.034
-0.318,0.045,0.905
-0.365,0.099,0.875
-0.249,0.023,0.982
-0.218,0.005,1.068
-0.248,0.06,0.998
-0.338,0.056,0.892
-0.301,0.04,0.846
-0.258,0.008,1.022
-0.275,0.045,1.01
-0.309,0.069,0.955
-0.282,0.062,0.863
-0.262,-0.005,1.002
-0.303,0.051,0.95
-0.298,0.079,1.021
-0.271,0.057,0.923
-0.221,0,1.003
-0.288,0.031,0.953
-0.332,0.054,0.943
-0.326,0.104,0.911
-0.208,0.012,1.016
-0.226,0.01,1.036
-0.312,0.041,0.942
-0.349,0.079,0.885
-0.256,0.07,0.94
-0.236,0.017,1.082
-0.279,0.009,0.949
-0.321,0.067,0.9
-0.294,0.067,0.873
-0.26,0.019,1.007
-0.297,0.063,0.998
-0.299,0.029,0.997
-0.277,0.076,0.873
-0.23,0.004,1.008
-0.304,0.048,0.978
-0.327,0.054,0.937
-0.304,0.077,0.905
-0.22,0.008,0.985
-0.289,0.021,0.963
-0.331,0.055,0.931
-0.317,0.077,0.901
-0.215,0.037,1.012
-0.237,0.007,1.032
-0.313,0.024,0.923
-0.352,0.096,0.868
-0.247,0.056,0.954
-0.231,0.021,1.086
-0.261,0.025,1.036
-0.326,0.06,0.902
-0.292,0.081,0.829
-0.27,0,1.018
-0.288,0.02,1.001
-0.268,0.081,1.037
-0.278,0.073,0.89
-0.247,0.001,0.967
-0.309,0.025,0.941
-0.307,0.048,0.988
-0.294,0.101,0.883
-0.209,0.01,1.016
-0.291,0.003,0.967
-0.332,0.042,0.91
-0.337,0.119,0.892
-0.235,0.025,0.997
-0.243,-0.002,1.045
-0.32,0.024,0.924
-0.335,0.11,0.889
-0.269,0.081,0.918
-0.241,-0.021,1.057
-0.268,0.02,1.011
-0.308,0.082,0.867
-0.269,0.082,0.972
-0.271,0,1.019
-0.295,0.044,0.995
-0.258,0.099,0.894
-0.242,0,1.002
-0.32,0.011,0.921
-0.33,0.063,0.94
-0.308,0.101,0.901
-0.22,0.007,1.015
-0.266,0.005,1.008
-0.317,0.065,0.939
-0.333,0.103,0.891
-0.251,0.034,0.968
-0.236,-0.022,1.057
-0.283,0.046,0.977
-0.32,0.106,0.899
-0.284,0.067,0.884
-0.264,-0.023,1.042
-0.264,0.031,1.027
-0.29,0.094,0.958
-0.283,0.067,0.857
-0.264,-0.006,0.977
-0.308,0.035,0.963
-0.289,0.101,1.026
-0.274,0.078,0.916
-0.232,-0.026,0.956
-0.298,0.024,0.961
-0.328,0.064,0.94
-0.296,0.116,0.944
-0.228,-0.001,1.025
-0.238,-0.003,1.033
-0.284,0.053,0.958
-0.328,0.11,0.879
-0.256,0.017,0.969
-0.245,-0.006,1.051
-0.281,0.045,0.971
-0.326,0.102,0.901
-0.284,0.051,0.86
-0.256,-0.016,1.043
-0.287,0.048,1.006
-0.287,0.089,0.989
-0.28,0.073,0.85
-0.269,-0.027,0.968
-0.305,0.049,0.988
-0.284,0.073,1.006
-0.276,0.087,0.962
-0.224,-0.001,1.016
-0.291,0.009,0.921
-0.337,0.08,0.916
-0.324,0.084,0.919
-0.213,0.008,1.026
-0.223,0.019,1.05
-0.308,0.036,0.908
-0.344,0.077,0.863
-0.274,0.033,0.899
-0.254,-0.005,1.048
-0.271,0.068,1.008
-0.313,0.088,0.913
-0.292,0.034,0.891
-0.256,-0.019,0.975
-0.281,0.058,1.027
-0.287,0.067,0.99
-0.284,0.062,0.885
-0.23,-0.008,0.997
-0.301,0.048,0.958
-0.303,0.094,1.007
-0.296,0.069,0.902
-0.213,-0.003,1.013
-0.271,0.035,0.991
-0.332,0.05,0.893
-0.356,0.085,0.868
-0.254,0.022,0.975
-0.211,-0.013,1.047
-0.295,0.072,0.943
-0.358,0.073,0.894
-0.279,0.044,0.902
-0.265,0.018,1.035
-0.272,0.042,1.016
-0.291,0.073,0.969
-0.264,0.062,0.885
-0.255,0,1.015
-0.287,0.069,0.996
-0.298,0.063,0.988
-0.273,0.061,0.913
-0.242,-0.004,0.98
-0.316,0.047,0.946
-0.339,0.046,0.956
-0.304,0.101,0.947
-0.193,0.012,1.033
-0.26,0.015,0.975
-0.327,0.056,0.921
-0.339,0.076,0.887
-0.235,0.049,0.987
-0.22,0.036,1.089
-0.275,0.013,0.964
-0.338,0.073,0.888
-0.29,0.063,0.876
-0.234,0.014,1.067
-0.277,0.062,1.011
-0.315,0.039,0.98
-0.273,0.064,0.871
-0.236,0.007,0.996
-0.298,0.048,1
-0.307,0.066,0.89
-0.286,0.074,0.985
-0.236,0,0.977
-0.287,0.066,0.947
-0.303,0.081,0.933
-0.222,0.034,1.031
-0.224,0.001,1.027
-0.323,0.025,0.904
-0.356,0.108,0.874
-0.247,0.042,0.97
-0.228,0.013,1.061
-0.265,0.03,1.016
-0.334,0.052,0.876
-0.286,0.078,0.835
-0.271,0.002,1.009
-0.275,0.017,1.025
-0.273,0.064,1.002
-0.275,0.086,0.873
-0.256,-0.002,0.984
-0.312,0.033,0.954
-0.305,0.056,1.002
-0.276,0.099,0.921
-0.213,0.011,1.022
-0.301,0.004,0.961
-0.333,0.06,0.935
-0.313,0.117,0.922
-0.205,0.019,1.02
-0.257,0.008,1.02
-0.31,0.018,0.931
-0.332,0.1,0.876
-0.273,0.079,0.919
-0.23,-0.023,1.076
-0.264,0.011,0.974
-0.322,0.096,0.913
-0.286,0.07,0.875
-0.278,0.007,0.983
-0.295,0.034,1.026
-0.281,0.045,0.993
-0.26,0.088,0.884
-0.25,-0.005,0.991
-0.32,0.034,0.952
-0.317,0.074,0.971
-0.278,0.094,0.943
-0.198,0.009,1.037
-0.277,0.001,0.991
-0.332,0.058,0.912
-0.338,0.113,0.881
-0.239,0.023,0.993
-0.228,-0.03,1.048
-0.302,0.058,0.955
-0.339,0.118,0.866
-0.269,0.058,0.929
-0.26,-0.013,1.057
-0.254,0.038,1.054
-0.297,0.081,0.921
-0.297,0.086,0.832
-0.278,-0.013,1.01
-0.283,0.023,0.989
-0.272,0.092,1.032
-0.275,0.07,0.905
-0.246,-0.024,0.961
-0.294,0.019,0.962
-0.321,0.078,0.969
-0.297,0.107,0.948
-0.218,-0.006,1.026
-0.269,0.008,0.996
-0.298,0.057,0.943
-0.327,0.116,0.876
-0.267,0.013,0.955
-0.24,-0.001,1.059
-0.279,0.047,0.97
-0.34,0.108,0.883
-0.287,0.043,0.883
-0.247,-0.021,1.049
-0.281,0.048,0.987
-0.292,0.082,0.969
-0.279,0.06,0.855
-0.267,-0.019,0.97
-0.291,0.05,1.022
-0.279,0.055,1.015
-0.271,0.084,0.919
-0.238,-0.004,0.991
-0.321,0.018,0.894
-0.33,0.088,0.946
-0.31,0.08,0.94
-0.203,-0.001,1.035
-0.244,0.024,1.028
-0.327,0.073,0.89
-0.351,0.083,0.866
-0.259,0.017,0.966
-0.248,0.01,1.04
-0.26,0.066,1.024
-0.31,0.083,0.917
-0.288,0.047,0.893
-0.253,-0.02,1.028
-0.266,0.051,1.028
-0.301,0.088,0.967
-0.285,0.057,0.872
-0.247,-0.008,0.996
-0.309,0.05,0.943
-0.297,0.086,1.022
-0.291,0.054,0.899
-0.22,-0.01,0.983
-0.289,0.042,0.976
-0.326,0.041,0.945
-0.313,0.104,1.04
-0.228,-0.014,1.038
-0.208,0.061,0.949
-0.352,0.083,0.876
-0.258,0.032,0.955
-0.217,0.014,1.071
-0.28,0.048,0.958
-0.327,0.075,0.921
-0.266,0.042,0.875
-0.265,0.008,1.004
-0.301,0.063,0.986
-0.3,0.051,0.987
-0.276,0.067,0.873
-0.252,-0.003,0.979
-0.311,0.053,0.976
-0.318,0.046,0.96
-0.287,0.086,0.947
-0.194,0.006,1.027
-0.273,0.029,0.937
-0.348,0.061,0.93
-0.321,0.067,0.917
-0.182,0.033,1.06
-0.221,0.038,1.057
-0.304,0,0.907
-0.356,0.081,0.837
-0.293,0.058,0.888
-0.24,0.015,1.07
-0.256,0.05,1.028
-0.334,0.053,0.901
-0.291,0.063,0.854
-0.242,-0.001,1.028
-0.292,0.048,0.995
-0.303,0.069,0.992
-0.272,0.071,0.92
-0.223,0.007,0.988
-0.301,0.032,0.951
-0.319,0.068,1.007
-0.285,0.085,0.896
-0.229,0.022,0.997
-0.269,0.002,0.974
-0.336,0.026,0.899
-0.349,0.111,0.886
-0.249,0.035,0.977
-0.218,0,1.065
-0.295,0.031,0.978
-0.339,0.073,0.876
-0.281,0.088,0.883
-0.261,0.009,1.04
-0.262,0.025,1.039
-0.269,0.065,0.992
-0.281,0.091,0.858
-0.26,-0.001,0.991
-0.304,0.038,0.992
-0.293,0.054,0.994
-0.267,0.098,0.907
-0.222,-0.005,1.01
-0.313,0.008,0.938
-0.358,0.055,0.894
-0.309,0.106,0.924
-0.199,0.015,1.028
-0.261,0.001,1.01
-0.341,0.038,0.905
-0.331,0.091,0.878
-0.249,0.072,0.99
-0.218,-0.005,1.096
-0.256,0.007,0.987
-0.338,0.1,0.894
-0.292,0.075,0.874
-0.247,0,1.057
-0.267,0.03,1.039
-0.281,0.052,0.975
-0.274,0.081,0.867
-0.268,-0.001,0.972
-0.317,0.037,0.969
-0.29,0.076,0.998
-0.283,0.089,0.895
-0.224,0,1.015
-0.281,0.005,0.986
-0.316,0.071,0.952
-0.314,0.113,0.887
-0.249,0.019,1.014
-0.232,-0.028,1.033
-0.304,0.05,0.939
-0.343,0.133,0.891
-0.249,0.036,0.951
-0.253,-0.019,1.045
-0.256,0.025,1.016
-0.307,0.08,0.911
-0.309,0.082,0.827
-0.286,-0.012,1.013
-0.265,0.02,1.022
-0.274,0.093,1.019
-0.273,0.08,0.879
-0.254,-0.022,0.973
-0.306,0.029,0.964
-0.313,0.08,0.976
-0.282,0.103,0.943
-0.217,-0.013,1.04
-0.29,0.014,0.942
-0.33,0.071,0.913
-0.318,0.108,0.887
-0.239,0.012,1.004
-0.252,0.002,1.057
-0.272,0.032,0.874
-0.32,0.108,0.902
-0.278,-0.044,1.086
-0.225,0.053,0.992
-0.304,0.099,0.935
-0.287,0.059,0.859
-0.277,-0.012,0.977
-0.305,0.06,1
-0.273,0.061,1.015
-0.274,0.079,0.903
-0.236,-0.01,0.992
-0.31,0.038,0.929
-0.311,0.082,0.976
-0.305,0.085,0.94
-0.212,-0.003,1.026
-0.239,0.024,1.025
-0.316,0.055,0.917
-0.346,0.095,0.859
-0.257,0.004,0.959
-0.233,-0.007,1.049
-0.28,0.072,0.993
-0.32,0.088,0.887
-0.289,0.036,0.888
-0.278,-0.007,1
-0.261,0.056,1.055
-0.284,0.07,0.983
-0.288,0.072,0.844
-0.254,-0.012,0.994
-0.295,0.043,0.986
-0.273,0.091,1.046
-0.269,0.06,0.925
-0.209,-0.021,0.993
-0.285,0.042,0.955
-0.327,0.056,0.946
-0.308,0.092,0.943
-0.211,0.014,1.03
-0.241,0.014,1.011
-0.303,0.062,0.926
-0.355,0.079,0.877
-0.274,0.04,0.95
-0.226,0.019,1.083
-0.269,0.034,0.982
-0.333,0.087,0.878
-0.294,0.04,0.868
-0.26,0,1.029
-0.292,0.073,0.994
-0.293,0.048,1
-0.251,0.048,0.913
-0.249,0,0.976
-0.298,0.061,1.004
-0.314,0.06,0.976
-0.287,0.074,0.925
-0.209,0.008,1.006
-0.286,0.028,0.925
-0.35,0.076,0.925
-0.339,0.069,0.907
-0.197,0.027,1.035
-0.223,0.03,1.051
-0.33,0.034,0.877
-0.37,0.085,0.841
-0.264,0.039,0.949
-0.224,0.021,1.093
-0.237,0.057,1.033
-0.323,0.043,0.919
-0.298,0.062,0.817
-0.266,-0.002,1.002
-0.274,0.036,1.027
-0.306,0.084,0.975
-0.276,0.055,0.889
-0.247,0.003,0.982
-0.311,0.045,0.945
-0.318,0.063,1.001
-0.277,0.074,0.935
-0.22,0.015,1.006
-0.303,0.024,0.938
-0.342,0.021,0.91
-0.323,0.126,0.919
-0.215,0.025,1.03
-0.212,0.018,1.059
-0.285,0.035,0.974
-0.349,0.077,0.87
-0.266,0.083,0.937
-0.232,0.018,1.08
-0.253,0.019,1.02
-0.298,0.06,0.942
-0.298,0.076,0.848
-0.289,0.012,0.952
-0.321,0.047,0.981
-0.292,0.028,1.009
-0.275,0.1,0.885
-0.23,-0.002,1.013
-0.318,0.021,0.952
-0.344,0.067,0.935
-0.289,0.1,0.937
-0.191,0.013,1.037
-0.266,0.011,1.007
-0.359,0.06,0.903
-0.331,0.098,0.901
-0.216,0.049,1.046
-0.209,-0.002,1.072
-0.282,0.006,0.944
-0.364,0.104,0.839
-0.295,0.074,0.881
-0.248,0.004,1.059
-0.259,0.023,0.932
-0.313,0.061,0.814
-0.303,-0.009,1
-0.274,0.039,0.98
-0.254,0.084,1.05
-0.263,0.091,0.928
-0.223,-0.007,0.995
-0.304,0.013,0.957
-0.318,0.071,0.974
-0.3,0.111,0.885
-0.238,0.005,1.009
-0.251,-0.026,1
-0.322,0.049,0.917
-0.341,0.135,0.877
-0.25,0.034,0.973
-0.252,-0.026,1.048
-0.29,0.025,0.955
-0.329,0.1,0.878
-0.277,0.073,0.898
-0.27,-0.005,1.037
-0.256,0.026,1.037
-0.275,0.088,0.996
-0.275,0.087,0.859
-0.282,-0.01,0.961
-0.308,0.042,1
-0.293,0.066,0.997
-0.256,0.083,0.922
-0.233,-0.016,1.006
-0.306,0.01,0.916
-0.34,0.08,0.903
-0.319,0.096,0.906
-0.225,-0.002,1.016
-0.257,0,1.023
-0.307,0.056,0.924
-0.343,0.104,0.863
-0.269,0.034,0.962
-0.216,-0.01,1.091
-0.269,0.053,1.003
-0.325,0.115,0.904
-0.285,0.047,0.877
-0.261,-0.012,1.031
-0.263,0.052,1.034
-0.282,0.065,0.983
-0.291,0.074,0.856
-0.269,-0.011,0.96
-0.311,0.043,0.97
-0.285,0.09,1.026
-0.282,0.067,0.929
-0.218,-0.025,0.988
-0.29,0.034,0.955
-0.344,0.072,0.909
-0.322,0.104,0.912
-0.222,0,1.036
-0.225,0.004,1.053
-0.288,0.063,0.962
-0.352,0.11,0.874
-0.266,0.014,0.943
-0.252,0.002,1.041
-0.247,0.035,1.031
-0.307,0.082,0.941
-0.297,0.069,0.852
-0.264,-0.002,1.012
-0.285,0.047,0.987
-0.287,0.072,1.002
-0.277,0.066,0.885
-0.252,-0.003,0.986
-0.304,0.059,0.984
-0.304,0.065,1.009
-0.266,0.071,0.958
-0.213,0.013,1.016
-0.28,0.021,0.935
-0.347,0.084,0.907
-0.346,0.065,0.905
-0.208,0.021,1.026
-0.209,0.027,1.078
-0.298,0.033,0.93
-0.353,0.085,0.851
-0.278,0.037,0.911
-0.236,0,1.081
-0.266,0.058,1.014
-0.31,0.062,0.934
-0.273,0.043,0.876
-0.273,0.012,0.963
-0.289,0.056,1.027
-0.295,0.046,0.996
-0.287,0.075,0.875
-0.236,0.005,0.976
-0.319,0.055,0.938
-0.326,0.069,1.003
-0.29,0.064,0.94
-0.189,0.011,1.041
-0.242,0.038,1.014
-0.326,0.032,0.897
-0.341,0.099,0.884
-0.239,0.015,1.012
-0.207,0.005,1.079
-0.282,0.041,0.963
-0.349,0.067,0.85
-0.3,0.063,0.85
-0.272,0.009,1.015
-0.267,0.024,1.043
-0.303,0.079,0.958
-0.266,0.07,0.866
-0.259,0.007,1.005
-0.326,0.038,1.002
-0.301,0.056,0.926
-0.251,0.014,0.979
-0.23,0.021,0.969
-0.329,0.036,0.941
-0.303,0.095,0.948
-0.189,0.018,1.033
-0.271,0.024,0.968
-0.355,0.037,0.892
-0.357,0.085,0.869
-0.238,0.061,1.008
-0.214,0.016,1.115
-0.275,0.005,0.959
-0.335,0.099,0.86
-0.284,0.056,0.884
-0.249,0,1.057
-0.271,0.043,1.034
-0.282,0.052,1.007
-0.269,0.084,0.874
-0.261,-0.01,0.975
-0.309,0.024,1
-0.308,0.072,0.978
-0.268,0.096,0.928
-0.219,0.01,0.986
-0.301,0.005,0.955
-0.336,0.075,0.941
-0.314,0.1,0.9
-0.213,0.029,1.028
-0.244,-0.004,1.022
-0.315,0.031,0.903
-0.353,0.116,0.882
-0.256,0.048,0.98
-0.221,0.001,1.088
-0.235,0.023,1.049
-0.32,0.074,0.89
-0.31,0.087,0.838
-0.286,-0.024,1.01
-0.278,0.025,1.029
-0.266,0.089,1.003
-0.266,0.082,0.866
-0.276,-0.013,0.957
-0.334,0.022,0.932
-0.304,0.076,0.988
-0.288,0.105,0.916
-0.215,-0.015,1.004
-0.297,0,0.948
-0.344,0.048,0.914
-0.318,0.143,0.946
-0.212,0.015,1.021
-0.24,-0.003,1.042
-0.301,0.039,0.934
-0.342,0.102,0.865
-0.267,0.062,0.953
-0.227,-0.01,1.099
-0.248,0.032,1.015
-0.301,0.089,0.923
-0.298,0.057,0.852
-0.295,-0.007,0.957
-0.289,0.045,1.01
-0.295,0.068,0.998
-0.265,0.071,0.877
-0.239,-0.027,0.996
-0.311,0.035,0.948
-0.311,0.096,0.967
-0.292,0.098,0.946
-0.208,-0.013,1.056
-0.245,0,1.01
-0.317,0.08,0.923
-0.335,0.096,0.877
-0.241,0.016,1.005
-0.222,-0.006,1.048
-0.293,0.047,0.955
-0.343,0.119,0.883
-0.293,0.031,0.883
-0.251,-0.009,1.045
-0.245,0.042,1.038
-0.31,0.07,0.919
-0.31,0.06,0.83
-0.287,-0.013,0.973
-0.298,0.046,0.985
-0.266,0.102,1.044
-0.267,0.055,0.936
-0.227,-0.019,0.976
-0.301,0.037,0.958
-0.317,0.086,0.976
-0.281,0.089,0.936
-0.207,-0.003,1.037
-0.252,0.015,1.002
-0.314,0.057,0.917
-0.354,0.099,0.875
-0.257,0.012,0.963
-0.235,0.008,1.063
-0.286,0.03,0.953
-0.338,0.084,0.9
-0.279,0.057,0.893
-0.242,-0.003,1.061
-0.274,0.068,1.002
-0.295,0.068,0.987
-0.279,0.049,0.865
-0.257,0.007,0.967
-0.313,0.07,0.983
-0.304,0.043,0.988
-0.263,0.058,0.925
-0.228,0.004,1.005
-0.302,0.036,0.917
-0.342,0.078,0.914
-0.333,0.029,1.02
-0.196,0.02,1.017
-0.32,0.054,0.894
-0.371,0.101,0.851
-0.265,0.032,0.958
-0.226,0.017,1.094
-0.265,0.041,1.02
-0.334,0.081,0.88
-0.291,0.054,0.855
-0.27,0.014,1.017
-0.266,0.038,1.036
-0.29,0.06,0.972
-0.291,0.064,0.85
-0.252,0.01,0.965
-0.303,0.05,0.957
-0.306,0.06,1.015
-0.292,0.056,0.912
-0.209,0.007,0.991
-0.291,0.035,0.946
-0.352,0.042,0.893
-0.321,0.098,0.924
-0.237,0.025,1.032
-0.215,0.007,1.041
-0.31,0.046,0.931
-0.348,0.079,0.859
-0.258,0.057,0.938
-0.249,0.016,1.047
-0.262,0.024,1.038
-0.308,0.076,0.955
-0.266,0.063,0.87
-0.25,0.012,0.994
-0.31,0.039,0.992
-0.298,0.04,1.006
-0.255,0.089,0.893
-0.24,0.016,0.996
-0.315,0.031,0.962
-0.316,0.035,0.961
-0.289,0.101,0.951
-0.199,0.026,1.035
-0.271,0.012,0.957
-0.344,0.056,0.927
-0.342,0.075,0.88
-0.208,0.033,1.023
-0.224,0.02,1.069
-0.289,-0.001,0.95
-0.337,0.095,0.854
-0.303,0.06,0.868
-0.245,0.001,1.084
-0.251,0.019,1.034
-0.295,0.081,0.952
-0.28,0.075,0.857
-0.269,-0.006,0.976
-0.308,0.027,1.006
-0.301,0.07,0.988
-0.264,0.092,0.907
-0.239,0.006,0.965
-0.326,0.01,0.942
-0.32,0.072,0.979
-0.279,0.098,0.929
-0.207,0.018,1.032
-0.237,-0.005,1.014
-0.319,0.024,0.892
-0.351,0.124,0.878
-0.246,0.035,0.999
-0.217,-0.023,1.05
-0.279,0.035,0.976
-0.339,0.081,0.849
-0.301,0.07,0.869
-0.285,-0.014,1.013
-0.276,0.027,1.028
-0.294,0.076,0.945
-0.277,0.088,0.853
-0.283,-0.009,0.973
-0.326,0.018,0.95
-0.295,0.088,1.013
-0.263,0.093,0.933
-0.217,-0.016,1.013
-0.289,0,0.954
-0.345,0.071,0.915
-0.3,0.113,0.964
-0.182,0,1.034
-0.254,0.005,1.026
-0.325,0.052,0.905
-0.342,0.102,0.855
-0.271,0.046,0.971
-0.237,0.005,1.079
-0.269,0.011,0.975
-0.33,0.119,0.88
-0.3,0.05,0.874
-0.264,-0.018,1.031
-0.252,0.053,1.052
-0.283,0.068,0.982
-0.279,0.063,0.854
-0.278,-0.026,0.959
-0.31,0.041,0.994
-0.279,0.108,1.022
-0.261,0.087,0.935
-0.222,-0.025,1.015
-0.283,0.007,0.955
-0.331,0.089,0.914
-0.33,0.093,0.875
-0.238,0.011,1.018
-0.217,-0.017,0.911
-0.313,0.058,0.873
-0.356,0.004,0.944
-0.27,-0.001,1.049
-0.27,0.044,1.019
-0.312,0.07,0.914
-0.304,0.069,0.857
-0.272,-0.01,1.021
-0.248,0.044,1.049
-0.263,0.096,0.99
-0.287,0.044,0.878
-0.266,-0.022,0.948
-0.307,0.049,0.946
-0.316,0.076,0.987
-0.276,0.069,0.944
-0.198,-0.007,1.02
-0.299,0.023,0.943
-0.343,0.064,0.921
-0.326,0.104,0.916
-0.225,0.005,1.019
-0.215,0.018,1.068
-0.283,0.041,0.954
-0.357,0.079,0.842
-0.287,0.059,0.916
-0.202,-0.011,1.111
-0.252,0.073,1.013
-0.331,0.064,0.916
-0.298,0.03,0.855
-0.273,0.024,0.969
-0.285,0.064,1.03
-0.278,0.031,1.003
-0.273,0.065,0.884
-0.27,0.004,0.949
-0.313,0.053,0.968
-0.307,0.09,1.004
-0.291,0.057,0.95
-0.201,0.008,1.014
-0.244,0.021,1.001
-0.34,0.063,0.9
-0.347,0.11,0.887
-0.22,0.019,1.017
-0.216,0.011,1.067
-0.284,0.033,0.974
-0.351,0.081,0.856
-0.288,0.049,0.889
-0.259,0.022,1.046
-0.249,0.019,1.045
-0.306,0.057,0.931
-0.288,0.079,0.866
-0.253,0.012,1
-0.296,0.054,0.985
-0.282,0.056,1.043
-0.262,0.056,0.91
-0.23,0.016,0.953
-0.324,0.042,0.951
-0.331,0.051,0.984
-0.257,0.094,0.982
-0.2,0.008,1.037
-0.264,0.015,0.96
-0.351,0.043,0.877
-0.346,0.089,0.882
-0.235,0.045,1.008
-0.21,0.005,1.089
-0.304,0.013,0.942
-0.345,0.082,0.861
-0.265,0.069,0.899
-0.254,0.01,1.033
-0.284,0.035,1.033
-0.294,0.046,0.977
-0.261,0.086,0.862
-0.265,0.015,0.975
-0.295,0.036,1.034
-0.284,0.048,0.998
-0.274,0.085,0.914
-0.231,0.012,0.989
-0.304,0.017,0.911
-0.336,0.066,0.96
-0.314,0.078,0.918
-0.203,0.019,1.008
-0.264,0,1.011
-0.33,0.031,0.903
-0.336,0.123,0.893
-0.244,0.047,0.979
-0.212,-0.001,1.109
-0.259,0.018,0.997
-0.334,0.1,0.885
-0.298,0.082,0.838
-0.272,-0.013,1.025
-0.269,0.015,1.04
-0.293,0.085,0.976
-0.269,0.077,0.865
-0.285,0.002,0.939
-0.323,0.01,0.966
-0.28,0.07,1.036
-0.252,0.076,0.914
-0.249,0.01,0.983
-0.305,0.017,0.967
-0.319,0.056,0.935
-0.288,0.119,0.949
-0.221,0.011,1.037
-0.24,-0.018,1.014
-0.324,0.064,0.93
-0.345,0.114,0.875
-0.233,0.033,1.001
-0.233,-0.024,0.998
