acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
178.608,860.832,77.592,249.856,921.344,46.848
184.464,868.152,79.544,234.240,936.960,39.040
188.856,867.176,83.448,257.664,890.112,46.848
193.736,868.640,88.328,234.240,905.728,31.232
198.128,873.520,91.744,257.664,929.152,23.424
199.104,871.568,100.040,249.856,897.920,15.616
202.032,882.792,105.408,257.664,913.536,70.272
203.984,889.624,107.848,257.664,913.536,62.464
205.936,894.016,115.656,226.432,874.496,70.272
208.864,894.016,120.048,281.088,929.152,70.272
209.352,898.408,124.440,265.472,921.344,46.848
213.744,907.192,126.880,288.896,913.536,46.848
218.136,903.288,133.712,226.432,897.920,85.888
222.040,908.168,135.176,288.896,921.344,101.504
223.504,907.680,141.520,312.320,929.152,78.080
227.408,915.000,143.960,288.896,921.344,85.888
232.288,916.464,146.400,249.856,983.808,124.928
234.240,915.976,153.232,242.048,968.192,117.120
236.680,919.392,152.744,265.472,936.960,117.120
241.560,925.736,159.088,304.512,991.616,109.312
241.560,922.320,160.064,296.704,936.960,117.120
244.000,926.224,165.920,288.896,944.768,109.312
245.464,934.520,171.288,312.320,976.000,140.544
247.416,932.080,175.680,320.128,960.384,156.160
251.320,935.984,180.072,312.320,976.000,101.504
254.248,939.400,179.584,281.088,960.384,148.352
255.712,936.960,181.536,288.896,936.960,132.736
258.640,943.792,184.952,296.704,976.000,140.544
259.616,938.912,189.832,312.320,976.000,124.928
263.520,943.304,191.784,296.704,968.192,117.120
265.960,950.136,193.248,320.128,991.616,124.928
267.912,945.744,197.640,288.896,1015.040,156.160
268.888,946.232,199.592,343.552,983.808,124.928
271.328,947.208,203.984,335.744,1007.232,171.776
274.744,950.136,210.328,327.936,983.808,171.776
279.136,946.232,213.256,288.896,936.960,148.352
280.600,948.672,215.208,296.704,952.576,132.736
281.088,945.744,217.648,335.744,999.424,195.200
283.040,946.720,217.160,351.360,952.576,148.352
286.456,946.720,217.160,335.744,999.424,179.584
287.432,943.792,214.720,359.168,991.616,179.584
286.944,945.744,220.088,320.128,952.576,148.352
290.360,950.624,218.136,335.744,999.424,179.584
293.776,945.744,216.184,351.360,999.424,140.544
295.728,942.816,215.696,335.744,968.192,163.968
294.752,944.280,215.696,398.208,960.384,171.776
297.192,940.864,218.136,320.128,983.808,148.352
296.704,939.400,217.160,327.936,976.000,203.008
296.704,941.840,212.280,366.976,968.192,187.392
299.144,944.280,211.304,359.168,983.808,163.968
298.168,940.376,209.352,312.320,944.768,156.160
302.072,944.768,204.472,366.976,929.152,156.160
300.120,943.792,205.936,343.552,991.616,140.544
299.632,941.352,206.912,359.168,968.192,163.968
297.192,940.864,207.888,390.400,952.576,156.160
296.216,942.816,204.472,351.360,991.616,179.584
294.752,946.720,207.888,327.936,968.192,148.352
293.288,947.696,207.400,296.704,968.192,140.544
292.800,947.208,203.496,335.744,960.384,148.352
289.872,948.672,204.472,320.128,991.616,156.160
287.920,951.112,205.936,327.936,983.808,140.544
283.040,955.992,202.520,351.360,1015.040,156.160
282.552,952.088,198.616,359.168,960.384,140.544
281.088,955.016,199.592,320.128,999.424,132.736
278.160,957.456,200.080,304.512,983.808,148.352
273.280,961.360,198.616,304.512,960.384,156.160
269.376,963.800,197.152,312.320,999.424,148.352
267.424,968.680,199.592,312.320,991.616,156.160
264.008,971.608,199.592,281.088,983.808,148.352
262.056,977.464,201.056,327.936,1038.464,140.544
255.224,977.464,201.056,335.744,1015.040,156.160
253.272,982.344,203.008,304.512,1038.464,156.160
245.464,987.224,205.448,265.472,1030.656,148.352
242.536,990.640,207.888,304.512,1015.040,156.160
249.856,990.152,202.032,288.896,1030.656,140.544
248.880,993.568,206.912,312.320,1015.040,148.352
241.560,1007.720,203.496,281.088,1030.656,187.392
246.928,1002.352,209.840,281.088,1015.040,203.008
239.120,997.472,211.304,265.472,1015.040,163.968
238.144,1019.920,206.912,296.704,1077.504,156.160
234.728,1024.800,211.792,273.280,1030.656,195.200
230.336,1020.408,221.064,273.280,1038.464,187.392
229.360,1017.480,230.336,281.088,1030.656,187.392
225.944,1020.408,233.264,249.856,1077.504,195.200
223.992,1032.608,226.920,265.472,1054.080,195.200
224.480,1038.464,223.992,257.664,1077.504,179.584
223.504,1044.320,219.112,281.088,1069.696,179.584
223.016,1048.224,222.528,281.088,1069.696,203.008
222.040,1046.760,234.728,273.280,1077.504,226.432
220.088,1049.200,243.512,273.280,1085.312,210.816
218.136,1052.128,248.880,288.896,1077.504,226.432
218.136,1042.368,253.760,242.048,1077.504,249.856
215.696,1048.224,258.152,288.896,1061.888,218.624
217.160,1046.272,257.664,265.472,1069.696,226.432
225.944,1045.296,256.200,273.280,1061.888,234.240
230.824,1067.256,260.104,281.088,1093.120,203.008
226.432,1054.080,260.592,273.280,1100.928,187.392
238.632,1073.112,271.816,234.240,1030.656,257.664
233.752,1035.048,282.552,296.704,1054.080,249.856
229.848,1068.720,283.528,273.280,1077.504,242.048
229.848,1082.872,276.696,296.704,1116.544,234.240
234.240,1077.992,284.504,304.512,1061.888,257.664
236.680,1053.592,299.632,273.280,1054.080,242.048
234.240,1044.808,308.416,281.088,1061.888,242.048
235.216,1048.224,306.464,273.280,1116.544,242.048
234.240,1053.592,299.144,281.088,1054.080,249.856
237.656,1054.080,295.240,304.512,1093.120,265.472
240.584,1050.664,294.752,304.512,1100.928,273.280
238.632,1049.200,299.144,343.552,1069.696,249.856
241.560,1056.520,300.608,304.512,1077.504,249.856
241.072,1051.152,303.048,296.704,1132.160,265.472
242.536,1040.416,307.440,304.512,1077.504,281.088
242.536,1026.264,307.440,304.512,1046.272,288.896
242.536,1016.504,305.976,296.704,1054.080,273.280
243.512,1012.600,300.120,288.896,1061.888,257.664
247.416,1000.400,298.656,281.088,1046.272,257.664
248.880,981.856,299.144,296.704,1015.040,265.472
249.368,968.680,302.072,304.512,1007.232,296.704
251.808,962.336,304.512,327.936,999.424,257.664
252.296,953.064,309.392,304.512,1007.232,242.048
254.248,946.232,311.344,288.896,968.192,265.472
257.176,937.936,311.832,304.512,960.384,265.472
256.688,933.056,309.880,320.128,960.384,273.280
261.568,932.568,308.904,320.128,968.192,273.280
262.544,926.224,307.440,359.168,960.384,296.704
264.496,919.392,309.392,343.552,960.384,281.088
264.008,914.024,307.928,312.320,968.192,257.664
263.032,905.728,304.024,296.704,944.768,234.240
262.544,901.824,303.048,327.936,952.576,265.472
258.640,890.600,299.632,288.896,897.920,281.088
257.176,886.696,296.216,296.704,960.384,273.280
257.176,880.840,291.336,343.552,913.536,234.240
253.272,877.912,289.384,304.512,866.688,226.432
249.856,871.080,284.992,312.320,913.536,242.048
244.976,866.200,283.040,312.320,858.880,265.472
241.560,859.368,277.184,281.088,905.728,234.240
237.656,855.952,273.280,288.896,882.304,257.664
232.776,852.048,268.400,273.280,874.496,195.200
229.360,847.168,258.640,265.472,866.688,226.432
225.944,843.264,254.248,312.320,890.112,226.432
224.968,836.432,247.416,257.664,897.920,156.160
218.136,832.528,237.656,281.088,835.456,179.584
216.184,826.184,227.896,273.280,843.264,203.008
211.792,820.328,222.040,265.472,851.072,163.968
208.864,813.496,213.256,273.280,858.880,171.776
204.472,809.592,203.984,265.472,874.496,140.544
200.080,804.224,197.640,242.048,827.648,124.928
196.176,801.296,185.440,265.472,866.688,179.584
188.856,798.368,177.144,226.432,851.072,109.312
188.368,793.976,169.824,226.432,819.840,93.696
179.584,793.976,161.040,242.048,812.032,101.504
174.216,793.976,151.768,210.816,796.416,109.312
171.288,792.024,142.008,234.240,788.608,117.120
166.408,786.168,131.272,226.432,812.032,62.464
162.016,782.264,122.000,218.624,827.648,54.656
157.624,778.360,113.216,210.816,796.416,15.616
151.280,774.456,107.848,218.624,812.032,70.272
144.936,768.600,100.528,203.008,780.800,46.848
133.224,765.184,91.744,203.008,788.608,39.040
124.928,760.304,84.424,179.584,780.800,23.424
117.120,757.864,79.544,171.776,835.456,31.232
108.336,754.448,72.224,179.584,788.608,15.616
103.944,752.008,63.928,171.776,788.608,15.616
100.040,753.960,58.560,163.968,780.800,0.000
97.112,753.960,57.584,187.392,788.608,15.616
93.208,749.080,51.728,163.968,741.760,-23.424
87.840,747.616,46.360,109.312,772.992,7.808
81.984,747.616,45.384,132.736,765.184,-23.424
74.176,744.200,40.992,179.584,765.184,-23.424
69.296,738.832,35.136,109.312,757.376,0.000
65.880,731.512,32.208,148.352,765.184,0.000
62.952,729.072,28.792,140.544,741.760,-15.616
59.536,731.024,19.520,93.696,796.416,-46.848
56.120,726.144,20.008,156.160,757.376,-23.424
54.168,722.728,15.128,101.504,772.992,-31.232
52.704,720.776,7.320,85.888,772.992,-39.040
51.240,716.384,5.856,109.312,757.376,-31.232
50.752,708.088,2.440,93.696,741.760,-62.464
48.312,702.720,1.464,101.504,733.952,-39.040
48.800,690.520,-1.952,101.504,726.144,-15.616
51.240,682.224,-10.736,109.312,702.720,-54.656
50.264,677.344,-11.224,85.888,679.296,-54.656
50.264,669.048,-10.248,117.120,694.912,-39.040
49.288,669.048,-11.712,93.696,749.568,-39.040
50.752,677.832,-7.320,156.160,702.720,-62.464
51.728,684.664,-2.440,140.544,733.952,-23.424
53.680,685.640,-7.320,93.696,710.528,-70.272
54.656,691.008,-15.616,163.968,733.952,-62.464
57.096,693.448,-14.640,140.544,741.760,-70.272
57.584,692.960,-18.544,140.544,718.336,-54.656
58.072,698.816,-25.864,163.968,741.760,-78.080
59.536,697.840,-29.768,148.352,749.568,-39.040
57.096,695.400,-33.184,93.696,749.568,-85.888
51.728,691.008,-28.304,132.736,702.720,-54.656
51.240,690.520,-25.864,85.888,702.720,-54.656
46.848,688.080,-20.008,101.504,726.144,-70.272
47.336,689.056,-19.520,101.504,702.720,-85.888
49.288,683.200,-15.616,85.888,718.336,-85.888
49.776,681.736,-14.640,101.504,765.184,-78.080
55.632,677.344,-18.544,109.312,702.720,-54.656
57.096,671.488,-19.032,156.160,710.528,-62.464
55.632,664.168,-17.080,70.272,632.448,-62.464
56.120,656.848,-14.640,117.120,671.488,-70.272
57.584,653.432,-9.760,163.968,655.872,-54.656
58.072,643.184,-4.392,109.312,671.488,-39.040
61.488,641.232,0.488,156.160,671.488,-39.040
65.880,636.352,8.296,163.968,655.872,-23.424
75.152,629.032,14.152,93.696,640.256,-31.232
73.200,623.664,22.448,156.160,632.448,-7.808
69.296,624.152,34.160,140.544,655.872,0.000
67.344,623.176,39.040,117.120,648.064,0.000
62.464,615.856,44.896,132.736,655.872,15.616
59.536,613.416,53.192,132.736,632.448,23.424
54.168,605.608,61.976,132.736,655.872,15.616
50.264,600.728,68.808,140.544,655.872,23.424
50.752,596.336,80.520,93.696,616.832,46.848
47.824,589.016,89.304,117.120,601.216,23.424
47.824,586.088,93.208,101.504,609.024,62.464
48.800,582.184,99.552,117.120,609.024,62.464
53.192,574.864,105.408,117.120,601.216,46.848
49.288,571.448,109.800,132.736,624.640,54.656
48.312,563.152,118.096,156.160,585.600,85.888
46.848,559.248,124.440,101.504,577.792,62.464
51.728,549.000,128.344,163.968,585.600,109.312
57.584,544.120,134.200,109.312,546.560,85.888
62.952,534.848,138.592,109.312,577.792,78.080
62.952,524.600,143.472,148.352,538.752,101.504
65.392,518.256,146.400,132.736,491.904,117.120
68.808,511.424,154.696,140.544,538.752,109.312
70.272,501.176,165.920,140.544,491.904,117.120
69.784,484.584,175.192,93.696,554.368,156.160
68.320,476.776,181.536,109.312,476.288,179.584
65.392,471.408,191.296,148.352,491.904,132.736
65.392,469.944,197.640,132.736,523.136,132.736
64.904,466.040,197.640,140.544,484.096,109.312
65.392,459.696,197.152,117.120,491.904,132.736
68.808,453.352,193.736,163.968,484.096,156.160
73.688,456.768,189.344,148.352,484.096,78.080
80.520,453.352,179.584,187.392,507.520,124.928
87.840,455.304,168.360,171.776,491.904,101.504
95.648,455.304,162.504,163.968,468.480,132.736
99.552,452.376,152.744,187.392,476.288,93.696
106.384,457.744,147.864,163.968,452.864,117.120
109.800,456.768,144.448,210.816,460.672,54.656
109.800,456.768,140.544,156.160,499.712,85.888
109.800,461.160,132.248,210.816,530.944,62.464
106.384,465.552,122.976,163.968,476.288,70.272
104.920,467.016,114.192,156.160,515.328,31.232
104.920,464.576,102.480,156.160,445.056,31.232
101.992,465.552,89.304,179.584,530.944,0.000
94.672,469.944,79.056,156.160,507.520,23.424
90.280,471.896,68.320,163.968,452.864,-31.232
82.960,474.824,54.168,148.352,538.752,0.000
77.104,480.192,41.480,117.120,538.752,-15.616
66.368,485.560,36.600,117.120,460.672,0.000
56.608,490.928,27.328,148.352,499.712,-31.232
49.288,499.224,21.960,93.696,523.136,-23.424
41.480,501.664,13.176,101.504,507.520,-54.656
35.624,507.520,4.392,93.696,546.560,-54.656
28.792,513.376,-4.880,70.272,538.752,-78.080
20.496,520.696,-15.128,93.696,530.944,-70.272
15.616,526.552,-23.912,70.272,530.944,-93.696
13.176,531.920,-32.696,78.080,569.984,-101.504
6.344,536.800,-42.456,46.848,530.944,-70.272
0.976,541.680,-50.752,46.848,530.944,-117.120
-5.856,549.488,-55.144,54.656,593.408,-117.120
-11.224,556.320,-63.440,78.080,562.176,-124.928
-17.568,562.664,-68.320,70.272,601.216,-132.736
-23.424,569.496,-76.128,23.424,585.600,-148.352
-27.816,576.816,-82.960,54.656,624.640,-124.928
-36.600,584.624,-92.232,23.424,616.832,-109.312
-45.872,590.480,-101.504,15.616,601.216,-140.544
-51.728,601.704,-102.480,7.808,663.680,-124.928
-57.096,612.440,-107.848,39.040,624.640,-148.352
-63.928,621.224,-111.264,0.000,663.680,-203.008
-68.320,627.080,-114.192,7.808,671.488,-163.968
-73.688,636.352,-112.240,-7.808,655.872,-140.544
-81.984,641.720,-110.776,7.808,663.680,-179.584
-88.816,649.040,-113.216,15.616,679.296,-179.584
-91.744,657.824,-117.120,15.616,648.064,-163.968
-95.160,665.632,-115.656,-23.424,694.912,-148.352
-102.968,669.048,-111.264,-23.424,679.296,-179.584
-108.824,676.368,-104.432,-15.616,710.528,-187.392
-117.608,682.712,-95.160,-54.656,702.720,-132.736
-124.928,687.104,-89.792,-70.272,702.720,-124.928
-129.808,691.496,-81.984,-78.080,718.336,-117.120
-137.128,691.008,-76.128,-62.464,718.336,-156.160
-144.448,694.912,-69.784,-31.232,687.104,-93.696
-152.256,695.400,-61.000,-54.656,726.144,-93.696
-156.160,694.912,-50.752,-70.272,702.720,-93.696
-162.504,698.328,-40.504,-85.888,687.104,-85.888
-165.920,700.768,-28.304,-62.464,710.528,-70.272
-168.848,701.744,-14.640,-62.464,749.568,-78.080
-173.240,701.744,-3.416,-109.312,718.336,-54.656
-178.120,705.648,9.760,-93.696,741.760,-54.656
-180.072,702.232,17.568,-156.160,702.720,-46.848
-184.952,706.624,28.304,-124.928,702.720,-54.656
-190.320,708.576,38.552,-101.504,726.144,-23.424
-190.808,709.064,48.312,-101.504,702.720,0.000
-190.320,711.504,56.608,-117.120,702.720,46.848
-192.760,714.432,68.808,-148.352,718.336,31.232
-194.712,711.992,77.592,-93.696,741.760,15.616
-193.736,706.624,89.792,-101.504,710.528,0.000
-195.688,698.328,92.720,-93.696,694.912,31.232
-195.688,692.472,101.016,-85.888,702.720,46.848
-197.152,661.240,110.288,-101.504,632.448,46.848
-190.320,649.040,122.488,-101.504,679.296,70.272
-182.512,644.160,137.128,-78.080,616.832,78.080
-176.168,628.544,150.304,-124.928,655.872,101.504
-160.552,637.328,156.648,-70.272,663.680,70.272
-147.864,627.080,172.264,-78.080,655.872,124.928
-138.104,624.152,190.808,-39.040,640.256,140.544
-128.832,632.936,201.056,-62.464,679.296,148.352
-121.024,638.304,210.816,-39.040,687.104,163.968
-113.216,649.528,214.720,-39.040,671.488,187.392
-109.800,655.384,214.232,-15.616,648.064,140.544
-106.384,664.168,213.256,0.000,640.256,148.352
-105.408,667.584,216.184,-23.424,663.680,203.008
-109.312,666.120,221.552,-31.232,655.872,156.160
-106.384,663.680,226.920,-23.424,694.912,171.776
-106.872,651.968,233.752,-23.424,648.064,195.200
-106.872,638.792,240.096,-15.616,679.296,179.584
-107.848,634.888,245.952,-23.424,616.832,195.200
-101.992,630.008,250.344,-7.808,632.448,203.008
-102.480,636.352,244.976,-39.040,663.680,179.584
-105.408,619.760,248.392,-46.848,624.640,203.008
-106.384,637.328,239.608,23.424,671.488,156.160
-101.992,629.032,235.704,-31.232,679.296,163.968
-103.456,640.744,222.040,-23.424,655.872,156.160
-101.016,661.240,214.232,-23.424,671.488,163.968
-106.384,640.256,217.160,-39.040,679.296,179.584
-107.848,636.840,224.968,-54.656,616.832,179.584
-110.776,632.936,223.016,-15.616,632.448,140.544
-109.800,649.040,212.280,0.000,671.488,140.544
-107.848,646.600,200.568,-54.656,655.872,171.776
-107.848,655.872,187.880,0.000,710.528,109.312
-105.896,652.944,184.952,-7.808,671.488,117.120
-107.848,654.408,178.608,-7.808,663.680,140.544
-106.384,654.896,175.680,-23.424,663.680,124.928
-107.848,654.408,167.872,-15.616,648.064,109.312
-106.384,659.288,156.160,-31.232,679.296,85.888
-103.944,661.728,147.864,-7.808,663.680,54.656
-104.920,666.120,138.104,-15.616,710.528,70.272
-109.312,658.800,139.568,-39.040,663.680,93.696
-106.872,656.360,134.688,-23.424,648.064,78.080
-107.848,665.144,132.248,-23.424,687.104,85.888
-114.192,656.848,125.416,-15.616,679.296,78.080
-121.024,668.072,123.464,-23.424,687.104,78.080
-127.368,664.656,122.488,-54.656,671.488,62.464
-135.176,664.168,115.656,-46.848,663.680,39.040
-145.424,671.000,106.384,-70.272,655.872,0.000
-153.720,668.560,108.824,-62.464,671.488,54.656
-162.992,663.680,111.264,-85.888,679.296,31.232
-169.336,668.560,102.480,-85.888,694.912,54.656
-174.216,682.712,91.744,-85.888,694.912,46.848
-180.072,692.960,81.008,-93.696,726.144,23.424
-186.416,701.256,76.616,-124.928,671.488,15.616
-195.688,702.720,77.592,-78.080,702.720,7.808
-204.960,702.232,85.400,-101.504,710.528,15.616
-215.208,699.792,85.888,-124.928,741.760,31.232
-224.480,701.744,89.304,-156.160,694.912,7.808
-232.776,701.744,92.232,-163.968,726.144,31.232
-242.536,703.208,91.256,-195.200,702.720,54.656
-251.808,703.208,92.232,-179.584,702.720,46.848
-260.104,706.136,94.184,-179.584,702.720,46.848
-265.472,711.016,94.672,-156.160,741.760,-7.808
-272.304,716.384,95.648,-226.432,718.336,46.848
-284.504,724.680,96.136,-234.240,741.760,46.848
-294.752,731.024,98.088,-210.816,765.184,46.848
-302.560,736.880,100.040,-226.432,749.568,46.848
-311.832,736.880,100.528,-203.008,749.568,62.464
-322.568,737.368,104.432,-226.432,726.144,39.040
-330.376,732.488,112.728,-257.664,718.336,54.656
-342.576,735.416,119.560,-249.856,726.144,62.464
-356.240,734.440,126.880,-265.472,788.608,70.272
-366.488,738.832,130.784,-312.320,765.184,78.080
-379.176,738.344,131.272,-327.936,718.336,70.272
-388.936,755.912,131.760,-265.472,726.144,78.080
-398.696,748.104,134.200,-304.512,726.144,46.848
-404.552,771.528,127.368,-312.320,757.376,31.232
-410.896,778.848,127.368,-281.088,772.992,54.656
-423.096,770.552,134.688,-304.512,780.800,62.464
-432.368,776.408,138.592,-312.320,788.608,62.464
-446.520,781.776,143.472,-327.936,796.416,62.464
-457.256,787.632,144.936,-382.592,788.608,85.888
-466.528,792.512,143.472,-335.744,796.416,70.272
-474.824,797.880,147.864,-390.400,796.416,70.272
-484.584,805.200,146.888,-366.976,812.032,93.696
-494.344,813.496,150.304,-421.632,788.608,54.656
-504.592,818.376,156.648,-374.784,804.224,85.888
-512.400,825.696,159.576,-398.208,843.264,70.272
-523.624,811.056,165.432,-413.824,804.224,78.080
-538.752,899.384,164.456,-429.440,890.112,109.312
-565.592,834.968,180.560,-437.248,804.224,101.504
-547.048,859.856,157.624,-445.056,897.920,62.464
-535.824,836.920,183.976,-452.864,726.144,124.928
-590.968,781.288,245.952,-484.096,772.992,171.776
-584.624,903.288,199.592,-452.864,913.536,101.504
-553.880,1034.072,112.240,-421.632,1038.464,15.616
-554.856,1003.328,83.448,-437.248,944.768,23.424
-574.864,985.760,125.416,-476.288,960.384,62.464
-598.288,943.792,195.688,-452.864,913.536,148.352
-626.104,915.000,249.856,-530.944,858.880,171.776
-650.504,904.752,279.136,-546.560,874.496,195.200
-673.440,891.088,287.432,-530.944,866.688,249.856
-689.056,893.528,289.384,-499.712,874.496,195.200
-700.768,895.968,282.552,-569.984,866.688,179.584
-704.184,906.216,273.768,-530.944,897.920,187.392
-707.112,919.392,273.768,-562.176,913.536,195.200
-707.112,932.080,276.696,-530.944,890.112,203.008
-709.064,954.528,275.232,-554.368,952.576,195.200
-711.992,971.608,273.280,-538.752,960.384,171.776
-724.192,987.712,276.208,-546.560,983.808,179.584
-733.464,1000.400,279.624,-585.600,983.808,187.392
-741.760,1005.280,279.136,-593.408,991.616,179.584
-746.640,1006.744,280.112,-632.448,952.576,163.968
-752.496,999.424,278.648,-632.448,960.384,187.392
-759.328,991.616,283.528,-593.408,976.000,195.200
-763.232,977.952,286.456,-609.024,968.192,179.584
-766.648,976.976,294.264,-569.984,976.000,203.008
-772.504,968.192,297.680,-632.448,944.768,210.816
-774.456,955.992,306.952,-640.256,913.536,234.240
-777.384,952.088,309.392,-624.640,968.192,203.008
-778.848,956.480,307.440,-601.216,936.960,187.392
-781.288,955.016,311.344,-624.640,929.152,218.624
-782.264,950.136,316.224,-632.448,913.536,203.008
-783.240,945.744,322.080,-593.408,929.152,234.240
-782.264,950.624,325.008,-609.024,921.344,226.432
-785.192,957.944,324.520,-624.640,952.576,210.816
-788.608,962.336,325.984,-593.408,921.344,249.856
-791.048,964.288,326.960,-593.408,960.384,210.816
-793.976,975.024,325.008,-648.064,960.384,218.624
-800.808,959.408,327.936,-663.680,921.344,242.048
-811.544,957.944,322.080,-663.680,921.344,257.664
-818.864,960.872,317.688,-655.872,929.152,249.856
-824.720,957.456,312.320,-663.680,944.768,195.200
-823.744,964.288,310.856,-632.448,936.960,210.816
-827.160,953.064,310.856,-655.872,936.960,195.200
-835.944,954.528,313.784,-632.448,976.000,226.432
-841.800,956.480,316.712,-671.488,944.768,210.816
-845.216,962.336,311.832,-679.296,929.152,226.432
-847.656,964.776,304.512,-702.720,944.768,210.816
-850.584,964.776,296.704,-687.104,968.192,179.584
-860.344,968.680,296.216,-687.104,944.768,179.584
-866.200,966.728,293.776,-671.488,944.768,210.816
-867.664,963.312,285.968,-687.104,944.768,210.816
-873.520,971.120,281.576,-718.336,897.920,179.584
-883.768,970.632,277.672,-718.336,944.768,171.776
-891.088,968.192,275.720,-694.912,944.768,156.160
-897.920,967.216,275.232,-718.336,952.576,203.008
-905.728,967.704,273.280,-694.912,929.152,171.776
-910.120,971.120,268.400,-757.376,968.192,163.968
-913.536,976.976,260.104,-710.528,976.000,179.584
-921.344,980.392,257.176,-757.376,921.344,171.776
-932.080,978.928,253.272,-757.376,952.576,163.968
-941.352,973.072,254.736,-765.184,921.344,148.352
-948.184,965.752,258.152,-804.224,921.344,171.776
-957.456,961.360,258.152,-788.608,944.768,132.736
-960.384,964.776,250.832,-804.224,929.152,163.968
-963.800,962.824,245.464,-757.376,960.384,109.312
-966.240,966.728,240.096,-765.184,929.152,132.736
-969.656,975.512,237.656,-788.608,960.384,117.120
-974.536,980.880,234.728,-788.608,952.576,140.544
-977.464,986.248,226.432,-788.608,960.384,132.736
-985.760,982.344,223.504,-804.224,960.384,124.928
-994.544,985.760,221.552,-812.032,960.384,101.504
-1002.840,978.928,223.016,-796.416,976.000,148.352
-1006.744,976.976,221.552,-827.648,936.960,117.120
-1012.112,972.584,222.040,-819.840,936.960,101.504
-1012.600,969.656,221.064,-835.456,976.000,85.888
-1013.088,975.512,212.768,-788.608,968.192,101.504
-1016.016,963.800,210.816,-788.608,944.768,101.504
-1021.384,979.416,209.352,-819.840,944.768,109.312
-1022.360,970.632,207.888,-819.840,921.344,93.696
-1027.240,973.072,209.840,-843.264,921.344,101.504
-1025.288,971.120,205.448,-827.648,960.384,70.272
-1028.216,969.656,206.912,-827.648,944.768,101.504
-1029.680,960.872,211.304,-851.072,929.152,101.504
-1034.560,961.360,216.672,-827.648,921.344,93.696
-1033.584,958.920,216.672,-804.224,960.384,93.696
-1033.584,950.136,216.184,-866.688,936.960,124.928
-1030.656,942.816,217.648,-827.648,913.536,93.696
-1029.680,937.448,223.504,-819.840,929.152,132.736
-1026.752,929.640,224.480,-812.032,882.304,54.656
-1022.360,924.760,223.016,-796.416,897.920,132.736
-1017.480,917.928,227.408,-827.648,897.920,117.120
-1013.576,911.584,234.728,-772.992,897.920,109.312
-1008.208,906.216,237.168,-804.224,897.920,109.312
-1002.352,900.360,241.560,-804.224,851.072,132.736
-998.936,897.432,251.320,-804.224,882.304,156.160
-994.544,888.160,258.152,-804.224,858.880,163.968
-991.616,882.304,261.568,-796.416,851.072,163.968
-985.760,876.448,267.912,-788.608,843.264,163.968
-983.320,865.224,274.744,-780.800,827.648,163.968
-977.952,865.224,277.672,-765.184,851.072,163.968
-976.000,853.024,283.040,-765.184,843.264,187.392
-973.072,853.024,285.968,-788.608,843.264,187.392
-966.240,842.288,291.336,-757.376,804.224,187.392
-963.800,832.040,294.264,-741.760,780.800,163.968
-959.408,825.696,298.656,-780.800,804.224,226.432
-957.944,803.736,306.464,-733.952,765.184,210.816
-953.064,794.952,307.928,-741.760,796.416,195.200
-949.160,787.144,312.320,-772.992,765.184,226.432
-944.768,775.432,316.224,-733.952,710.528,203.008
-936.472,774.456,320.128,-741.760,733.952,210.816
-935.008,760.792,323.056,-718.336,726.144,218.624
-930.616,760.304,322.080,-718.336,741.760,187.392
-927.688,755.912,318.176,-757.376,710.528,234.240
-927.200,754.448,318.176,-694.912,765.184,218.624
-928.176,750.056,315.736,-749.568,718.336,226.432
-927.200,750.056,310.368,-726.144,741.760,179.584
-929.152,746.640,306.464,-733.952,718.336,234.240
-932.080,735.904,300.608,-733.952,710.528,156.160
-927.200,733.464,289.384,-718.336,671.488,163.968
-924.272,726.144,281.576,-733.952,694.912,163.968
-925.248,719.800,276.208,-749.568,694.912,148.352
-925.736,710.040,270.840,-733.952,694.912,148.352
-927.200,703.696,267.912,-749.568,632.448,156.160
-926.224,698.328,256.688,-780.800,679.296,148.352
-923.296,693.936,253.272,-741.760,687.104,156.160
-920.368,689.056,250.832,-718.336,655.872,101.504
-923.296,690.520,249.856,-710.528,640.256,140.544
-923.784,693.448,243.512,-702.720,648.064,140.544
-927.688,694.424,237.656,-772.992,694.912,109.312
-927.688,697.352,227.896,-765.184,679.296,124.928
-931.592,698.328,215.696,-726.144,655.872,78.080
-933.056,708.576,205.936,-765.184,687.104,101.504
-934.520,704.672,201.056,-749.568,648.064,70.272
-934.032,708.576,188.856,-694.912,663.680,54.656
-936.472,702.232,183.000,-710.528,687.104,54.656
-940.376,712.480,176.168,-772.992,687.104,46.848
-942.816,713.944,168.848,-788.608,687.104,46.848
-948.672,711.016,166.408,-718.336,702.720,31.232
-953.552,716.384,163.480,-741.760,687.104,54.656
-956.968,720.776,159.088,-780.800,687.104,15.616
-955.016,729.560,154.696,-726.144,726.144,0.000
-961.360,724.680,156.648,-780.800,710.528,31.232
-968.192,732.976,151.280,-788.608,679.296,23.424
-971.608,737.368,149.816,-765.184,718.336,31.232
-973.072,731.512,150.304,-733.952,702.720,31.232
-977.952,724.680,155.184,-749.568,694.912,54.656
-984.784,725.656,160.064,-772.992,710.528,39.040
-983.320,721.264,163.968,-765.184,694.912,39.040
-978.928,726.632,166.896,-788.608,726.144,46.848
-978.440,728.096,172.752,-819.840,718.336,46.848
-982.832,722.728,185.440,-757.376,694.912,93.696
